alpha,dictionary,horizon,target,seed,nmse
0.75,tm,2,cayley,630018,0.02314781626824761
0.75,tm,2,cayley,630019,0.022499340461048636
0.75,tm,2,cayley,630020,0.02181300649192624
0.75,tm,2,cayley,630021,0.02297075801764108
0.75,tm,2,cayley,630022,0.022625384666833115
0.75,tm,2,cayley,630023,0.022017691552210946
0.75,tm,2,cdf,630000,0.2952603249895706
0.75,tm,2,cdf,630001,0.26349634582930226
0.75,tm,2,cdf,630002,0.28550496576759793
0.75,tm,2,cdf,630003,0.25323947208251507
0.75,tm,2,cdf,630004,0.2973811607207639
0.75,tm,2,cdf,630005,0.2953254152705928
0.75,tm,2,cdf,630006,0.23079233544004193
0.75,tm,2,cdf,630007,0.2932295831518048
0.75,tm,2,cdf,630008,0.29958943709746655
0.75,tm,2,cdf,630009,0.3394339142882282
0.75,tm,2,cdf,630010,0.2764012215032915
0.75,tm,2,cdf,630011,0.2848313129722594
0.75,tm,2,cdf,630012,0.30273290967690925
0.75,tm,2,cdf,630013,0.28458244937044186
0.75,tm,2,cdf,630014,0.2763263722249838
0.75,tm,2,cdf,630015,0.294739696287065
0.75,tm,2,cdf,630016,0.3179248439494643
0.75,tm,2,cdf,630017,0.3759277955834503
0.75,tm,2,cdf,630018,0.2131995588312616
0.75,tm,2,cdf,630019,0.29889337411854205
0.75,tm,2,cdf,630020,0.33084194318559623
0.75,tm,2,cdf,630021,0.2352756702039422
0.75,tm,2,cdf,630022,0.26271949786042564
0.75,tm,2,cdf,630023,0.2685726186916378
0.75,tm,3,cayley,630000,0.45588717524912314
0.75,tm,3,cayley,630001,0.48072072045738623
0.75,tm,3,cayley,630002,0.4591134416290099
0.75,tm,3,cayley,630003,0.4977941987108643
0.75,tm,3,cayley,630004,0.4285875607472694
0.75,tm,3,cayley,630005,0.43233740111235874
0.75,tm,3,cayley,630006,0.497220991826466
0.75,tm,3,cayley,630007,0.4733528502488312
0.75,tm,3,cayley,630008,0.4752987213481542
0.75,tm,3,cayley,630009,0.4505767222322208
0.75,tm,3,cayley,630010,0.4152047348776442
0.75,tm,3,cayley,630011,0.46471980168348087
0.75,tm,3,cayley,630012,0.461007938598217
0.75,tm,3,cayley,630013,0.485941147428677
0.75,tm,3,cayley,630014,0.4922218902387242
0.75,tm,3,cayley,630015,0.4403241201195125
0.75,tm,3,cayley,630016,0.449912946084766
0.75,tm,3,cayley,630017,0.45210533432420424
0.75,tm,3,cayley,630018,0.47557045143616883
0.75,tm,3,cayley,630019,0.4867069165703708
0.75,tm,3,cayley,630020,0.4636439598927786
0.75,tm,3,cayley,630021,0.4812051092548036
0.75,tm,3,cayley,630022,0.4955201825860855
0.75,tm,3,cayley,630023,0.4464661798133237
0.75,tm,3,cdf,630000,0.5990170954436672
0.75,tm,3,cdf,630001,0.5863733623823261
0.75,tm,3,cdf,630002,0.5748159674142083
0.75,tm,3,cdf,630003,0.5893327140624074
0.75,tm,3,cdf,630004,0.5973813827891591
0.75,tm,3,cdf,630005,0.6159077127117217
0.75,tm,3,cdf,630006,0.551390425180987
0.75,tm,3,cdf,630007,0.6163318116496739
0.75,tm,3,cdf,630008,0.6063080687027111
0.75,tm,3,cdf,630009,0.6406538201471395
0.75,tm,3,cdf,630010,0.5885043179422084
0.75,tm,3,cdf,630011,0.5983246158647558
0.75,tm,3,cdf,630012,0.6088327707133455
0.75,tm,3,cdf,630013,0.5860634853016664
0.75,tm,3,cdf,630014,0.6063414626560316
0.75,tm,3,cdf,630015,0.6452039563292493
0.75,tm,3,cdf,630016,0.6513726004459062
0.75,tm,3,cdf,630017,0.7112025543238906
0.75,tm,3,cdf,630018,0.5330142106869997
0.75,tm,3,cdf,630019,0.6023033480481929
0.75,tm,3,cdf,630020,0.6594962625159108
0.75,tm,3,cdf,630021,0.5323555474074961
0.75,tm,3,cdf,630022,0.5657240578574955
0.75,tm,3,cdf,630023,0.5704331456249817
0.75,tm,4,cayley,630000,0.6988950272499835
0.75,tm,4,cayley,630001,0.7098372702105425
0.75,tm,4,cayley,630002,0.6987381473435977
0.75,tm,4,cayley,630003,0.7449479399723369
0.75,tm,4,cayley,630004,0.6945462387929946
0.75,tm,4,cayley,630005,0.682134285587784
0.75,tm,4,cayley,630006,0.7618367339439961
0.75,tm,4,cayley,630007,0.6870018801355532
0.75,tm,4,cayley,630008,0.7188563772473066
0.75,tm,4,cayley,630009,0.7026064526732422
0.75,tm,4,cayley,630010,0.7027760124033338
0.75,tm,4,cayley,630011,0.7319057140247232
0.75,tm,4,cayley,630012,0.7333649842107816
0.75,tm,4,cayley,630013,0.7353608442718512
0.75,tm,4,cayley,630014,0.7326343379597836
0.75,tm,4,cayley,630015,0.7384852769442706
0.75,tm,4,cayley,630016,0.69943816589393
0.75,tm,4,cayley,630017,0.6644545614752405
0.75,tm,4,cayley,630018,0.7715455914524897
0.75,tm,4,cayley,630019,0.7223057409223422
0.75,tm,4,cayley,630020,0.6983374835869247
0.75,tm,4,cayley,630021,0.7537721310093362
0.75,tm,4,cayley,630022,0.7241587574522542
0.75,tm,4,cayley,630023,0.7293659137843379
0.75,tm,4,cdf,630000,0.7761105873144699
0.75,tm,4,cdf,630001,0.7455817590376235
0.75,tm,4,cdf,630002,0.7600056076087434
0.75,tm,4,cdf,630003,0.7360071414684515
0.75,tm,4,cdf,630004,0.780346671517768
0.75,tm,4,cdf,630005,0.7938444729650416
0.75,tm,4,cdf,630006,0.7221888234099898
0.75,tm,4,cdf,630007,0.7595382065641116
0.75,tm,4,cdf,630008,0.7616310505814673
0.75,tm,4,cdf,630009,0.8014107003105241
0.75,tm,4,cdf,630010,0.7754992894677908
0.75,tm,4,cdf,630011,0.7578799296006606
0.75,tm,4,cdf,630012,0.7819592123672763
0.75,tm,4,cdf,630013,0.7551407596199566
0.75,tm,4,cdf,630014,0.744343265363902
0.75,tm,4,cdf,630015,0.8039464346366513
0.75,tm,4,cdf,630016,0.8010463831210696
0.75,tm,4,cdf,630017,0.8374877674837278
0.75,tm,4,cdf,630018,0.7093022777544248
0.75,tm,4,cdf,630019,0.7694219209963302
0.75,tm,4,cdf,630020,0.7916685813881837
0.75,tm,4,cdf,630021,0.7227408263760814
0.75,tm,4,cdf,630022,0.7225510272301823
0.75,tm,4,cdf,630023,0.7467835906139837
0.75,phase_fourier,1,cayley,630000,4.555173431259374e-05
0.75,phase_fourier,1,cayley,630001,4.643667174937002e-05
0.75,phase_fourier,1,cayley,630002,4.558906099010993e-05
0.75,phase_fourier,1,cayley,630003,4.7806044236803723e-05
0.75,phase_fourier,1,cayley,630004,4.5010442475826545e-05
0.75,phase_fourier,1,cayley,630005,4.4910198030620265e-05
0.75,phase_fourier,1,cayley,630006,4.802788172610979e-05
0.75,phase_fourier,1,cayley,630007,4.547952847294024e-05
0.75,phase_fourier,1,cayley,630008,4.6440653086043994e-05
0.75,phase_fourier,1,cayley,630009,4.5665811467833315e-05
0.75,phase_fourier,1,cayley,630010,4.507008336296123e-05
0.75,phase_fourier,1,cayley,630011,4.619766961974316e-05
0.75,phase_fourier,1,cayley,630012,4.620430884214476e-05
0.75,phase_fourier,1,cayley,630013,4.695056973798258e-05
0.75,phase_fourier,1,cayley,630014,4.6838426332528696e-05
0.75,phase_fourier,1,cayley,630015,4.644439032318627e-05
0.75,phase_fourier,1,cayley,630016,4.538950026385781e-05
0.75,phase_fourier,1,cayley,630017,4.4604981965873525e-05
0.75,phase_fourier,1,cayley,630018,4.7765015580631994e-05
0.75,phase_fourier,1,cayley,630019,4.6594663948571295e-05
0.75,phase_fourier,1,cayley,630020,4.544908751784471e-05
0.75,phase_fourier,1,cayley,630021,4.755899362869967e-05
0.75,phase_fourier,1,cayley,630022,4.667517198196969e-05
0.75,phase_fourier,1,cayley,630023,4.6000799305972504e-05
0.75,phase_fourier,1,cdf,630000,0.14289393246780543
0.75,phase_fourier,1,cdf,630001,0.11479287525656184
0.75,phase_fourier,1,cdf,630002,0.13729257393826855
0.75,phase_fourier,1,cdf,630003,0.11037330863754313
0.75,phase_fourier,1,cdf,630004,0.14362635368932394
0.75,phase_fourier,1,cdf,630005,0.13319206269121375
0.75,phase_fourier,1,cdf,630006,0.09166375371342432
0.75,phase_fourier,1,cdf,630007,0.13835555364213709
0.75,phase_fourier,1,cdf,630008,0.15882433628967196
0.75,phase_fourier,1,cdf,630009,0.18984754979521046
0.75,phase_fourier,1,cdf,630010,0.12050235598140137
0.75,phase_fourier,1,cdf,630011,0.13922323471092063
0.75,phase_fourier,1,cdf,630012,0.15637822861176334
0.75,phase_fourier,1,cdf,630013,0.14974148858136896
0.75,phase_fourier,1,cdf,630014,0.12896742706516515
0.75,phase_fourier,1,cdf,630015,0.14286973609943288
0.75,phase_fourier,1,cdf,630016,0.1555026029778976
0.75,phase_fourier,1,cdf,630017,0.21364613103666671
0.75,phase_fourier,1,cdf,630018,0.07717812663803898
0.75,phase_fourier,1,cdf,630019,0.15474786371009736
0.75,phase_fourier,1,cdf,630020,0.17386494550573323
0.75,phase_fourier,1,cdf,630021,0.1031477548990032
0.75,phase_fourier,1,cdf,630022,0.12123356500640224
0.75,phase_fourier,1,cdf,630023,0.1281427648965909
0.75,phase_fourier,2,cayley,630000,0.021791254085745587
0.75,phase_fourier,2,cayley,630001,0.022420630743804536
0.75,phase_fourier,2,cayley,630002,0.02187712513554783
0.75,phase_fourier,2,cayley,630003,0.02312454297321749
0.75,phase_fourier,2,cayley,630004,0.021406715219341402
0.75,phase_fourier,2,cayley,630005,0.021406886215926915
0.75,phase_fourier,2,cayley,630006,0.023226611048324127
0.75,phase_fourier,2,cayley,630007,0.021951746217014935
0.75,phase_fourier,2,cayley,630008,0.02240176028824529
0.75,phase_fourier,2,cayley,630009,0.021894183330007404
0.75,phase_fourier,2,cayley,630010,0.02141019214274497
0.75,phase_fourier,2,cayley,630011,0.022302321707328227
0.75,phase_fourier,2,cayley,630012,0.022208418169008176
0.75,phase_fourier,2,cayley,630013,0.022664083916990072
0.75,phase_fourier,2,cayley,630014,0.022669363936584547
0.75,phase_fourier,2,cayley,630015,0.022273856172528653
0.75,phase_fourier,2,cayley,630016,0.0217593967791861
0.75,phase_fourier,2,cayley,630017,0.021352281729660708
0.75,phase_fourier,2,cayley,630018,0.02314781626824759
0.75,phase_fourier,2,cayley,630019,0.02249934046104864
0.75,phase_fourier,2,cayley,630020,0.02181300649192626
0.75,phase_fourier,2,cayley,630021,0.022970758017641056
0.75,phase_fourier,2,cayley,630022,0.022625384666833132
0.75,phase_fourier,2,cayley,630023,0.02201769155221094
0.75,phase_fourier,2,cdf,630000,0.2952603249895707
0.75,phase_fourier,2,cdf,630001,0.26349634582930226
0.75,phase_fourier,2,cdf,630002,0.28550496576759793
0.75,phase_fourier,2,cdf,630003,0.253239472082515
0.75,phase_fourier,2,cdf,630004,0.2973811607207639
0.75,phase_fourier,2,cdf,630005,0.295325415270593
0.75,phase_fourier,2,cdf,630006,0.23079233544004196
0.75,phase_fourier,2,cdf,630007,0.2932295831518047
0.75,phase_fourier,2,cdf,630008,0.2995894370974664
0.75,phase_fourier,2,cdf,630009,0.33943391428822806
0.75,phase_fourier,2,cdf,630010,0.27640122150329144
0.75,phase_fourier,2,cdf,630011,0.2848313129722593
0.75,phase_fourier,2,cdf,630012,0.30273290967690947
0.75,phase_fourier,2,cdf,630013,0.2845824493704419
0.75,phase_fourier,2,cdf,630014,0.276326372224984
0.75,phase_fourier,2,cdf,630015,0.2947396962870648
0.75,phase_fourier,2,cdf,630016,0.3179248439494642
0.75,phase_fourier,2,cdf,630017,0.37592779558345013
0.75,phase_fourier,2,cdf,630018,0.21319955883126157
0.75,phase_fourier,2,cdf,630019,0.29889337411854205
0.75,phase_fourier,2,cdf,630020,0.33084194318559623
0.75,phase_fourier,2,cdf,630021,0.23527567020394213
0.75,phase_fourier,2,cdf,630022,0.2627194978604257
0.75,phase_fourier,2,cdf,630023,0.2685726186916375
0.75,phase_fourier,3,cayley,630000,0.45588717524912303
0.75,phase_fourier,3,cayley,630001,0.48072072045738623
0.75,phase_fourier,3,cayley,630002,0.4591134416290099
0.75,phase_fourier,3,cayley,630003,0.49779419871086444
0.75,phase_fourier,3,cayley,630004,0.4285875607472692
0.75,phase_fourier,3,cayley,630005,0.4323374011123589
0.75,phase_fourier,3,cayley,630006,0.4972209918264661
0.75,phase_fourier,3,cayley,630007,0.4733528502488313
0.75,phase_fourier,3,cayley,630008,0.4752987213481542
0.75,phase_fourier,3,cayley,630009,0.4505767222322208
0.75,phase_fourier,3,cayley,630010,0.4152047348776442
0.75,phase_fourier,3,cayley,630011,0.46471980168348087
0.75,phase_fourier,3,cayley,630012,0.461007938598217
0.75,phase_fourier,3,cayley,630013,0.48594114742867667
0.75,phase_fourier,3,cayley,630014,0.49222189023872404
0.75,phase_fourier,3,cayley,630015,0.44032412011951255
0.75,phase_fourier,3,cayley,630016,0.449912946084766
0.75,phase_fourier,3,cayley,630017,0.4521053343242042
0.75,phase_fourier,3,cayley,630018,0.47557045143616894
0.75,phase_fourier,3,cayley,630019,0.48670691657037046
0.75,phase_fourier,3,cayley,630020,0.4636439598927786
0.75,phase_fourier,3,cayley,630021,0.4812051092548038
0.75,phase_fourier,3,cayley,630022,0.49552018258608543
0.75,phase_fourier,3,cayley,630023,0.4464661798133238
0.75,phase_fourier,3,cdf,630000,0.599017095443667
0.75,phase_fourier,3,cdf,630001,0.5863733623823262
0.75,phase_fourier,3,cdf,630002,0.5748159674142083
0.75,phase_fourier,3,cdf,630003,0.5893327140624073
0.75,phase_fourier,3,cdf,630004,0.5973813827891591
0.75,phase_fourier,3,cdf,630005,0.6159077127117216
0.75,phase_fourier,3,cdf,630006,0.5513904251809871
0.75,phase_fourier,3,cdf,630007,0.6163318116496735
0.75,phase_fourier,3,cdf,630008,0.6063080687027108
0.75,phase_fourier,3,cdf,630009,0.6406538201471392
0.75,phase_fourier,3,cdf,630010,0.5885043179422081
0.75,phase_fourier,3,cdf,630011,0.5983246158647555
0.75,phase_fourier,3,cdf,630012,0.6088327707133452
0.75,phase_fourier,3,cdf,630013,0.5860634853016666
0.75,phase_fourier,3,cdf,630014,0.6063414626560316
0.75,phase_fourier,3,cdf,630015,0.6452039563292491
0.75,phase_fourier,3,cdf,630016,0.6513726004459062
0.75,phase_fourier,3,cdf,630017,0.71120255432389
0.75,phase_fourier,3,cdf,630018,0.5330142106870001
0.75,phase_fourier,3,cdf,630019,0.6023033480481931
0.75,phase_fourier,3,cdf,630020,0.6594962625159108
0.75,phase_fourier,3,cdf,630021,0.5323555474074964
0.75,phase_fourier,3,cdf,630022,0.565724057857495
0.75,phase_fourier,3,cdf,630023,0.5704331456249813
0.75,phase_fourier,4,cayley,630000,0.6988950272499839
0.75,phase_fourier,4,cayley,630001,0.7098372702105425
0.75,phase_fourier,4,cayley,630002,0.6987381473435978
0.75,phase_fourier,4,cayley,630003,0.7449479399723368
0.75,phase_fourier,4,cayley,630004,0.6945462387929946
0.75,phase_fourier,4,cayley,630005,0.6821342855877841
0.75,phase_fourier,4,cayley,630006,0.7618367339439963
0.75,phase_fourier,4,cayley,630007,0.6870018801355531
0.75,phase_fourier,4,cayley,630008,0.7188563772473068
0.75,phase_fourier,4,cayley,630009,0.702606452673242
0.75,phase_fourier,4,cayley,630010,0.7027760124033339
0.75,phase_fourier,4,cayley,630011,0.7319057140247233
0.75,phase_fourier,4,cayley,630012,0.733364984210782
0.75,phase_fourier,4,cayley,630013,0.7353608442718513
0.75,phase_fourier,4,cayley,630014,0.7326343379597837
0.75,phase_fourier,4,cayley,630015,0.7384852769442705
0.75,phase_fourier,4,cayley,630016,0.6994381658939302
0.75,phase_fourier,4,cayley,630017,0.6644545614752406
0.75,phase_fourier,4,cayley,630018,0.7715455914524897
0.75,phase_fourier,4,cayley,630019,0.7223057409223425
0.75,phase_fourier,4,cayley,630020,0.6983374835869249
0.75,phase_fourier,4,cayley,630021,0.7537721310093359
0.75,phase_fourier,4,cayley,630022,0.7241587574522543
0.75,phase_fourier,4,cayley,630023,0.7293659137843377
0.75,phase_fourier,4,cdf,630000,0.7761105873144697
0.75,phase_fourier,4,cdf,630001,0.7455817590376237
0.75,phase_fourier,4,cdf,630002,0.7600056076087432
0.75,phase_fourier,4,cdf,630003,0.7360071414684516
0.75,phase_fourier,4,cdf,630004,0.7803466715177684
0.75,phase_fourier,4,cdf,630005,0.7938444729650413
0.75,phase_fourier,4,cdf,630006,0.7221888234099894
0.75,phase_fourier,4,cdf,630007,0.7595382065641112
0.75,phase_fourier,4,cdf,630008,0.7616310505814672
0.75,phase_fourier,4,cdf,630009,0.8014107003105241
0.75,phase_fourier,4,cdf,630010,0.7754992894677905
0.75,phase_fourier,4,cdf,630011,0.7578799296006606
0.75,phase_fourier,4,cdf,630012,0.7819592123672766
0.75,phase_fourier,4,cdf,630013,0.7551407596199569
0.75,phase_fourier,4,cdf,630014,0.7443432653639024
0.75,phase_fourier,4,cdf,630015,0.8039464346366509
0.75,phase_fourier,4,cdf,630016,0.8010463831210701
0.75,phase_fourier,4,cdf,630017,0.837487767483728
0.75,phase_fourier,4,cdf,630018,0.7093022777544251
0.75,phase_fourier,4,cdf,630019,0.7694219209963301
0.75,phase_fourier,4,cdf,630020,0.7916685813881843
0.75,phase_fourier,4,cdf,630021,0.7227408263760817
0.75,phase_fourier,4,cdf,630022,0.7225510272301824
0.75,phase_fourier,4,cdf,630023,0.7467835906139838
0.75,euclidean_fourier,1,cayley,630000,0.3829135349566859
0.75,euclidean_fourier,1,cayley,630001,0.3360532381293301
0.75,euclidean_fourier,1,cayley,630002,0.37289340759776346
0.75,euclidean_fourier,1,cayley,630003,0.3269408014359341
0.75,euclidean_fourier,1,cayley,630004,0.3817208821283321
0.75,euclidean_fourier,1,cayley,630005,0.3942164288056218
0.75,euclidean_fourier,1,cayley,630006,0.28705052583422924
0.75,euclidean_fourier,1,cayley,630007,0.375693430530081
0.75,euclidean_fourier,1,cayley,630008,0.3510134622333047
0.75,euclidean_fourier,1,cayley,630009,0.41539546575013875
0.75,euclidean_fourier,1,cayley,630010,0.38596796540083633
0.75,euclidean_fourier,1,cayley,630011,0.3460767809214236
0.75,euclidean_fourier,1,cayley,630012,0.36048348397722163
0.75,euclidean_fourier,1,cayley,630013,0.34535195520226275
0.75,euclidean_fourier,1,cayley,630014,0.34482744906034807
0.75,euclidean_fourier,1,cayley,630015,0.34591387020549413
0.75,euclidean_fourier,1,cayley,630016,0.39406219942706033
0.75,euclidean_fourier,1,cayley,630017,0.4216101353491064
0.75,euclidean_fourier,1,cayley,630018,0.29319598048789175
0.75,euclidean_fourier,1,cayley,630019,0.3505660781067847
0.75,euclidean_fourier,1,cayley,630020,0.3822076671689707
0.75,euclidean_fourier,1,cayley,630021,0.31802434074084823
0.75,euclidean_fourier,1,cayley,630022,0.3418407185239268
0.75,euclidean_fourier,1,cayley,630023,0.3432627890657217
0.75,euclidean_fourier,1,cdf,630000,0.8356736176356154
0.75,euclidean_fourier,1,cdf,630001,0.7541209105529717
0.75,euclidean_fourier,1,cdf,630002,0.8298403148736694
0.75,euclidean_fourier,1,cdf,630003,0.7109862809459349
0.75,euclidean_fourier,1,cdf,630004,0.8693374613552913
0.75,euclidean_fourier,1,cdf,630005,0.8815434367033151
0.75,euclidean_fourier,1,cdf,630006,0.6586322806552279
0.75,euclidean_fourier,1,cdf,630007,0.8319268465745701
0.75,euclidean_fourier,1,cdf,630008,0.765612297935121
0.75,euclidean_fourier,1,cdf,630009,0.8724648629138478
0.75,euclidean_fourier,1,cdf,630010,0.8410072560003423
0.75,euclidean_fourier,1,cdf,630011,0.7668331653427762
0.75,euclidean_fourier,1,cdf,630012,0.8085009135426066
0.75,euclidean_fourier,1,cdf,630013,0.7536249091278592
0.75,euclidean_fourier,1,cdf,630014,0.7841391867351756
0.75,euclidean_fourier,1,cdf,630015,0.7401339681570831
0.75,euclidean_fourier,1,cdf,630016,0.8789375641007428
0.75,euclidean_fourier,1,cdf,630017,0.9360595316817087
0.75,euclidean_fourier,1,cdf,630018,0.6235481150322026
0.75,euclidean_fourier,1,cdf,630019,0.7874421613422349
0.75,euclidean_fourier,1,cdf,630020,0.874278281802055
0.75,euclidean_fourier,1,cdf,630021,0.6678466368520658
0.75,euclidean_fourier,1,cdf,630022,0.7631435265099038
0.75,euclidean_fourier,1,cdf,630023,0.7770406816331297
0.75,euclidean_fourier,2,cayley,630000,0.7376724840054333
0.75,euclidean_fourier,2,cayley,630001,0.7165568505410259
0.75,euclidean_fourier,2,cayley,630002,0.7418255361728894
0.75,euclidean_fourier,2,cayley,630003,0.7156792857892225
0.75,euclidean_fourier,2,cayley,630004,0.74199903821982
0.75,euclidean_fourier,2,cayley,630005,0.7501855806148582
0.75,euclidean_fourier,2,cayley,630006,0.6862535683057956
0.75,euclidean_fourier,2,cayley,630007,0.7368203389276538
0.75,euclidean_fourier,2,cayley,630008,0.7181507311103312
0.75,euclidean_fourier,2,cayley,630009,0.7542837061498671
0.75,euclidean_fourier,2,cayley,630010,0.7391815341460265
0.75,euclidean_fourier,2,cayley,630011,0.7244111478541049
0.75,euclidean_fourier,2,cayley,630012,0.7281234286299811
0.75,euclidean_fourier,2,cayley,630013,0.723433265042403
0.75,euclidean_fourier,2,cayley,630014,0.727771948135483
0.75,euclidean_fourier,2,cayley,630015,0.7185018619892513
0.75,euclidean_fourier,2,cayley,630016,0.7429452838877277
0.75,euclidean_fourier,2,cayley,630017,0.7579698787314982
0.75,euclidean_fourier,2,cayley,630018,0.684399459112509
0.75,euclidean_fourier,2,cayley,630019,0.7025520265598403
0.75,euclidean_fourier,2,cayley,630020,0.7418383322449443
0.75,euclidean_fourier,2,cayley,630021,0.706240622076654
0.75,euclidean_fourier,2,cayley,630022,0.7291706249162123
0.75,euclidean_fourier,2,cayley,630023,0.7197795971339249
0.75,euclidean_fourier,2,cdf,630000,0.9809625051700637
0.75,euclidean_fourier,2,cdf,630001,0.9190118869820567
0.75,euclidean_fourier,2,cdf,630002,0.972106453444652
0.75,euclidean_fourier,2,cdf,630003,0.8762482771518413
0.75,euclidean_fourier,2,cdf,630004,1.0162310298438149
0.75,euclidean_fourier,2,cdf,630005,1.0244600575076337
0.75,euclidean_fourier,2,cdf,630006,0.8297858533019976
0.75,euclidean_fourier,2,cdf,630007,0.9753124862459841
0.75,euclidean_fourier,2,cdf,630008,0.9174374898041071
0.75,euclidean_fourier,2,cdf,630009,1.0207490192170185
0.75,euclidean_fourier,2,cdf,630010,0.9970740348496789
0.75,euclidean_fourier,2,cdf,630011,0.9386530390500963
0.75,euclidean_fourier,2,cdf,630012,0.9566488988096254
0.75,euclidean_fourier,2,cdf,630013,0.9028002589564192
0.75,euclidean_fourier,2,cdf,630014,0.9260671343388598
0.75,euclidean_fourier,2,cdf,630015,0.9143816158442897
0.75,euclidean_fourier,2,cdf,630016,1.0002555858080961
0.75,euclidean_fourier,2,cdf,630017,1.0730648526014321
0.75,euclidean_fourier,2,cdf,630018,0.8119750694230338
0.75,euclidean_fourier,2,cdf,630019,0.9302769665419787
0.75,euclidean_fourier,2,cdf,630020,1.0052945247837355
0.75,euclidean_fourier,2,cdf,630021,0.8503090937553532
0.75,euclidean_fourier,2,cdf,630022,0.906379406232456
0.75,euclidean_fourier,2,cdf,630023,0.9272674482492472
0.75,euclidean_fourier,3,cayley,630000,0.9089592777125788
0.75,euclidean_fourier,3,cayley,630001,0.9209584388243348
0.75,euclidean_fourier,3,cayley,630002,0.9180061896284419
0.75,euclidean_fourier,3,cayley,630003,0.9112988230433954
0.75,euclidean_fourier,3,cayley,630004,0.9220411963975259
0.75,euclidean_fourier,3,cayley,630005,0.9322354183913154
0.75,euclidean_fourier,3,cayley,630006,0.9141968973389739
0.75,euclidean_fourier,3,cayley,630007,0.9354932456553992
0.75,euclidean_fourier,3,cayley,630008,0.911878507545454
0.75,euclidean_fourier,3,cayley,630009,0.9201462881129335
0.75,euclidean_fourier,3,cayley,630010,0.9117239004633075
0.75,euclidean_fourier,3,cayley,630011,0.9155043196025233
0.75,euclidean_fourier,3,cayley,630012,0.9161889968333032
0.75,euclidean_fourier,3,cayley,630013,0.9240813807101126
0.75,euclidean_fourier,3,cayley,630014,0.9188025032846853
0.75,euclidean_fourier,3,cayley,630015,0.9117059990429741
0.75,euclidean_fourier,3,cayley,630016,0.9178040578559786
0.75,euclidean_fourier,3,cayley,630017,0.9314515731748733
0.75,euclidean_fourier,3,cayley,630018,0.9005456090441204
0.75,euclidean_fourier,3,cayley,630019,0.9068079252349726
0.75,euclidean_fourier,3,cayley,630020,0.9137799982092413
0.75,euclidean_fourier,3,cayley,630021,0.9161771994758657
0.75,euclidean_fourier,3,cayley,630022,0.9144700049874042
0.75,euclidean_fourier,3,cayley,630023,0.9100870578931402
0.75,euclidean_fourier,3,cdf,630000,1.0369205498730591
0.75,euclidean_fourier,3,cdf,630001,0.972805935620438
0.75,euclidean_fourier,3,cdf,630002,1.0170380621605672
0.75,euclidean_fourier,3,cdf,630003,0.9285366988380082
0.75,euclidean_fourier,3,cdf,630004,1.0547491177705142
0.75,euclidean_fourier,3,cdf,630005,1.0716837435475992
0.75,euclidean_fourier,3,cdf,630006,0.9012273638559585
0.75,euclidean_fourier,3,cdf,630007,1.0421890249021446
0.75,euclidean_fourier,3,cdf,630008,0.9764285176029928
0.75,euclidean_fourier,3,cdf,630009,1.0643715992564453
0.75,euclidean_fourier,3,cdf,630010,1.0375306560110837
0.75,euclidean_fourier,3,cdf,630011,0.9859239673733393
0.75,euclidean_fourier,3,cdf,630012,1.0097741652205623
0.75,euclidean_fourier,3,cdf,630013,0.9568700814248458
0.75,euclidean_fourier,3,cdf,630014,0.9611153233972647
0.75,euclidean_fourier,3,cdf,630015,0.9781772453064944
0.75,euclidean_fourier,3,cdf,630016,1.062119744972704
0.75,euclidean_fourier,3,cdf,630017,1.1180712168083413
0.75,euclidean_fourier,3,cdf,630018,0.8675396872592647
0.75,euclidean_fourier,3,cdf,630019,0.981837745294902
0.75,euclidean_fourier,3,cdf,630020,1.0613490851788576
0.75,euclidean_fourier,3,cdf,630021,0.9135336500421053
0.75,euclidean_fourier,3,cdf,630022,0.9523904958903002
0.75,euclidean_fourier,3,cdf,630023,0.9665273824692018
0.75,euclidean_fourier,4,cayley,630000,0.9660109352455752
0.75,euclidean_fourier,4,cayley,630001,0.9554471314974928
0.75,euclidean_fourier,4,cayley,630002,0.966057273067429
0.75,euclidean_fourier,4,cayley,630003,0.9643330464667016
0.75,euclidean_fourier,4,cayley,630004,0.9652523980066842
0.75,euclidean_fourier,4,cayley,630005,0.9633592257265244
0.75,euclidean_fourier,4,cayley,630006,0.9578546772070795
0.75,euclidean_fourier,4,cayley,630007,0.9594854234226996
0.75,euclidean_fourier,4,cayley,630008,0.9638880600888257
0.75,euclidean_fourier,4,cayley,630009,0.9738675918182351
0.75,euclidean_fourier,4,cayley,630010,0.9661438585353951
0.75,euclidean_fourier,4,cayley,630011,0.9622540571726719
0.75,euclidean_fourier,4,cayley,630012,0.96808931748905
0.75,euclidean_fourier,4,cayley,630013,0.9618578311647069
0.75,euclidean_fourier,4,cayley,630014,0.9740782745024261
0.75,euclidean_fourier,4,cayley,630015,0.9564722815114918
0.75,euclidean_fourier,4,cayley,630016,0.972669199503724
0.75,euclidean_fourier,4,cayley,630017,0.9677402435098447
0.75,euclidean_fourier,4,cayley,630018,0.9580000283791775
0.75,euclidean_fourier,4,cayley,630019,0.9588084159655639
0.75,euclidean_fourier,4,cayley,630020,0.9668963354203214
0.75,euclidean_fourier,4,cayley,630021,0.9658664083431314
0.75,euclidean_fourier,4,cayley,630022,0.962465467429353
0.75,euclidean_fourier,4,cayley,630023,0.9605954607546127
0.75,euclidean_fourier,4,cdf,630000,1.0352072864743866
