distribution,node_count,initialization,coupling_strength,seed_count,finite_seed_count,mean_tm_order,std_tm_order,mean_q05_tm_order,median_sync_residual,synchronization_success_rate
positive_binary,256,local,0.0,3,3,0.04243434464237675,0.0005449922268357261,0.010123226089873054,0.36519423426110853,0.0
positive_binary,256,local,0.1,3,3,0.14752908666728962,0.0009484442280108083,0.014984596499961351,0.35644586180277116,0.0
positive_binary,256,local,0.2,3,3,0.2326607850305766,0.019960631937226213,0.02448972642753905,0.3520488046740017,0.0
positive_binary,256,local,0.3,3,3,0.3260850453676909,0.01707748503442233,0.029987063896010215,0.3341851761753194,0.0
positive_binary,256,local,0.4,3,3,0.42525678769844505,0.055794101361022114,0.04422613070221463,0.3138724382621789,0.0
positive_binary,256,local,0.45,3,3,0.49221141715300004,0.04292683537008396,0.04553575162970879,0.27967846099672655,0.0
positive_binary,256,local,0.5,3,3,0.542121644954753,0.06178476706388898,0.0554340932008103,0.2760644789460289,0.0
positive_binary,256,local,0.55,3,3,0.5602549912773226,0.048924831190304725,0.05992751871136698,0.2328994149053184,0.0
positive_binary,256,local,0.6,3,3,0.6479863066194084,0.0751027409570718,0.0639653477308341,0.20069247295691028,0.0
positive_binary,256,local,0.65,3,3,0.7052511517403293,0.046182030478283745,0.07911375968969984,0.12364957771858318,0.0
positive_binary,256,local,0.7,3,3,0.8096208798110696,0.03504745491389285,0.1451092435886346,0.03763388689965872,0.0
rademacher,64,global,0.0,3,3,0.08873872945182527,0.004760248064638114,0.02245684014189885,0.36339722648951184,0.0
rademacher,64,global,0.1,3,3,0.0860557352163085,0.0045826848260178,0.01923495903834004,0.3650746274128427,0.0
rademacher,64,global,0.2,3,3,0.08900825530653778,0.0010935250143684508,0.021899255305617024,0.3715635770490874,0.0
rademacher,64,global,0.3,3,3,0.09016277855485821,0.0026999818282737475,0.019664322858293035,0.3727819136071495,0.0
rademacher,64,global,0.4,3,3,0.08971728996263979,0.004274482224442611,0.01956256709335265,0.378437168110933,0.0
rademacher,64,global,0.45,3,3,0.09312305439363937,0.0032860564006706124,0.02332989664500253,0.3759368793054074,0.0
rademacher,64,global,0.5,3,3,0.08982189295006242,0.00491355648519289,0.020078992766602615,0.37605196630619836,0.0
rademacher,64,global,0.55,3,3,0.09055065153103618,0.0027765105789198255,0.02056040381281007,0.3911958006717699,0.0
rademacher,64,global,0.6,3,3,0.09442550455182191,0.010692282732121272,0.018814186271422645,0.3835132106197931,0.0
rademacher,64,global,0.65,3,3,0.09533620849238598,0.0023213560574281067,0.021497430183235865,0.3914204409976927,0.0
rademacher,64,global,0.7,3,3,0.09706537552880116,0.008192202061811602,0.02231825493072831,0.3969866912134382,0.0
rademacher,64,local,0.0,3,3,0.08054675312485708,0.0036814492497374124,0.018959324024159365,0.36361600136072747,0.0
rademacher,64,local,0.1,3,3,0.08692703602771983,0.001136070654627515,0.01710363355699512,0.36303915001391945,0.0
rademacher,64,local,0.2,3,3,0.0880642531309729,0.005943824815640668,0.01786290695938964,0.3670633250109295,0.0
rademacher,64,local,0.3,3,3,0.08841754510556071,0.004187163058064532,0.017824750343348256,0.37050208344850577,0.0
rademacher,64,local,0.4,3,3,0.09124459290872755,0.003397451257349998,0.020894496325188545,0.373744037590509,0.0
rademacher,64,local,0.45,3,3,0.0920725737641654,0.006206303025448938,0.023059264799246873,0.37868247455179616,0.0
rademacher,64,local,0.5,3,3,0.087079987107456,0.003160664673032713,0.018623544038223028,0.3864542658493545,0.0
rademacher,64,local,0.55,3,3,0.09624628290062355,0.0006796329738677629,0.02288232088875251,0.37862748670847485,0.0
rademacher,64,local,0.6,3,3,0.09294887626374697,0.009267552729612502,0.02260233227318698,0.39000546236519,0.0
