beta,seed,n,k,real,imag,square
2.0,10,200000,8,-0.0017521737012652602,0.0012336830891383436,4.5920866438315276e-06
2.0,10,1000000,8,-0.0006548068216012345,0.0005811558721275617,7.665141213238577e-07
2.0,11,50000,1,-0.0012112841587757937,0.0077632751772233,6.173565079059264e-05
2.0,11,200000,1,-0.003430736490852872,0.0010996738197981749,1.2979235379618988e-05
2.0,11,1000000,1,-0.0009936452408638922,-0.0007927741658564705,1.6158217427408853e-06
2.0,11,50000,2,-0.00019016914145692854,-0.0033927597154337573,1.1546982789032616e-05
2.0,11,200000,2,0.0005333752306242109,-0.0007198743246655548,8.027081799561187e-07
2.0,11,1000000,2,0.00028467603923318515,0.0008938672327610183,8.800390771173345e-07
2.0,11,50000,4,-0.0009371795277125425,-0.005486845196587084,3.098377567847426e-05
2.0,11,200000,4,-0.0011615628774297227,-0.00130372976265268,3.04893961224923e-06
2.0,11,1000000,4,-0.0006797875922204215,-0.0005952352762247727,8.164162045992195e-07
2.0,11,50000,8,-0.0009090272245265691,0.0005569556725353788,1.1365301160998138e-06
2.0,11,200000,8,0.0012499306691949035,0.00025471279723805523,1.6272052868708536e-06
2.0,11,1000000,8,0.0001233459723704537,-0.00013542760979718495,3.355486639539132e-08
2.0,12,50000,1,-0.00469350386480146,0.007937397007348182,8.503124978116612e-05
2.0,12,200000,1,-0.004170960653915473,0.0005530583709972514,1.7702786338241114e-05
2.0,12,1000000,1,-0.0012495815488257373,-3.4282544673777036e-05,1.5626293400350382e-06
2.0,12,50000,2,0.004111074204892602,-0.006735161650351911,6.226333357450444e-05
2.0,12,200000,2,0.0014685084420790685,0.0014511900144917273,4.262469502617993e-06
2.0,12,1000000,2,0.0008391673666264198,0.00029018533535703694,7.88409398066996e-07
2.0,12,50000,4,0.0016946955654730648,0.0005509190611270679,3.175504871547201e-06
2.0,12,200000,4,0.0016921432196043188,0.000572909128062233,3.1915735446698983e-06
2.0,12,1000000,4,0.0001399492137584725,0.0003927282790034946,1.738212835606613e-07
2.0,12,50000,8,0.004905150805142457,0.00160143895584234,2.662511115047909e-05
2.0,12,200000,8,0.0007339427902917848,-0.00010766279815472146,5.50263297527795e-07
2.0,12,1000000,8,-0.00045866937766239814,0.00019305670758215128,2.476484903476719e-07
2.0,13,50000,1,-0.005346957318537955,0.0013845604853617798,3.0506960303891845e-05
2.0,13,200000,1,0.0007006316341206241,-0.002424614982024565,6.369642497788516e-06
2.0,13,1000000,1,0.00030292814845835536,-0.0002442786329553385,1.5143751364693636e-07
2.0,13,50000,2,0.002145664495277187,-0.000646644780556333,5.0220255985138545e-06
2.0,13,200000,2,-6.692926198322518e-06,0.002660402607708438,7.077786830362953e-06
2.0,13,1000000,2,0.00030526561368985657,0.0011175008029834796,1.3419951395701665e-06
2.0,13,50000,4,0.0010467676556483933,-0.001638109131083747,3.7791240502515825e-06
2.0,13,200000,4,0.0002581100776161959,0.0004968972822989116,3.135277213230829e-07
2.0,13,1000000,4,0.00039578013811929425,0.001152959788755161,1.4859581922160732e-06
2.0,13,50000,8,-0.0032709979661876745,-0.003666794066684752,2.4144806422278406e-05
2.0,13,200000,8,-4.221382019528264e-05,-0.0009193120910833808,8.469167274275779e-07
2.0,13,1000000,8,1.9557973419769523e-05,6.580276610489605e-05,4.712518351344067e-09
2.0,14,50000,1,0.003397722797394237,0.000727257979083629,1.2073424376073324e-05
2.0,14,200000,1,-0.0016103031970133527,0.0006515670148525392,3.0176159611552737e-06
2.0,14,1000000,1,0.00018282130755458684,-0.0005158227384015783,2.9949672794807184e-07
2.0,14,50000,2,0.006554811394854015,-0.0019293430165392674,4.6687916897576875e-05
2.0,14,200000,2,0.0014074900059036866,-0.0015150592105262458,4.2764325281191704e-06
2.0,14,1000000,2,0.000652496928798894,0.000820180881837502,1.0984489210237316e-06
2.0,14,50000,4,0.002524597616942331,-0.002320053815983242,1.1756242836529297e-05
2.0,14,200000,4,-0.0010182040721808609,0.00032432481748135135,1.1419261198399996e-06
2.0,14,1000000,4,-5.501942321268995e-05,6.140329568562518e-05,6.797501651713402e-09
2.0,14,50000,8,0.004079568263829865,0.0005988496923820399,1.700149817331388e-05
2.0,14,200000,8,0.0008173128147506759,-0.0008116388630942513,1.3267578812406016e-06
2.0,14,1000000,8,-0.000141916518336807,0.0004204842946485141,1.969473402228997e-07
2.0,15,50000,1,-0.0061152374947540025,-0.003924290611744962,5.279618642267486e-05
2.0,15,200000,1,-0.002325052458218868,-0.0024826073501799696,1.1569208188637212e-05
2.0,15,1000000,1,-0.0005299736371732642,-0.00011719323835828466,2.946063112155604e-07
2.0,15,50000,2,-2.7804989408507767e-05,0.003952031088996806,1.561932284583329e-05
2.0,15,200000,2,0.0010882895728359888,0.0016762119058568565,3.994060547679813e-06
2.0,15,1000000,2,-0.00014207258922069896,0.00026511554805603676,9.04708744289262e-08
2.0,15,50000,4,0.0014843999087617082,-0.0001717817611040448,2.2329520625797746e-06
2.0,15,200000,4,0.0010578441942574546,0.0018751913403425358,4.635376902219841e-06
2.0,15,1000000,4,0.00010680541751610194,-0.0009922400969307773,9.959478071679876e-07
2.0,15,50000,8,-0.004169036418884214,-0.0003509033414368081,1.7503997817014424e-05
2.0,15,200000,8,-0.0006587473430464706,-0.00033166959043147973,5.439527791877699e-07
2.0,15,1000000,8,-0.0005712699691593582,-0.0018152936525286819,3.6216404225742566e-06
2.0,16,50000,1,-0.0007584897709083959,-0.0017029361995924237,3.475298432454958e-06
2.0,16,200000,1,-0.0003722409215653531,0.00010034480790758712,1.4863238416183387e-07
2.0,16,1000000,1,-0.0003774927202826937,0.00033550320875599704,2.550631569519981e-07
2.0,16,50000,2,1.6243882177687823e-05,0.010513371016898844,0.00011053123400267683
2.0,16,200000,2,0.0015855252000545302,0.004170224995684572,1.990466667464035e-05
2.0,16,1000000,2,0.000825189004411287,0.0004085249412927118,8.478295206595048e-07
2.0,16,50000,4,0.0007541110560826301,0.007250661836408111,5.31407805508511e-05
2.0,16,200000,4,0.0004915017566904751,0.001033464979578961,1.3096238408459653e-06
2.0,16,1000000,4,0.001440977198125392,-0.0005071261040477697,2.333592170923974e-06
2.0,16,50000,8,-0.0024241603672766243,-0.0003960258683588928,6.033389974684153e-06
2.0,16,200000,8,0.00029248310979926095,0.0015297475797367178,2.425674027228192e-06
2.0,16,1000000,8,0.00036448034825069703,-0.00015277776961765313,1.5618697115029408e-07
2.0,17,50000,1,-0.005171863049030147,-0.0013394948117114818,2.8542413748525386e-05
2.0,17,200000,1,-0.0008135516111297449,0.0016560221862416335,3.4042757052963226e-06
2.0,17,1000000,1,-0.0006562826770272492,4.262457220094229e-05,4.32523806321366e-07
2.0,17,50000,2,0.00095319859588378,-0.0037227739365877535,1.4767633346131888e-05
2.0,17,200000,2,0.0019117318267891305,0.0001583981399438109,3.6798085482961646e-06
2.0,17,1000000,2,0.0005063585564093362,9.084438772587261e-05,2.646516904302356e-07
2.0,17,50000,4,0.006492101940899235,-0.0058785946701676636,7.670526290715128e-05
2.0,17,200000,4,0.002205495905676358,-0.0017255755785109115,7.841823267108446e-06
2.0,17,1000000,4,0.0005374919181584856,-0.0013468295962507219,2.1028475234225705e-06
2.0,17,50000,8,0.006206426833117683,-0.0017054989357384051,4.1428460654648016e-05
2.0,17,200000,8,0.002368248420605382,0.0012952879094351292,7.2863713500287134e-06
2.0,17,1000000,8,0.00024821038273849146,-0.000680284597409572,5.243955275718919e-07
2.0,18,50000,1,-0.001247835596877037,0.002596933828318221,8.301158985497004e-06
2.0,18,200000,1,0.0007345671330640195,-0.0017991045484878818,3.776366049367678e-06
2.0,18,1000000,1,0.0003483967571837453,-0.0008736460273131574,8.846376814562118e-07
2.0,18,50000,2,0.0025876115822687624,-0.0031166024044882077,1.6408944248353128e-05
2.0,18,200000,2,-0.001395514740289805,0.0024452778760258183,7.926845281347458e-06
2.0,18,1000000,2,0.00027032890924470423,0.00011038939521694357,8.52635377497941e-08
2.0,18,50000,4,-0.0021831782291414146,-0.0021574053216751946,9.42066490218949e-06
2.0,18,200000,4,-0.0005897851925286161,-0.0005538471100865998,6.54593194677295e-07
2.0,18,1000000,4,0.0007338591742923532,-0.0004240079312908492,7.183320134906e-07
2.0,18,50000,8,0.0027407687803647995,-0.0038725589749720427,2.2508526522058865e-05
2.0,18,200000,8,0.002517359719690721,-0.0028351798238389907,1.4375344591825035e-05
2.0,18,1000000,8,0.001433025115473277,-0.0005018211783844616,2.3053854766523685e-06
2.0,19,50000,1,0.0020987094851097733,-0.004608231969726688,2.5640383389700838e-05
2.0,19,200000,1,-0.00044550481658113674,-0.0024311014269380728,6.108728689657325e-06
2.0,19,1000000,1,-0.00011498782228165154,0.000248335131710751,7.489253691487272e-08
2.0,19,50000,2,-0.004657525352228558,0.0023718798894759147,2.731835661675203e-05
2.0,19,200000,2,-0.001654852541531321,0.0004412871334681554,2.9332712683772137e-06
2.0,19,1000000,2,-0.0006693240875340878,-0.00040895031659530313,6.152350955967379e-07
2.0,19,50000,4,0.002389906451981068,0.0012031245491267333,7.159161529932141e-06
2.0,19,200000,4,-0.002124765842536892,0.0006492634509402072,4.936172914338296e-06
2.0,19,1000000,4,-0.0013964803904684905,0.0004719488066295242,2.17289315704206e-06
2.0,19,50000,8,-0.0008905665945895445,0.003058986419826416,1.0150506776081253e-05
2.0,19,200000,8,-0.0018324464164962832,-0.000193506055835305,3.3953044629750054e-06
2.0,19,1000000,8,-0.0008605852231834837,-0.00032109425866752844,8.437084493110162e-07
2.0,20,50000,1,-0.0030767421194669428,0.0008312747782031057,1.015735982657856e-05
2.0,20,200000,1,-0.001175615534457206,0.0020700628745928097,5.66723218962455e-06
2.0,20,1000000,1,-0.0022804909049468727,0.0001097214462147221,5.212677563304856e-06
2.0,20,50000,2,0.0011479470681808983,-0.00251989836039718,7.667670218077515e-06
2.0,20,200000,2,0.001590753964213735,-0.0021591121056026403,7.192263259221581e-06
2.0,20,1000000,2,0.0013903843808398696,-0.00012072949091981771,1.947744336461226e-06
2.0,20,50000,4,0.004196184452762545,-0.012280053906289962,0.00016840768790299341
2.0,20,200000,4,0.001905145711706778,-0.003358316534634106,1.4907870129631555e-05
2.0,20,1000000,4,0.0010682919545246781,0.0005672907517072003,1.4630664970746773e-06
2.0,20,50000,8,-0.004519304197324971,-0.003947736578271233,3.600873451937976e-05
2.0,20,200000,8,-0.0029151071175482716,-0.00032847065210474507,8.605742476074708e-06
2.0,20,1000000,8,0.00015602875806105903,-0.0010077216823693666,1.039847962459423e-06
2.0,21,50000,1,0.0013083017138164276,-0.0013619803428547301,3.5666438286976905e-06
2.0,21,200000,1,-0.001835212043990136,-0.0004722685706583855,3.5910408492381673e-06
2.0,21,1000000,1,0.00041184487527125394,-0.0007862171756601071,7.877536485901505e-07
2.0,21,50000,2,0.002174339205103419,-0.00287378035311209,1.2986364496782816e-05
2.0,21,200000,2,0.0018956810463717012,-0.002021935794866552,7.681830988135541e-06
2.0,21,1000000,2,0.00030954320426479146,0.000294380965415156,1.8247714810527363e-07
2.0,21,50000,4,9.253832415780623e-05,0.001571260403549345,2.477422597199986e-06
2.0,21,200000,4,0.0004913742666335633,0.0014257393331605,2.274181316030619e-06
2.0,21,1000000,4,0.00020327539517190396,0.0006808673870484878,5.049012850285292e-07
2.0,21,50000,8,0.0019634232991407345,-0.0016290436117670612,6.508814140647757e-06
2.0,21,200000,8,0.0021690941845669684,-0.0003598998315409177,4.8344974702654216e-06
2.0,21,1000000,8,0.0003042468995929852,-0.0006221816654405647,4.796762007223387e-07
2.0,22,50000,1,-0.004148074085337218,0.0010992323755288499,1.8414830432856998e-05
2.0,22,200000,1,-0.002921241467074059,0.0022262617368088333,1.3489893029732081e-05
2.0,22,1000000,1,0.00020477875857265258,0.0010395840474442199,1.1226693316630628e-06
2.0,22,50000,2,0.005888746882626029,-0.0010481013196436996,3.577585622387663e-05
2.0,22,200000,2,0.0021304692462322757,-0.0012573607399099325,6.1198552394083745e-06
2.0,22,1000000,2,5.549057325005301e-05,2.190140301984493e-05,3.558875173857171e-09
2.0,22,50000,4,0.005390520227697984,0.003253073585089135,3.964019607522581e-05
2.0,22,200000,4,0.0018607082395542538,0.0016853336608586747,6.3025847011683934e-06
2.0,22,1000000,4,0.00028953644102957366,0.0005116605960218956,3.4562791620555326e-07
2.0,22,50000,8,0.006140981066821849,0.0038047500909317274,5.21877717175094e-05
2.0,22,200000,8,-0.000188572451460171,-0.0008704996024337831,7.933291272870732e-07
2.0,22,1000000,8,0.000495142176546123,0.00010187792419480391,2.555448864330742e-07
2.0,23,50000,1,0.004066387227252903,0.009861457981752794,0.00011378385860784143
2.0,23,200000,1,0.0010849799552086453,0.0038479812996667444,1.598414158578952e-05
2.0,23,1000000,1,0.0011955749803615038,0.0009608851451868598,2.352699795907183e-06
2.0,23,50000,2,-0.0031910847828057766,0.0007847999874299152,1.0798933111324586e-05
2.0,23,200000,2,-0.0028097529292083383,-0.00020559094227072677,7.936979158738602e-06
2.0,23,1000000,2,-0.0013638327118448085,-0.00020022978767399947,1.9001316337699397e-06
2.0,23,50000,4,-0.0014143129332526735,0.0005437592872472553,2.2959552356334244e-06
2.0,23,200000,4,-0.00158163109194909,-0.0006663101886897289,2.945526178571813e-06
2.0,23,1000000,4,-0.0012234130757415535,0.00043215581623124024,1.6834982033978978e-06
2.0,23,50000,8,0.0049984578104472445,0.0029278867116343003,3.3557101078985775e-05
2.0,23,200000,8,0.001516835156952957,-0.0005788492239675356,2.63585531745632e-06
2.0,23,1000000,8,-0.0003266411964517182,0.00012086313197977747,1.2130236789137106e-07
2.0,24,50000,1,0.007128013190369802,-0.003653950611798738,6.415992711555026e-05
2.0,24,200000,1,0.0027773866596245297,-0.001802992625543288,1.0964659064823784e-05
2.0,24,1000000,1,-0.00021085611888424236,-0.0001393212368415829,6.387070990599419e-08
2.0,24,50000,2,-0.0044058064982169555,-0.005999733901633843,5.540793779014521e-05
2.0,24,200000,2,-0.0007341417439687471,-0.0008633046291805238,1.2842589830019949e-06
2.0,24,1000000,2,0.0006269444753885876,0.00020992969696405323,4.3712985288769047e-07
2.0,24,50000,4,-0.001773139080358534,8.935994351105116e-05,3.1520073977990067e-06
2.0,24,200000,4,-0.0006648424250511477,2.685787884208466e-06,4.420226636044499e-07
2.0,24,1000000,4,0.0008113454172956397,0.00016468099562681502,6.854012164872748e-07
2.0,24,50000,8,0.003256220361612272,0.001080978026558033,1.1771484537279655e-05
2.0,24,200000,8,-0.0003348961934871888,-7.924261004106326e-05,1.1843485165832861e-07
2.0,24,1000000,8,-0.0005073493641052245,0.0001509006179268921,2.801743737486935e-07
2.0,25,50000,1,0.009104044703276555,-0.009166804566150379,0.00016691393591325334
2.0,25,200000,1,0.0032703572542604415,-0.004197781746709685,2.8316608163502906e-05
2.0,25,1000000,1,-0.00025909216652786424,-0.0007503081084765405,6.300910084017466e-07
2.0,25,50000,2,-0.0022801399136368273,0.009305177742985537,9.178537085431316e-05
2.0,25,200000,2,0.0007085597580670376,0.0039462497413464605,1.6074943951829024e-05
2.0,25,1000000,2,0.0001018860621433264,0.0006343794055584529,4.1281799985576983e-07
2.0,25,50000,4,0.0017416563473965242,0.006549169941982388,4.592499376139218e-05
2.0,25,200000,4,0.00050909995326718,0.002191869589417071,5.063475059428005e-06
2.0,25,1000000,4,-0.0010959757350802021,0.00014186636296372165,1.221288876825144e-06
2.0,25,50000,8,0.005976175691811776,0.003857499236452126,5.0594976258630696e-05
2.0,25,200000,8,8.421026802999975e-05,0.0014814720213348657,2.2018507192396973e-06
2.0,25,1000000,8,-0.00062575518738032,0.0005574244691782085,7.02291593371987e-07
2.0,26,50000,1,0.0037158044870146604,-0.002444657098932,1.978355131707691e-05
2.0,26,200000,1,-0.001200382704282407,-0.00036794765657688176,1.5763041147207636e-06
2.0,26,1000000,1,-0.000862567689825079,-0.0007259951394426796,1.2710919620245697e-06
2.0,26,50000,2,-0.0045106054765993156,-0.0015168520756405764,2.2646401984902867e-05
2.0,26,200000,2,-0.0015173196227220088,0.0010356539500051413,3.3748379416585115e-06
2.0,26,1000000,2,0.0018291202025307986,0.000436186314509761,3.5359392162719178e-06
2.0,26,50000,4,0.001756426508468568,0.0007248546860215817,3.6104483954985302e-06
2.0,26,200000,4,-0.00011031910502765314,0.000302465957213257,1.0365596020703415e-07
2.0,26,1000000,4,0.0004624260940281881,0.0007004503191981079,7.044685421028979e-07
2.0,26,50000,8,-0.0028848881283702935,0.000562363945901832,8.638832720862133e-06
2.0,26,200000,8,-0.0003503983308100935,-0.0012144585915678388,1.5976886608674385e-06
2.0,26,1000000,8,-0.00042280549285384774,8.384773172293083e-05,1.857949269024657e-07
2.0,27,50000,1,0.006654108062131452,0.0020048507972732126,4.829658082184983e-05
2.0,27,200000,1,0.002828117078875071,0.00010651225245497886,8.009591071747901e-06
2.0,27,1000000,1,0.000989200213963808,0.00019947203337508472,1.0183061554048346e-06
2.0,27,50000,2,-0.0031927910903912387,-0.0017817742541603174,1.336863443967023e-05
2.0,27,200000,2,0.0019787945922711027,0.0010565750878099348,5.03197895458193e-06
2.0,27,1000000,2,0.00013733017328976108,0.0007273307966410367,5.478696642382808e-07
2.0,27,50000,4,0.002279363321271728,0.00460754529238851,2.6424970771770404e-05
2.0,27,200000,4,0.00202159139096377,0.0013370320358601679,5.874486416935217e-06
2.0,27,1000000,4,-0.0003646705153852947,-0.0005521312562787828,4.378335089513634e-07
2.0,27,50000,8,-0.004212601555632782,0.003218555998006708,2.810511457882469e-05
2.0,27,200000,8,-0.0009163718305145315,-0.0006390202932193168,1.248084266906655e-06
2.0,27,1000000,8,-6.47579191743603e-05,-0.0006421701818592924,4.1657613056498975e-07
2.0,28,50000,1,-0.0017540619045333195,0.0005118001274253128,3.3386725353676224e-06
2.0,28,200000,1,-0.003070036693381828,0.0021643373524485076,1.4109481473914642e-05
2.0,28,1000000,1,0.0009690557713783874,0.0008078579380540828,1.591703536118756e-06
2.0,28,50000,2,0.0017561096117782366,0.002923070125746575,1.1628259928612006e-05
2.0,28,200000,2,0.0004499806856022274,-0.002631465492564256,7.127093255971492e-06
2.0,28,1000000,2,-0.0007196725933191307,-0.00047960484758761805,7.479494514042251e-07
2.0,28,50000,4,-0.0007078559439357081,-0.0022293278986569446,5.4709629170952995e-06
2.0,28,200000,4,0.004043166306716366,-0.001986971749631888,2.029525051760166e-05
2.0,28,1000000,4,0.0004262526248541846,-0.0002873292340417862,2.6424938893012175e-07
2.0,28,50000,8,-0.0032008221684027174,-0.0037562484722278053,2.4354665138851997e-05
2.0,28,200000,8,-8.399959522836849e-05,-0.0023678221306268673,5.613637574284887e-06
2.0,28,1000000,8,-0.0001306802478694526,0.00022154240311688788,6.615836356202724e-08
2.0,29,50000,1,0.0015405429383862923,0.002078972714297616,6.695400091805869e-06
2.0,29,200000,1,0.0020524881453691354,0.0012526802966025675,5.7819155123771296e-06
2.0,29,1000000,1,0.0009564200489649061,-0.000806063603648731,1.5644778431892115e-06
2.0,29,50000,2,-0.00027954205206170545,-0.002359723228432796,5.646437473676167e-06
2.0,29,200000,2,0.0002901423847535323,-0.0015497658977331069,2.48595694120697e-06
2.0,29,1000000,2,-1.6619012662416076e-05,0.0005636154469573787,3.179385636308394e-07
2.0,29,50000,4,-0.0026158588531908916,-0.0006510231539952652,7.266548686855109e-06
2.0,29,200000,4,0.00032512487892675824,-0.0008209783497228423,7.797116376107806e-07
2.0,29,1000000,4,-0.00041414920190437944,0.001007587049216798,1.186751223187449e-06
2.0,29,50000,8,0.0028775719453977304,0.004406145332438944,2.7694536991513565e-05
2.0,29,200000,8,0.0030882411840642554,0.0017875948351181623,1.2732728905491723e-05
2.0,29,1000000,8,-6.21047605385513e-05,0.0009603601078166847,9.261485379672251e-07
2.0,30,50000,1,-0.011705887574767485,-0.0031373198968246744,0.00014687058004810778
2.0,30,200000,1,-0.0029370392815789696,0.0003936106559666636,8.781129090028417e-06
2.0,30,1000000,1,-0.0015094951440616444,-0.00023291943303538665,2.3328270522312097e-06
2.0,30,50000,2,-2.7270709046016536e-05,0.004370104305847935,1.9098555335562538e-05
2.0,30,200000,2,-0.0005196495350112675,0.0009039822838198783,1.0872196086976296e-06
2.0,30,1000000,2,0.00040890041765770006,9.188488274091094e-05,1.756423832369525e-07
2.0,30,50000,4,-0.00018792307075715458,0.003696398877717961,1.3698679743717398e-05
2.0,30,200000,4,-0.0006518776398675523,0.0007782989520429338,1.0306937161104194e-06
2.0,30,1000000,4,-0.00035180173898284605,0.000302316723458612,2.1515986483410546e-07
2.0,30,50000,8,-0.001725067448509682,-0.0003503329755092948,3.0985908956368997e-06
2.0,30,200000,8,-0.0020526338462623366,-4.287040863524762e-05,4.2151435787582664e-06
2.0,30,1000000,8,-0.0003412185634192103,0.00037518244879661933,2.5719197790689744e-07
2.0,31,50000,1,-0.000148349635490492,-0.000732351881774393,5.583468930886564e-07
2.0,31,200000,1,0.0004918947373692508,0.0014007069452283344,2.2039403790624566e-06
2.0,31,1000000,1,0.0007294888879471167,-0.0004162097088229215,7.053845593567819e-07
2.0,31,50000,2,-0.0010962011597869632,0.0015452055794800072,3.589317265574428e-06
2.0,31,200000,2,-0.0005801833697138795,0.0014800411688239115,2.5271346039062026e-06
2.0,31,1000000,2,0.0006410599608487808,0.0008811098624894413,1.1873124631796026e-06
2.0,31,50000,4,-0.0036685070260608554,0.0023770267188585265,1.9108199822425195e-05
2.0,31,200000,4,-0.002043896964257567,0.0019805978916300486,8.100282808830692e-06
2.0,31,1000000,4,0.0004201367258701709,0.00041669499097372946,3.501495839275037e-07
2.0,31,50000,8,-0.0008862365227755354,-0.0014951674069293539,3.0209407490451207e-06
2.0,31,200000,8,-8.917644686916454e-05,0.0018302953551948874,3.357933525924188e-06
2.0,31,1000000,8,-0.0004547904145838545,0.0005038985909543486,4.6074811116313216e-07
2.0,32,50000,1,-0.003125013134491917,0.003981378492579384,2.5617081791920685e-05
2.0,32,200000,1,-0.0006947145463899654,-0.000968020572386063,1.4196921295284565e-06
2.0,32,1000000,1,6.817651073962219e-06,-7.333778239657328e-05,5.424910693013431e-09
2.0,32,50000,2,0.003252321050745748,-0.001387552705122217,1.250289472661591e-05
2.0,32,200000,2,0.000559952642983515,-0.0002992667281703149,4.0310753697398897e-07
2.0,32,1000000,2,-0.000857500731934843,0.00139095399521574,2.670060522075421e-06
2.0,32,50000,4,-0.004679624928568465,-0.00039567884447932116,2.20554512200479e-05
2.0,32,200000,4,-0.0012535083899826462,-0.001084085809238525,2.746525325549233e-06
2.0,32,1000000,4,-0.0002664710449596251,0.0007133031771932706,5.798082403958889e-07
2.0,32,50000,8,0.000637506501525096,0.0019456483557013936,4.191962063530303e-06
2.0,32,200000,8,-0.002219523258679165,0.0007190420857447129,5.443305016889887e-06
2.0,32,1000000,8,0.0003527615182589713,0.00041995492699159,3.008028294688863e-07
2.0,33,50000,1,-0.00459544326757749,-0.004897444011607714,4.510305667235554e-05
2.0,33,200000,1,-0.0005174390476259698,-0.0005244105859622712,5.427496306773632e-07
2.0,33,1000000,1,-0.000657820244953465,1.8182795547699386e-05,4.3305808872456605e-07
2.0,33,50000,2,0.0004309535878164734,0.005487106594882411,3.0294059778453934e-05
2.0,33,200000,2,7.942011889489829e-05,0.0009395115165157174,8.88989444950943e-07
2.0,33,1000000,2,-0.000463012929006492,-0.00022369214396862993,2.64419147700453e-07
2.0,33,50000,4,-0.0035581318168718882,0.00349075694847836,2.4845686099586e-05
2.0,33,200000,4,-0.000802373254877802,0.0011189332130119068,1.8958143753243474e-06
2.0,33,1000000,4,-0.0003414966993934292,-0.00011549061865442637,1.2995807869378825e-07
2.0,33,50000,8,-0.0030223123603138223,0.0038680114181029123,2.4095884333880215e-05
2.0,33,200000,8,-0.0010706429303775468,0.0028396596201859356,9.209943042881953e-06
2.0,33,1000000,8,-0.0011930478014452793,0.0003785523177631835,1.5666649138172926e-06
2.0,34,50000,1,-0.0015748331313554143,-0.0025155427157385153,8.808054546319804e-06
2.0,34,200000,1,-0.0003347732845209817,0.00047409220534133287,3.368365711943748e-07
2.0,34,1000000,1,0.0007921756816823213,-0.00010633858708725432,6.388502057525638e-07
2.0,34,50000,2,0.0024152026915446323,-0.004173679459257463,2.3252804269872106e-05
2.0,34,200000,2,0.0019391456783770774,-0.0021798668817509977,8.512105584123314e-06
2.0,34,1000000,2,0.0006884209652748728,-0.0012919242298575402,2.142991641122986e-06
2.0,34,50000,4,-0.0018944022875835344,-0.004350438864942361,2.2515078344802705e-05
2.0,34,200000,4,-0.0035492726925491526,-0.0032743980575967433,2.3319019285668438e-05
2.0,34,1000000,4,-0.00045838602295638915,-0.0013730062023737985,2.095263777798695e-06
2.0,34,50000,8,-0.00020840538513155216,-0.0021501255980828555,4.6664728920829885e-06
2.0,34,200000,8,-0.0034637548703338127,-0.0008326703883527077,1.2690937777400656e-05
2.0,34,1000000,8,-0.0005949303894718135,-0.0013132963957019,2.0786895912806853e-06
2.0,35,50000,1,-0.0017453580799012235,9.695627858147642e-05,3.055675347032854e-06
2.0,35,200000,1,-0.0005650816441553538,0.00014645159357356465,3.407653338215544e-07
2.0,35,1000000,1,-9.045673828953337e-05,0.0012097666479631397,1.4717177640259521e-06
2.0,35,50000,2,-0.002411755343436322,0.002541864596049676,1.2277639461244435e-05
2.0,35,200000,2,0.0008362473079623012,0.000735524345540448,1.2403056229569002e-06
2.0,35,1000000,2,0.00023729042587932717,-0.0009944543167421758,1.04524613430114e-06
2.0,35,50000,4,8.074562453596372e-05,0.0012494421662170008,1.5676255826027343e-06
2.0,35,200000,4,-0.0001733228606202846,0.001597033524267585,2.580556891648142e-06
2.0,35,1000000,4,0.00039183254066197667,-0.0004291241884521248,3.3768030903631437e-07
2.0,35,50000,8,0.002185435869656172,0.003643593502531897,1.805190355207248e-05
2.0,35,200000,8,0.0011742633182005506,0.0016233399432900957,4.014126911952459e-06
2.0,35,1000000,8,-0.0002096608351564704,0.000589146811420569,3.9105163120553205e-07
2.0,36,50000,1,0.007391806423357267,0.004532400470971149,7.518145622964523e-05
2.0,36,200000,1,0.0015907740600952568,0.000715192843029936,3.042062912993191e-06
2.0,36,1000000,1,0.0008516872354576685,6.319919807470578e-05,7.293652856788118e-07
2.0,36,50000,2,-0.004315372498439559,0.002619725204899797,2.548539994947576e-05
2.0,36,200000,2,0.0007976418968756432,0.00025084881010643963,6.991577211831907e-07
2.0,36,1000000,2,8.795763035581316e-05,-0.0010076767608144727,1.0231489990233582e-06
2.0,36,50000,4,0.0012937282474037807,-0.004341710809492273,2.0524185531392508e-05
2.0,36,200000,4,-0.0005636864697480942,-0.0035185265820291195,1.2697771744622586e-05
2.0,36,1000000,4,-6.937427356163674e-05,-0.001564824873689986,2.4534896751510855e-06
2.0,36,50000,8,0.0008732484947377569,-0.0018465142454211038,4.172177792104827e-06
2.0,36,200000,8,-0.000833807430530367,-0.0003748962953234499,8.357820634549e-07
2.0,36,1000000,8,-0.0004195769864701457,0.0006033864205762285,5.401200201111622e-07
2.0,37,50000,1,0.0021708428276536774,-0.00179330624038871,7.928505854192504e-06
2.0,37,200000,1,0.0014205202511212327,-0.0009404018294889932,2.9022333847517755e-06
2.0,37,1000000,1,-0.0004289688287822394,0.0004674620138100105,4.025349904221167e-07
2.0,37,50000,2,-0.00017487990955795995,-0.00011401995466458559,4.35835328287144e-08
2.0,37,200000,2,0.001693306421122308,-8.135316429165137e-05,2.8739049731543034e-06
2.0,37,1000000,2,0.001339846460455202,-0.0012271428063699227,3.3010680048197835e-06
2.0,37,50000,4,-0.0006677025573131087,0.0006373856613990063,8.520871863995138e-07
2.0,37,200000,4,0.0006536985019759929,0.0010586749218308748,1.5481143215992663e-06
