beta,seed,n,k,lag,real,imag
1.1,21,1000000,1,64,-0.0007921161496481788,0.0016910466820749532
1.1,21,1000000,1,1024,-0.0006201204420145349,0.000557297354466102
1.1,21,1000000,1,4096,-0.003719321559256542,-0.0013205871676957076
1.1,21,50000,4,1,0.456758579746283,-0.0013262090624004837
1.1,21,50000,4,64,-0.007801754742020207,0.004837163243920521
1.1,21,50000,4,1024,-0.0057034603891951245,0.002047342201249727
1.1,21,50000,4,4096,-0.002223548192563354,-0.001547996391741645
1.1,21,200000,4,1,0.45757209799573867,0.0006395131348217344
1.1,21,200000,4,64,-0.0022841111362303206,0.0021845869766559385
1.1,21,200000,4,1024,-0.0007138230648653927,-0.0011448965306937323
1.1,21,200000,4,4096,0.0006318850645368562,-0.0012669431187460924
1.1,21,1000000,4,1,0.45787168178738386,0.0009312932297546821
1.1,21,1000000,4,64,-0.0005136383351525282,0.0012682213724149389
1.1,21,1000000,4,1024,-0.000199500977879556,-0.0008057834620679786
1.1,21,1000000,4,4096,0.0007657706905231025,-0.0010563180158840789
1.1,22,50000,1,1,0.8240777485887795,0.0012779486736018467
1.1,22,50000,1,64,0.011182407361851741,0.0029527503045102504
1.1,22,50000,1,1024,-0.009496700950165042,-0.0014143531735983368
1.1,22,50000,1,4096,-0.0037415617992217977,-0.006000197691439604
1.1,22,200000,1,1,0.8224490736789226,-0.0011108385569170412
1.1,22,200000,1,64,0.005210370434372942,0.001688544187964376
1.1,22,200000,1,1024,-0.0012326833914823897,0.0012295266194398975
1.1,22,200000,1,4096,0.0002579577229571895,-0.0064932570883209995
1.1,22,1000000,1,1,0.8214191098133898,0.00028058031560945757
1.1,22,1000000,1,64,0.0016067812326489201,-0.0008272764380762666
1.1,22,1000000,1,1024,0.0012170900323495192,-0.003031048715789798
1.1,22,1000000,1,4096,0.00038399569008342377,-0.0035244759636107394
1.1,22,50000,4,1,0.46357296053683733,-0.0002837120886808802
1.1,22,50000,4,64,-0.002872040067824674,0.002006947170573808
1.1,22,50000,4,1024,-0.0017086725081725735,-0.004530976265737476
1.1,22,50000,4,4096,-0.002941433428336028,-0.0019630180416682574
1.1,22,200000,4,1,0.4574182282391537,-0.0025066709437918436
1.1,22,200000,4,64,0.0009495812094574872,-0.00014112701498506934
1.1,22,200000,4,1024,-0.0024006021185409704,-0.00011492486318942307
1.1,22,200000,4,4096,0.002068367001528717,-0.0019648316904291893
1.1,22,1000000,4,1,0.45338269073200094,0.0015183152994306121
1.1,22,1000000,4,64,0.00019163636604340717,-0.001880365503692114
1.1,22,1000000,4,1024,-0.0005742257040420604,-0.0007492334835190058
1.1,22,1000000,4,4096,8.010572143197604e-05,0.0008436390982487825
1.1,23,50000,1,1,0.8225728544649421,-0.0028944165556485874
1.1,23,50000,1,64,-0.003208300741908735,-0.004371591098930868
1.1,23,50000,1,1024,0.004344868262032899,0.006481012570498039
1.1,23,50000,1,4096,0.007163127485340416,0.004701238887284155
1.1,23,200000,1,1,0.8218503967298216,-0.0004959923561765611
1.1,23,200000,1,64,-0.00214725655105528,-0.0007634775832598011
1.1,23,200000,1,1024,0.00023278913777765805,0.0015387792280045377
1.1,23,200000,1,4096,0.0013424305405273559,-0.0025147710807729103
1.1,23,1000000,1,1,0.8223479769306429,0.0006430481088303717
1.1,23,1000000,1,64,-0.00039412512360202857,-0.003125823578367504
1.1,23,1000000,1,1024,0.0015533998174235462,-0.0008152935943115593
1.1,23,1000000,1,4096,0.0024950722228361615,-0.0017325386295269163
1.1,23,50000,4,1,0.46401824658246854,-0.008110346066810948
1.1,23,50000,4,64,-0.0038353413711364024,0.0029273335418689293
1.1,23,50000,4,1024,0.004040511592943473,-0.0008565062924492372
1.1,23,50000,4,4096,-0.0002228556671392739,0.002140244899200997
1.1,23,200000,4,1,0.4606316816068571,-0.00199902048817758
1.1,23,200000,4,64,-0.001295733881703146,0.0032350218323010335
1.1,23,200000,4,1024,0.0028841401583648203,0.0003589433312273366
1.1,23,200000,4,4096,0.001229112149619235,-0.0005773983380212522
1.1,23,1000000,4,1,0.4588711569469326,0.00278671146875731
1.1,23,1000000,4,64,0.002352854018681793,0.001155330405683347
1.1,23,1000000,4,1024,0.0022625561992269203,0.001097722599248326
1.1,23,1000000,4,4096,-0.0010969775692891294,-0.0001166610694298141
1.1,24,50000,1,1,0.8182434876731758,0.0015850824893215872
1.1,24,50000,1,64,0.0015243089211438372,-0.007302013375283736
1.1,24,50000,1,1024,-0.006962469591347386,-0.0028755735028464344
1.1,24,50000,1,4096,0.007939471625088894,0.0009070555457456117
1.1,24,200000,1,1,0.8197889179551308,0.0028394396755692954
1.1,24,200000,1,64,-8.776126852448658e-05,-0.0018502786696501616
1.1,24,200000,1,1024,-0.002595298170128613,0.0017143719508896818
1.1,24,200000,1,4096,-0.0013705574330909532,0.0010350516705817383
1.1,24,1000000,1,1,0.8206831523319951,0.000820665507538931
1.1,24,1000000,1,64,0.00069853307336903,0.00036146397497943043
1.1,24,1000000,1,1024,0.0010571084511604076,0.0036476070715742125
1.1,24,1000000,1,4096,-0.002737138818558778,0.0008550906621845626
1.1,24,50000,4,1,0.44420015350640984,0.0024902693454429982
1.1,24,50000,4,64,0.0027016632094892835,-0.004682983206782582
1.1,24,50000,4,1024,0.002332551145033956,0.0039703247793413735
1.1,24,50000,4,4096,-0.002119609734190001,0.00024173146114239667
1.1,24,200000,4,1,0.4494135628535753,0.009365561457056948
1.1,24,200000,4,64,0.00271360539959201,-0.0011491955662879757
1.1,24,200000,4,1024,0.00024557664700906905,0.0030961267510979645
1.1,24,200000,4,4096,0.000499785567025737,-0.0009463458471265756
1.1,24,1000000,4,1,0.45254173685863397,0.00339997205539889
1.1,24,1000000,4,64,-0.0006199486505035509,-0.0004906444218592314
1.1,24,1000000,4,1024,0.0003709974118587165,0.0012552196883578405
1.1,24,1000000,4,4096,0.00016476809977982262,0.0006115024358285063
1.1,25,50000,1,1,0.8232062003373487,0.0009102391044877274
1.1,25,50000,1,64,0.007583768282566735,0.0022397350194309136
1.1,25,50000,1,1024,-0.008684320620166946,-0.008253266246386538
1.1,25,50000,1,4096,0.005832625486226602,-5.487227278687911e-05
1.1,25,200000,1,1,0.821577404742053,0.0005916124661537906
1.1,25,200000,1,64,0.005920321418942108,-0.004169709767592883
1.1,25,200000,1,1024,-5.0508154907831034e-05,0.002583274216013292
1.1,25,200000,1,4096,0.003988686975829992,0.0016157215656040652
1.1,25,1000000,1,1,0.8218307452088562,0.0004785634983905796
1.1,25,1000000,1,64,0.0003737649861390821,-0.0024325158888137653
1.1,25,1000000,1,1024,-0.0016259222375482204,0.0004491495741156584
1.1,25,1000000,1,4096,0.0007902736921880007,-0.0044365932262092995
1.1,25,50000,4,1,0.46110997841074974,0.004107133669052587
1.1,25,50000,4,64,0.0023148563698687347,-0.0036710810341357195
1.1,25,50000,4,1024,-0.002285162556835619,-0.004830771802652081
1.1,25,50000,4,4096,-0.0008647528532212685,-0.000981934481806699
1.1,25,200000,4,1,0.45527988603318137,0.004925256922287109
1.1,25,200000,4,64,0.003287389564200471,-0.002499998667506497
1.1,25,200000,4,1024,-0.0020819529248950123,-0.0016656346621977175
1.1,25,200000,4,4096,0.0025650918099467744,-0.0017473991281430773
1.1,25,1000000,4,1,0.45652039553775653,0.0020037004004685214
1.1,25,1000000,4,64,0.0008326112151323877,-0.0008597365359977262
1.1,25,1000000,4,1024,0.0005945958817227561,-0.0005016499098467519
1.1,25,1000000,4,4096,0.0010695340657154656,0.0002744657948558628
1.1,26,50000,1,1,0.8244929289031614,-0.0003832970592419161
1.1,26,50000,1,64,-0.000757487691449761,0.010236280822794736
1.1,26,50000,1,1024,-0.0008104648348434755,-0.002804118065400875
1.1,26,50000,1,4096,0.00456329961977522,-0.006872303903828404
1.1,26,200000,1,1,0.8215035348563287,0.0005173752151979381
1.1,26,200000,1,64,-0.0012535974355535483,0.002522845325786623
1.1,26,200000,1,1024,-0.0021279151873764184,-0.0028931875175288143
1.1,26,200000,1,4096,0.005868838401875221,-0.004405728835104321
1.1,26,1000000,1,1,0.8218104801727706,0.0005745571004918612
1.1,26,1000000,1,64,0.0006501994339582903,-0.0009267392906126195
1.1,26,1000000,1,1024,0.00017412163980575702,0.0012093550196921276
1.1,26,1000000,1,4096,0.00044845596020501473,-0.0014100401586857106
1.1,26,50000,4,1,0.4672598078216313,0.0006225497453920996
1.1,26,50000,4,64,-0.004711156761382584,0.0033841066723081397
1.1,26,50000,4,1024,-0.003537457667680227,-0.007406941788972742
1.1,26,50000,4,4096,0.002168016086118642,0.0032449291880791097
1.1,26,200000,4,1,0.45670125407204354,0.0015863069197060101
1.1,26,200000,4,64,-0.0016791626184335376,-0.0002642475312599858
1.1,26,200000,4,1024,-0.0018539009542317731,-0.00046389723512630044
1.1,26,200000,4,4096,-6.764022615697715e-05,0.001722850129804507
1.1,26,1000000,4,1,0.4558689418119323,0.001463327630040468
1.1,26,1000000,4,64,0.0002327970304323403,-0.001167670194532204
1.1,26,1000000,4,1024,-0.00028958778106544795,0.00107018015235367
1.1,26,1000000,4,4096,0.0006878775789632963,-0.00010319150855380049
1.1,27,50000,1,1,0.8224440687017092,-0.0011886580996830441
1.1,27,50000,1,64,0.005901974440637503,0.0015139128896443001
1.1,27,50000,1,1024,0.0002981821179298349,0.009182385929559935
1.1,27,50000,1,4096,0.010646769300468158,-0.00056096052791326
1.1,27,200000,1,1,0.8238751614370913,-0.0016019954408486676
1.1,27,200000,1,64,0.0034189018854731117,0.0005202249201156095
1.1,27,200000,1,1024,-0.00010892550252810541,-0.0017781521194998376
1.1,27,200000,1,4096,0.002418934898811222,0.0037873492006540435
1.1,27,1000000,1,1,0.8224621983614567,-0.0006768047003425149
1.1,27,1000000,1,64,0.0009700375040941699,0.0017277066142638998
1.1,27,1000000,1,1024,-0.0019071883318418819,0.0026499876701456715
1.1,27,1000000,1,4096,3.34581160859969e-05,-0.0008115660089585427
1.1,27,50000,4,1,0.46282930100350345,-0.002082547567412177
1.1,27,50000,4,64,0.002334066183006994,-0.0009676180822360784
1.1,27,50000,4,1024,-0.0004386631357265337,0.0005964311065041652
1.1,27,50000,4,4096,-0.0009033517985363885,-0.0026708895426984978
1.1,27,200000,4,1,0.46417444196550534,-0.0039223800770878245
1.1,27,200000,4,64,0.0002584257354382829,0.0012973878024023265
1.1,27,200000,4,1024,0.0023863018196596994,-0.003213151836933675
1.1,27,200000,4,4096,5.212287984801345e-05,-0.0014225609464108351
1.1,27,1000000,4,1,0.4586185369619377,-0.0024210367992029843
1.1,27,1000000,4,64,0.00026948876334713986,0.0005322933120471301
1.1,27,1000000,4,1024,0.0013852726109951897,0.000576891266319442
1.1,27,1000000,4,4096,6.423461123925989e-05,-0.000837624388242921
1.1,28,50000,1,1,0.8190747774300374,-0.0027483802768577584
1.1,28,50000,1,64,-0.0025183143554228533,0.010915218897275808
1.1,28,50000,1,1024,-0.011047494230423534,-0.014656412947590142
1.1,28,50000,1,4096,-0.007549651664486912,0.0008712583780263372
1.1,28,200000,1,1,0.8210848241240093,-0.00018171192327310931
1.1,28,200000,1,64,0.003262980212604654,-0.002275697306345392
1.1,28,200000,1,1024,-0.00014590068816847682,-0.005844304308394131
1.1,28,200000,1,4096,0.0016808237978753098,-0.0014122462893360085
1.1,28,1000000,1,1,0.8213752238057898,1.0331001991533916e-05
1.1,28,1000000,1,64,0.0016432531287563785,-0.001322420978080342
1.1,28,1000000,1,1024,-0.0008921404970411057,0.0009715229559250962
1.1,28,1000000,1,4096,0.002036963037534424,0.0006147930475656244
1.1,28,50000,4,1,0.44771713470849767,-0.009861503694853961
1.1,28,50000,4,64,-0.0013175335804520212,-0.005638644844757745
1.1,28,50000,4,1024,-0.004436755759533782,0.00313725328312748
1.1,28,50000,4,4096,-0.00457420991976587,-0.0013926897376022322
1.1,28,200000,4,1,0.4542288538937911,-0.0013575445834347435
1.1,28,200000,4,64,-0.001264941245882634,-0.0025281134597646394
1.1,28,200000,4,1024,-0.0017351443726045404,0.0018442717196086515
1.1,28,200000,4,4096,-0.0014686666560121194,0.0007697579244550179
1.1,28,1000000,4,1,0.45521569795893163,-0.0005546673208669797
1.1,28,1000000,4,64,0.0011792010351418358,-0.00031129236071229083
1.1,28,1000000,4,1024,-0.0010843554742511002,0.0008881278391706364
1.1,28,1000000,4,4096,-0.0002873463000580347,0.00019294558213904634
1.1,29,50000,1,1,0.8248143983985804,0.0003254125896282631
1.1,29,50000,1,64,0.003395311905319944,0.005884068246525741
1.1,29,50000,1,1024,0.004848810846183313,-0.005239517949660703
1.1,29,50000,1,4096,-0.004628436220318354,-0.002666112423291343
1.1,29,200000,1,1,0.8217310737977291,0.0006950861531043262
1.1,29,200000,1,64,-0.0018790800344845788,0.0014858430899726785
1.1,29,200000,1,1024,0.0032421075782558587,0.0004395790829869741
1.1,29,200000,1,4096,-0.003098441845472585,-0.002820629113503577
1.1,29,1000000,1,1,0.822366040566336,-0.0009520323581848082
1.1,29,1000000,1,64,-0.0015788837988618112,-0.0010315648594714335
1.1,29,1000000,1,1024,-0.0008587255784282919,-0.0012444507551658754
1.1,29,1000000,1,4096,-0.0015033528225980488,0.0002667229108496107
1.1,29,50000,4,1,0.4707706664647325,0.00489732114504527
1.1,29,50000,4,64,0.00043369416217896447,-0.003966255599098216
1.1,29,50000,4,1024,-0.004529095692414781,-0.0006354669046929901
1.1,29,50000,4,4096,4.128435023485858e-05,-0.0005197708667190862
1.1,29,200000,4,1,0.4549485994508738,0.0028243693631023726
1.1,29,200000,4,64,0.0014416704338646948,-0.0010506480355350332
1.1,29,200000,4,1024,-0.0007461163105603187,0.0026857318275927636
1.1,29,200000,4,4096,0.0009680790144826382,-6.431751468952274e-06
1.1,29,1000000,4,1,0.4577664836448512,-0.0026499733485342036
1.1,29,1000000,4,64,-0.0003994956796389564,-0.000502271483607671
1.1,29,1000000,4,1024,0.00018399046682730086,0.0002702669961599175
1.1,29,1000000,4,4096,0.0005282388382415605,0.0009876503788821755
1.1,30,50000,1,1,0.8210366942976322,0.00459252180690094
1.1,30,50000,1,64,0.0022818785534683573,0.0018096022712950327
1.1,30,50000,1,1024,-0.002337914100074908,0.013084775221817424
1.1,30,50000,1,4096,0.0015036450111916057,0.007312158854444177
1.1,30,200000,1,1,0.8218100198665484,0.001597973157700601
1.1,30,200000,1,64,0.0030727200156802524,0.0005047886233374096
1.1,30,200000,1,1024,-0.004831437848416222,0.0020353718161068156
1.1,30,200000,1,4096,0.00020224402394170116,0.004876467800790138
1.1,30,1000000,1,1,0.8221158111828463,-4.13830846722986e-05
1.1,30,1000000,1,64,-0.00030213479174293203,0.0013193778204713368
1.1,30,1000000,1,1024,-0.0003222625288614677,-0.0002960639287527297
1.1,30,1000000,1,4096,0.0014811333589847889,0.0007447645556854145
1.1,30,50000,4,1,0.45656041374546225,0.01935384582262864
1.1,30,50000,4,64,-0.002309316046291944,-0.002472913198175358
1.1,30,50000,4,1024,0.00035363787832645986,0.00393175886895278
1.1,30,50000,4,4096,-0.00154124698760492,-0.004971036566656813
1.1,30,200000,4,1,0.4566146522455894,0.006994703487581411
1.1,30,200000,4,64,0.0010354126019009985,-0.0025828601478385727
1.1,30,200000,4,1024,-0.0014331501039539399,-0.00043615640345242673
1.1,30,200000,4,4096,0.0030408850571917714,0.0018198359168199337
1.1,30,1000000,4,1,0.4567532903275756,-0.00036592096075168767
1.1,30,1000000,4,64,0.0008569993035264065,-0.0005558700425831327
1.1,30,1000000,4,1024,-0.0003415015440127671,-0.0005029276114005668
1.1,30,1000000,4,4096,-0.00013047163303841165,0.0003048556283211048
1.1,31,50000,1,1,0.8198217974565525,-0.0008625635620493892
1.1,31,50000,1,64,0.002657505409265621,0.002312389519950004
1.1,31,50000,1,1024,-0.0004521570042020865,-0.0018783611444421803
1.1,31,50000,1,4096,0.0040121378129461165,0.0029680445290229435
1.1,31,200000,1,1,0.8210944148868402,0.0013185485446745098
1.1,31,200000,1,64,0.0017715110447674846,-0.0029477993094055763
1.1,31,200000,1,1024,-0.002818317053966849,0.0017052091453946525
1.1,31,200000,1,4096,-0.005450454582410974,0.004689050253300945
1.1,31,1000000,1,1,0.8211284627957485,0.00011250706461972843
1.1,31,1000000,1,64,0.0012826448583842646,-0.0026645205037158447
1.1,31,1000000,1,1024,-0.0005004442498555615,-0.0003241600526399987
1.1,31,1000000,1,4096,-0.0005728950967837162,0.0015540339359182548
1.1,31,50000,4,1,0.44619443600315134,-0.004544826086193583
1.1,31,50000,4,64,0.0018574284525614345,0.00017854557655765254
1.1,31,50000,4,1024,-0.0035233458112809003,-0.004653582103580928
1.1,31,50000,4,4096,-0.0005211952489820654,-0.0022683142274735374
1.1,31,200000,4,1,0.45126499524217223,0.004242265590979641
1.1,31,200000,4,64,0.0013489951682767757,-2.4690571982897057e-05
1.1,31,200000,4,1024,-0.0008578849424913732,0.00023264539148479466
1.1,31,200000,4,4096,-0.0015832251258977837,0.0008447122562001081
1.1,31,1000000,4,1,0.45331419874973505,0.00012829032185183016
1.1,31,1000000,4,64,0.00026367454846910676,-0.00117089738326038
1.1,31,1000000,4,1024,-0.000723728650705314,-0.000704652021063553
1.1,31,1000000,4,4096,0.0002653000217673498,0.00034761433281147727
1.1,32,50000,1,1,0.8212256054003362,-0.001268372155157269
1.1,32,50000,1,64,0.003107201915503114,-0.016488078585431103
1.1,32,50000,1,1024,0.0057920881844158905,-0.006133275411991583
1.1,32,50000,1,4096,0.008751441161795655,0.003221766944740555
1.1,32,200000,1,1,0.8215796566802394,-0.00026862555617427627
1.1,32,200000,1,64,0.005741029155680349,-0.007404440724032998
1.1,32,200000,1,1024,-7.425728185782398e-05,-0.0009263856142384541
1.1,32,200000,1,4096,0.006830629913727179,0.003118971876644202
1.1,32,1000000,1,1,0.8215331556307249,-3.4097700468389674e-05
1.1,32,1000000,1,64,0.0011471428886341134,-0.002931618691890994
1.1,32,1000000,1,1024,-0.001535947674264767,-0.001514594490467136
1.1,32,1000000,1,4096,0.00031602568235711997,0.0010075201763088371
1.1,32,50000,4,1,0.45322897925837813,-0.011252188218287495
1.1,32,50000,4,64,-0.0007204526684854739,-0.0006280265508354328
1.1,32,50000,4,1024,-0.0023624710288468226,0.00028366847382868933
1.1,32,50000,4,4096,-0.009944092384136818,-0.004036755052259708
1.1,32,200000,4,1,0.4542187598369738,-0.003061743687843221
1.1,32,200000,4,64,-0.0009927121008321824,0.0006021868561026094
1.1,32,200000,4,1024,-0.003632095392213016,-0.0017785412742314251
1.1,32,200000,4,4096,-0.0037573926454415015,0.0017829648276795579
1.1,32,1000000,4,1,0.45452816011998376,-0.0007792804616019185
1.1,32,1000000,4,64,-0.00025273342886170444,2.711465366279707e-05
1.1,32,1000000,4,1024,-0.0011091826132867862,-0.00045740915724813984
1.1,32,1000000,4,4096,-0.0013693037061208934,-0.0002044396133622728
1.1,33,50000,1,1,0.8222800965997896,0.0007234040316195729
1.1,33,50000,1,64,-0.0037719968259288645,-0.009512972822882675
1.1,33,50000,1,1024,-0.009813933596452908,-0.0011782537196984785
1.1,33,50000,1,4096,-0.003121487000011195,0.0017600219820745244
1.1,33,200000,1,1,0.8210741306468025,0.00020968864646331103
1.1,33,200000,1,64,0.002743180881609014,-0.005281394967580741
1.1,33,200000,1,1024,-0.0031242759510933084,-0.0013584901920135578
1.1,33,200000,1,4096,-0.0006538915330733153,0.0005045789055304339
1.1,33,1000000,1,1,0.8217236939379935,-2.13936247869666e-05
1.1,33,1000000,1,64,0.0004788405325083443,-0.0008668737669678373
