replicate,fourier_minus_tm_rmse
895,0.001302052701977629
896,0.001101527258087952
897,0.0009063535267741464
898,0.0010227514450960404
899,0.0012801906593798975
900,0.001177419054099033
901,0.0014033221799467357
902,0.0015615034372528027
903,0.0015350753714044587
904,0.001217511245889486
905,0.0014164768614881324
906,0.0015673407289888447
907,0.0013788760085489279
908,0.0010370796369973865
909,0.0013821602522608994
910,0.001161354660527584
911,0.0013205178487850151
912,0.001433453843681429
913,0.0010891187659679
914,0.0011158786780512938
915,0.0012958071249269925
916,0.0012916075275084381
917,0.0012781283069568169
918,0.0013964458077585949
919,0.0013464966405338065
920,0.0009857202196877485
921,0.0011843067983449398
922,0.0013938316903218913
923,0.001126162446314183
924,0.0013326980208001565
925,0.0010969359374781646
926,0.000990977688316118
927,0.0011656153164536292
928,0.0012920845967658618
929,0.0013339392977466376
930,0.0012610206027745617
931,0.0014178508211302363
932,0.0012836767890173164
933,0.001099898189192409
934,0.0012392141004239912
935,0.0014224232316386706
936,0.0013282255829653031
937,0.0014280050152517354
938,0.001156655999433302
939,0.0009702348387483791
940,0.0013974295359291476
941,0.0010667556420646718
942,0.001357800711605897
943,0.0010594038434776892
944,0.0012349633805267021
945,0.0013127400931930296
946,0.001464623186176605
947,0.001109208267998285
948,0.0009558451729933198
949,0.0009982297395356378
950,0.001220029654712512
951,0.001130388588355471
952,0.0015222430518111812
953,0.0012269375959952802
954,0.0015427898166751745
955,0.001379984930650751
956,0.0014871811288777266
957,0.00151681765567012
958,0.0011882768969708275
959,0.0013905988556830236
960,0.0013749738790116762
961,0.0010695007265492872
962,0.0013706345351283155
963,0.0011175564675831521
964,0.0013356033417353432
965,0.0014009644307269697
966,0.001312122613359264
967,0.0013979251236296798
968,0.001261387381174498
969,0.0010370759667382395
970,0.0015851041535842917
971,0.001392250068813015
972,0.0011871569856474794
973,0.0012081901898954226
974,0.0011505414434728912
975,0.0014326413263230369
976,0.0014458770352266228
977,0.0013170366345036774
978,0.0015628073864790114
979,0.0013165672807910942
980,0.0012986043320360324
981,0.0012953389012525457
982,0.0013107185382647225
983,0.0015007431583354386
984,0.0013548436467254164
985,0.001095765307731219
986,0.001154731415343655
987,0.0013069054845291134
988,0.0016025118563794362
989,0.001414835999754982
990,0.0013561279869262765
991,0.0011994720756912786
992,0.0012355532477387608
993,0.001519414554236122
994,0.0015243299922896329
995,0.001364204794368559
996,0.0014470400285457184
997,0.001555276463241712
998,0.0013110669099750986
999,0.0013071119115005726
1000,0.0011594912553547071
1001,0.0013654171044928916
1002,0.0012263772877881525
1003,0.0014326461940101785
1004,0.0012592304459033677
1005,0.0011243321774643239
1006,0.0015232729334971674
1007,0.0011722566979780874
1008,0.001277700188551288
1009,0.001483012712693231
1010,0.0014712715353595706
1011,0.0011780466375587708
1012,0.0012786181733526153
1013,0.0013107157320959193
1014,0.00122095166695595
1015,0.00123768151333938
1016,0.0010831415906027036
1017,0.0014008785696589191
1018,0.0010574743295955853
1019,0.00144408567572557
1020,0.0011250729229734756
1021,0.0015642911186014067
1022,0.0016118138433006603
1023,0.0012907479141475635
1024,0.0014679563967020437
1025,0.0013323424009939486
1026,0.0016493916047360397
1027,0.0011287523348331014
1028,0.0009176270425144584
1029,0.0012898041776800502
1030,0.001374348818541775
1031,0.0013282403501348387
1032,0.0011064604381548894
1033,0.0014428580174172766
1034,0.0011974679461841159
1035,0.0014682940721363021
1036,0.0011571112062106381
1037,0.0013507593448442326
1038,0.0013019948610626093
1039,0.0010511732725083079
1040,0.0012615761491112346
1041,0.0011311140869429642
1042,0.0011976979763886405
1043,0.0014204442658007001
1044,0.0012528735460750852
1045,0.001296704332669178
1046,0.0009833908926997125
1047,0.0014748441918443636
1048,0.0013721660969465445
1049,0.0014494228501707369
1050,0.0013404348238435387
1051,0.001102801532321465
1052,0.0012495022428783574
1053,0.0011500028678015821
1054,0.001054224495325044
1055,0.001082646907055794
1056,0.001274604621263932
1057,0.0013506001325273888
1058,0.0012214868765415285
1059,0.0009792480681175945
1060,0.001127139595387699
1061,0.0013041918081737136
1062,0.0011741184496348814
1063,0.0013393100191493672
1064,0.0011073260631633657
1065,0.0013612383901367314
1066,0.0014033748708499724
1067,0.001321675763731382
1068,0.001418440932007572
1069,0.001450074936930659
1070,0.0012996191064307998
1071,0.001742174497623598
1072,0.0010321549804423345
1073,0.0009884169602797335
1074,0.001244516199620216
1075,0.001257645051116954
1076,0.0014786989795492235
1077,0.0015330452323010252
1078,0.0009938770041578102
1079,0.001450378899530687
1080,0.0012262936653995552
1081,0.0012844984476804591
1082,0.0011709215638670619
1083,0.0012214146403273867
1084,0.0014424906560388075
1085,0.001208590222280009
1086,0.0011657926710889454
1087,0.0013337372255841939
1088,0.0012267668449742824
1089,0.0012826298927134513
1090,0.0011253953090826297
1091,0.0015109019543602519
1092,0.0013677338118651089
1093,0.0012989159631167165
1094,0.0013073169987716765
1095,0.0008864904468082854
1096,0.001471411560953367
1097,0.0012861501406907204
1098,0.0011669677926881054
1099,0.0016530051320893305
1100,0.0012227457670273179
1101,0.0012703964049429984
1102,0.0008887124019251486
1103,0.001442980473885627
1104,0.0012977264715498902
1105,0.0010206471646397714
1106,0.001372881871348475
1107,0.0012861697024719812
1108,0.0016119119690488496
1109,0.0013259818936727532
1110,0.0011550877126649604
1111,0.0012386596863971232
1112,0.0012443723012145996
1113,0.0012262566819182456
1114,0.0014232540662051066
1115,0.0011778592983747332
1116,0.0013389552331220479
1117,0.0013419354961480689
1118,0.0011739321358025963
1119,0.0012114504608918778
1120,0.00135943949354727
1121,0.0011574790842018227
