collision_id,split,pair_seed,alpha_low,alpha_high,left_seed,right_seed,low_location,low_scale,high_location,high_scale
203,test,20266837,0.38,0.54,20266837,21266837,0.002660531954463613,0.7684976059483095,0.05565383985652267,1.10269381777751
204,test,20266837,0.38,0.62,20266837,21266837,0.002660531954463613,0.7684976059483095,-0.07111316106935439,1.2723413863252322
205,test,20266837,0.46,0.54,20266837,21266837,-0.058878923009967554,0.9109367135665776,0.05565383985652267,1.10269381777751
206,test,20266837,0.46,0.62,20266837,21266837,-0.058878923009967554,0.9109367135665776,-0.07111316106935439,1.2723413863252322
207,test,20266837,0.54,0.62,20266837,21266837,-0.043340058135629356,1.0919883647635271,-0.07111316106935439,1.2723413863252322
208,test,20266838,0.38,0.46,20266838,21266838,-0.013483458507158496,0.7795543349472425,0.013353613714840517,0.9230055306457379
209,test,20266838,0.38,0.54,20266838,21266838,-0.013483458507158496,0.7795543349472425,0.002756221820032002,1.102654624877854
210,test,20266838,0.38,0.62,20266838,21266838,-0.013483458507158496,0.7795543349472425,-0.06618672102190001,1.3387802093168175
211,test,20266838,0.46,0.54,20266838,21266838,0.012208405389014082,0.9540931852545357,0.002756221820032002,1.102654624877854
212,test,20266838,0.46,0.62,20266838,21266838,0.012208405389014082,0.9540931852545357,-0.06618672102190001,1.3387802093168175
213,test,20266838,0.54,0.62,20266838,21266838,0.08757870458359493,1.065609475069676,-0.06618672102190001,1.3387802093168175
214,test,20266839,0.38,0.46,20266839,21266839,0.0016792423515789013,0.7605866800750485,0.006707444872205193,0.9377748636355611
215,test,20266839,0.38,0.54,20266839,21266839,0.0016792423515789013,0.7605866800750485,-0.06379294643209932,1.0953150888281387
216,test,20266839,0.38,0.62,20266839,21266839,0.0016792423515789013,0.7605866800750485,0.011052188835505804,1.256548942818694
217,test,20266839,0.46,0.54,20266839,21266839,0.05001217504925427,0.8859345990679419,-0.06379294643209932,1.0953150888281387
218,test,20266839,0.46,0.62,20266839,21266839,0.05001217504925427,0.8859345990679419,0.011052188835505804,1.256548942818694
219,test,20266839,0.54,0.62,20266839,21266839,-0.026136474403250703,1.0632485451265632,0.011052188835505804,1.256548942818694
220,test,20266840,0.38,0.46,20266840,21266840,0.0050433720881299035,0.7748525938845642,0.008414910211676887,0.9298880858996241
221,test,20266840,0.38,0.54,20266840,21266840,0.0050433720881299035,0.7748525938845642,-0.004710019539330975,1.0806816962284325
222,test,20266840,0.38,0.62,20266840,21266840,0.0050433720881299035,0.7748525938845642,-0.00016270841227517097,1.2637443700510693
