distribution,node_count,matrix_seed,initialization,coupling_strength,sample_absolute_mean,sample_signed_mean,row_mean_std,mean_tm_order,q05_tm_order,mean_phase_mad,median_sync_residual,median_adaptive_scale,max_tm_modulus_error,local_initial_growth_rate,near_zero_rate,nonfinite_event_rate,finite_completed,first_nonfinite_step,synchronized
uniform_positive,64,20260915,local,0.5,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9843990411009107,1.1102230246251565e-16,0.0022501835736482155,0.0,0.0,True,-1,True
uniform_positive,64,20260915,local,0.525,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.002760192387007,1.1102230246251565e-16,-0.3017104474524962,0.0,0.0,True,-1,True
uniform_positive,64,20260915,local,0.55,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.175838563133878,1.1102230246251565e-16,-0.002845462954318864,0.0,0.0,True,-1,True
uniform_positive,64,20260915,local,0.575,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.3868941764187501,1.1102230246251565e-16,-0.6250535578535545,0.0,0.0,True,-1,True
uniform_positive,64,20260915,local,0.6,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.292262001170152,1.1102230246251565e-16,-0.19301418617037522,0.0,0.0,True,-1,True
uniform_positive,64,20260916,global,0.0,1.0,1.0,0.0,0.08613495127912822,0.019451322837162558,1.404160225445048,0.3663217930711621,0.5811697130476021,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260916,global,0.4,1.0,1.0,0.0,0.7410853851931235,0.07498629362562029,0.36129094627933134,0.018411802000422257,0.6999979365941935,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260916,global,0.425,1.0,1.0,0.0,0.7729967046389459,0.10044158296885816,0.3149218954918328,0.01078704263027016,0.7589508000072589,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260916,global,0.45,1.0,1.0,0.0,0.8897220461327943,0.19464498547416778,0.15031197606405824,6.397766194925724e-05,0.8265515533796707,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260916,global,0.475,1.0,1.0,0.0,0.9999999999998167,0.9999999999999999,1.583331418419931e-09,0.0,1.0601804362015126,3.3306690738754696e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260916,global,0.5,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.1304580327559752,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260916,global,0.525,1.0,1.0,0.0,0.999999998697473,0.9999999999999983,0.0,0.0,1.0127262400871573,3.3306690738754696e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260916,global,0.55,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.1980929907526052,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260916,global,0.575,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.202918722470039,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260916,global,0.6,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.3586314133816553,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
