beta,epsilon,seed,x0,parallel,transverse,scale,ks,cayley_real,cayley_imag,unit_error,max_abs,zeros
1.0001,0.9,13,-5.277412982446079,1.7331054736538516,0.5535583811050346,10.025174624364787,0.004568997487436999,0.0016506511405678602,-0.003909387814961198,2.220446049250313e-16,151911.84357737875,0
1.0001,0.9,14,-26092.819560032633,1.728672355650161,0.5445923087575278,9.969756232955017,0.0014590450065739002,-0.0006923088181288325,0.0010849542374135456,2.220446049250313e-16,91178.02051180102,0
1.0001,0.9,15,-9.78507801436446,1.738209152933874,0.5545355219291901,10.06827687344974,0.004188334675151284,0.006521882894648731,0.004149422631306993,2.220446049250313e-16,520942.2298149215,0
1.0001,0.9,16,1.0387423631430235,1.7290384635402918,0.5445903228545039,9.918223663618146,0.005768040113572237,-0.003573566308820754,0.0019498379360264311,2.220446049250313e-16,553263.8894861932,0
1.0001,0.9,17,35.016960513940035,1.7373705485596778,0.5584926131809799,10.185361424776533,0.008679403691222998,0.011154208659603438,0.008896615162992475,2.220446049250313e-16,126480.17439910116,0
1.0001,0.9,18,5.4846142999691265,1.7293529306315856,0.5434330410265733,10.124341851856613,0.010388655702853355,0.004885418593327018,0.0104451688963151,2.220446049250313e-16,240669.60814774243,0
1.0001,0.9,19,-39.26579093407897,1.731639939387878,0.5462794142238254,10.118262624789583,0.008767984565501097,0.006119635931903678,-0.013010640531628712,2.220446049250313e-16,203694.60907565986,0
1.0001,0.9,20,-79.1330988643321,1.7441686573414736,0.5680781837991534,10.074009741955866,0.011157384906426815,0.0037285037562830655,0.011662146691177265,2.220446049250313e-16,460903.9020408953,0
1.0001,0.9,21,-10.960942598980884,1.7287462349888767,0.5436652730040591,9.784173566451896,0.010302795065788461,-0.00906263882327817,-0.009140621615092943,2.220446049250313e-16,135335.34501203327,0
1.0001,0.9,22,29.7691283220896,1.730408665784398,0.5462795369933625,9.962191221807874,0.005428615219154498,-0.003107822235828642,-0.004278688073321092,2.220446049250313e-16,5885904.047209441,0
1.0001,0.9,23,10.436444507877528,1.7373682839887086,0.5567547015417135,10.116622577024117,0.0063135671961325746,0.006586113612370294,0.006000442218995833,2.220446049250313e-16,89132.95550289113,0
1.0001,0.9,24,177.89134122119296,1.735026504042825,0.5537925168884777,10.016219571535085,0.002812858403630214,-0.0014335128703031378,-0.0001598786653946562,2.220446049250313e-16,132811.32512830792,0
1.0001,0.9,25,27.798088290082934,1.7324867456368833,0.5477995520503428,9.959786495865556,0.002676141804982546,-0.0009330182352131902,0.0007974889577331601,2.220446049250313e-16,276260.8150560579,0
1.0001,0.9,26,-5.294514642170377,1.7338561720033367,0.5515467433090968,9.91292090983514,0.004796036940665993,-0.0058005967499128635,0.002035867961380997,2.220446049250313e-16,190488.32695138556,0
1.0001,0.9,27,-9.027890182955407,1.7313077856694523,0.5452679704720387,10.011558165207258,0.005976737562936207,0.0006365283650753182,-0.0068655599137360385,2.220446049250313e-16,65091.436655696016,0
1.0001,0.9,28,-1.7263359911087577,1.7324191520706163,0.5500106367483563,9.892519283684367,0.007856277677287221,-0.004330449054449234,-0.00625968256569417,2.220446049250313e-16,64598.37965740396,0
1.0001,0.9,29,15.105118227997822,1.7345769931752864,0.5531468796286987,10.041033371972503,0.007997198275471962,0.003703755415323627,-0.006371902463871048,2.220446049250313e-16,602076.6733281233,0
1.0001,0.9,30,7.725598378980548,1.7334866227961117,0.5491946279644848,9.904446091204314,0.007542931395970398,-0.004732489340422047,-0.00787052880271454,2.220446049250313e-16,138141.05403406243,0
1.0001,0.9,31,-331.6172243807204,1.733198525576707,0.5485016934563988,9.84288769010751,0.005800819515603184,-0.00971723732347416,0.00046047483431211055,2.220446049250313e-16,102070.59782741402,0
1.01,0.0,0,-0.017758858083709222,0.3285830247537111,0.3285830247537111,0.1748127844530688,0.009240079176720928,0.010075003098353075,-0.010789319895863531,2.220446049250313e-16,11754.124616413232,0
1.01,0.0,1,0.1789673573676444,0.3223907300056341,0.3223907300056341,0.1692399324765878,0.01581381470925486,-0.005117576257375513,0.012115005094475247,2.220446049250313e-16,94012.28346387323,0
1.01,0.0,2,-0.17459164836217536,0.3312648837266405,0.3312648837266405,0.170538977032677,0.022143341573725328,-0.0011069440015443151,0.027177810875175946,2.220446049250313e-16,16788.530215841387,0
1.01,0.0,3,-0.035585703605562555,0.32663625210911573,0.32663625210911573,0.1707682701883555,0.02141951891664079,0.0008311545058067832,-0.02293032738437372,2.220446049250313e-16,20499.126760636136,0
1.01,0.0,4,-0.05636039064520368,0.3243377561029247,0.3243377561029247,0.1739369781283873,0.010021408901628726,0.006102720806322909,0.011023960125637151,2.220446049250313e-16,8548.619394942045,0
1.01,0.0,5,0.1106654340756778,0.3294931386724551,0.3294931386724551,0.177371140162495,0.009940732979660027,0.01440784132694877,-0.005458973251944963,2.220446049250313e-16,47903.77402440817,0
1.01,0.0,6,0.21958197444895913,0.32442812957928685,0.32442812957928685,0.16712027770745227,0.01257353844731146,-0.012906092892587488,0.014873832797123062,2.220446049250313e-16,17792.39811721863,0
1.01,0.0,7,-1.064940582038367,0.3205293006299857,0.3205293006299857,0.17092036603079486,0.01935490109450777,0.002425786339721683,-0.020667035185915582,2.220446049250313e-16,14711.666012782905,0
1.01,0.0,8,0.002472681653123631,0.33549121817957145,0.33549121817957145,0.1740450588994618,0.0056952002511369,0.009458084518422146,-0.0010015764259389492,2.220446049250313e-16,9862.563609001041,0
1.01,0.0,9,0.05936269305592816,0.3357390487418997,0.3357390487418997,0.1744242379933579,0.003787517604250834,0.007518325899065767,0.0033785612337438203,2.220446049250313e-16,34738.63325619447,0
1.01,0.0,10,-0.3757020472257629,0.32144706891731295,0.32144706891731295,0.16524031264808053,0.011700797355058135,-0.020921373272434544,-0.0032412353780588983,2.220446049250313e-16,117994.0362042981,0
1.01,0.0,11,-0.028782173805718694,0.3254642243877096,0.3254642243877096,0.17064035962061003,0.008663785443925154,-0.0039383244399028156,-0.004511561007731848,2.220446049250313e-16,59319.392187162506,0
1.01,0.0,12,0.6479614365129489,0.323442282295988,0.323442282295988,0.17081124598534683,0.019746123524888193,3.487446386913235e-05,-0.027320946959496606,2.220446049250313e-16,34470.05782624557,0
1.01,0.0,13,-0.18766061041232038,0.3248581664606447,0.3248581664606447,0.1661298262537081,0.009796694672482537,-0.016130346137715586,-0.0019511021790738945,2.220446049250313e-16,10856.465313217017,0
1.01,0.0,14,-10.875850507578244,0.32242425682991493,0.32242425682991493,0.17067211836860524,0.015174708413372595,0.0005171944562562403,-0.01564741603695488,2.220446049250313e-16,95994.48607927102,0
1.01,0.0,15,-0.12854841840041922,0.3218723958695428,0.3218723958695428,0.16785540376713565,0.015546783644633744,-0.011945105862332567,-0.016321574972143052,2.220446049250313e-16,86049.75846702888,0
1.01,0.0,16,-0.3234235077215514,0.3236100297872435,0.3236100297872435,0.17316420173172214,0.0035421541379510035,0.003908835162018642,0.00034459212678573584,2.220446049250313e-16,10148.098143864854,0
1.01,0.0,17,0.04779081636308578,0.32886582015667504,0.32886582015667504,0.17198214799013523,0.01439127897404413,0.0036534250202319395,-0.01464601913643464,2.220446049250313e-16,58744.51265790795,0
1.01,0.0,18,-0.16463451161942932,0.3357363754927562,0.3357363754927562,0.17748822082442842,0.026423103348255983,0.020534225211917674,0.030718375368588756,2.220446049250313e-16,177345.70915024506,0
1.01,0.0,19,-0.18339773862617625,0.3313598347817019,0.3313598347817019,0.17577726286569045,0.026543386393727053,0.011622351877576946,-0.032409544112498134,2.220446049250313e-16,31031.939419884653,0
1.01,0.0,20,-0.06971461898272242,0.32573871408796845,0.32573871408796845,0.17250716613293737,0.004956160046313718,0.005050210554744822,0.0011091784609374474,2.220446049250313e-16,10500.307098242387,0
1.01,0.0,21,-0.166396761817805,0.32853459524909784,0.32853459524909784,0.17407536677010535,0.006349487616686522,0.004761431863054782,-0.004816612887903205,2.220446049250313e-16,8164.682334526812,0
1.01,0.0,22,-0.3608796761216196,0.33456542664848976,0.33456542664848976,0.17815800178249436,0.013750661190632396,0.020142393914490103,-0.013761339469373798,2.220446049250313e-16,14681.363179835082,0
1.01,0.0,23,-0.08702239938070687,0.32742781383368713,0.32742781383368713,0.17412730490820633,0.014480303229558289,0.007865796035124722,-0.016404238244373832,2.220446049250313e-16,170183.26226643665,0
1.01,0.0,24,-0.754740463018704,0.3129190762678941,0.3129190762678941,0.1593601083083657,0.02056956047771813,-0.040895559262777034,-0.012277013050993555,2.220446049250313e-16,179733.77823993747,0
1.01,0.0,25,0.05634335781487339,0.3237253889476129,0.3237253889476129,0.16851168797517913,0.01569430255746951,-0.010936673348785442,0.014054235514109328,2.220446049250313e-16,11539.303114304981,0
1.01,0.0,26,-0.4209031046945523,0.32914392889711896,0.32914392889711896,0.1715868193883965,0.01057541411843621,0.002661837493279038,0.009457295208485601,2.220446049250313e-16,33192.21907304722,0
1.01,0.0,27,-0.36085463819311775,0.3247717237344554,0.3247717237344554,0.16771422509447786,0.025561514675780495,-0.010623581909378036,-0.029932300323567848,2.220446049250313e-16,72291.98859156675,0
1.01,0.0,28,0.274619749070218,0.3280080691512658,0.3280080691512658,0.17544078695202509,0.017807425608185434,0.010249846663799014,-0.01667382035705134,2.220446049250313e-16,67829.9792457574,0
1.01,0.0,29,0.46997491072405967,0.3243392324055032,0.3243392324055032,0.17066508956149407,0.007770813150900724,-0.005915411192963846,-0.004304527705436343,2.220446049250313e-16,16192.730839440152,0
1.01,0.0,30,-0.10446020867503492,0.33754297093698993,0.33754297093698993,0.1775097563884747,0.024966667314317514,0.016590882496607298,-0.018121567344846944,2.220446049250313e-16,53076.65784743715,0
1.01,0.0,31,-4.493383280214708,0.3225770425973423,0.3225770425973423,0.16841970543053944,0.008547289137611547,-0.011015860021007103,0.003965775899154309,2.220446049250313e-16,21730.404065015467,0
1.01,0.01,0,1.0476694168366742,0.4393848746518283,0.42334557958392377,0.235928692426716,0.0068013397923310515,-0.018340311500810048,-0.002804129809531012,2.220446049250313e-16,61038.188389341536,0
1.01,0.01,1,0.0427553714105676,0.4585120274006778,0.4426312100412332,0.250488894747217,0.008381495084688273,0.014432178848404722,0.002699899102554366,2.220446049250313e-16,74133.05737549407,0
1.01,0.01,2,0.12386480231466873,0.46012672768323676,0.44424307334202995,0.24879176130651712,0.01035422009792758,0.009825379582854128,0.01178412266826848,2.220446049250313e-16,53977.51138694001,0
1.01,0.01,3,3.224108330508277,0.44734222827784587,0.431354710565952,0.24182627922605532,0.004691750999093358,-0.007579897136829061,0.0011167835632240677,2.220446049250313e-16,53986.38420977812,0
1.01,0.01,4,-0.14668704895938758,0.4493776893764207,0.43340562103637625,0.24159506818536897,0.004708188821663795,-0.0041473436873227685,-0.002636174218558434,2.220446049250313e-16,19731.941252748136,0
1.01,0.01,5,0.11597517639960025,0.44344064031565955,0.42742987476552347,0.23818013158099471,0.008186083931301436,-0.015710923207870552,-0.001191746431689137,2.220446049250313e-16,19806.114589214238,0
1.01,0.01,6,1.1176355748349658,0.4557448576907561,0.4398322555375057,0.24697493079515986,0.00420323371503975,0.003699094880025811,-0.0006826420242928427,2.220446049250313e-16,10550.146111771899,0
1.01,0.01,7,0.45780904185011406,0.46843723399943393,0.45265308380268937,0.25963743423179,0.013624549190922486,0.03304422136878034,0.005978657522271211,2.220446049250313e-16,50233.88259063125,0
1.01,0.01,8,-0.5220795532505845,0.45806556604147036,0.44216486516763065,0.24723702001030584,0.005930843280361142,0.00938881299531949,0.003669014906177148,2.220446049250313e-16,14414.996690361051,0
1.01,0.01,9,-0.17530942141784192,0.43969284124591734,0.42364553240238106,0.23670172336070133,0.009130905193856342,-0.01677114504923344,0.006648722983304975,2.220446049250313e-16,18280.278371403816,0
1.01,0.01,10,-1.5840625236584158,0.46009203015379635,0.44421033625186807,0.2487941651836405,0.009102291535896367,0.009209364760624622,-0.0070377549435905054,2.220446049250313e-16,51018.53685366911,0
1.01,0.01,11,-0.2734402829673934,0.45420217308854377,0.4382728403098289,0.24524567357876212,0.015687259384983,0.004326417412353779,-0.015908823033057202,2.220446049250313e-16,11876.317953990061,0
1.01,0.01,12,0.4488471969509708,0.44092442806228604,0.4249255026883396,0.24313331876654948,0.003387062355249937,-0.0023484682281303586,0.0029681516348455473,2.220446049250313e-16,18058.86677570718,0
1.01,0.01,13,-0.03296831707791659,0.47061702085410684,0.45483953693808854,0.25862310976534786,0.012220039380666514,0.030476975116177002,-0.009296901290377977,2.220446049250313e-16,33534.48636115108,0
1.01,0.01,14,1.608474593158113,0.46988128109349325,0.45406314910022455,0.25213243942208813,0.009937654251753525,0.01648876746241458,-0.00905785462532269,2.220446049250313e-16,46728.27718923804,0
1.01,0.01,15,1.94468282248612,0.4575974567818093,0.44169935499122476,0.24743203405855002,0.004214367212413694,0.005027178439920315,-0.0018751850266971479,2.220446049250313e-16,17752.99527693017,0
1.01,0.01,16,0.027966592252662195,0.46656135778732527,0.4507484814005833,0.2570057452821598,0.01739456536468148,0.029524646791432355,0.016480548878695173,2.220446049250313e-16,15268.487875216373,0
1.01,0.01,17,-0.069256699459986,0.44647015172447135,0.43048004407808144,0.2389183604524472,0.00744278323086961,-0.011553810854075659,-0.0006914135550982909,2.220446049250313e-16,21409.852348372962,0
1.01,0.01,18,-0.4716350262749088,0.4409327663811981,0.4249073936545623,0.23795184535005331,0.014278308724217315,-0.013749720812594722,0.014602618473648906,2.220446049250313e-16,11445.59107071906,0
1.01,0.01,19,0.04901237587987871,0.4416871081200546,0.4256564801743561,0.23380276916664483,0.0131806150787106,-0.020991224894187137,-0.0144464585720447,2.220446049250313e-16,15645.82776931935,0
1.01,0.01,20,-1.0271618009224188,0.4580489066964545,0.44216493263744727,0.2489146048888169,0.009424124653417965,0.0121164138913385,0.0037988420648075276,2.220446049250313e-16,60002.15761727922,0
1.01,0.01,21,0.14303952146323937,0.4536771930535637,0.43774627796246707,0.2458202611485662,0.0111917076102368,0.0057072076752629815,-0.011289991387219063,2.220446049250313e-16,19646.469167910396,0
1.01,0.01,22,0.14200260568926942,0.46322470566570234,0.4473837297146527,0.2543428917664694,0.01528523240943691,0.022992839792521865,0.011149340147296271,2.220446049250313e-16,9312.480999201405,0
1.01,0.01,23,0.17520749141885592,0.4518606326553507,0.4359258779464187,0.24558550908374704,0.013005153579052187,0.004416454633360983,0.01679172761450771,2.220446049250313e-16,302960.79008042894,0
1.01,0.01,24,0.13106168705702922,0.45259854957080514,0.43667270719478446,0.24659052860913733,0.004924856790712029,0.004179888808620123,-0.001110203576923663,2.220446049250313e-16,4161.050417268107,0
1.01,0.01,25,0.23004876681113323,0.4520002322603456,0.43603873856554565,0.24279272696376328,0.006469027608767497,-0.0013150689927461355,0.00566961208920282,2.220446049250313e-16,21230.125037531845,0
1.01,0.01,26,0.19829237785778592,0.46615207094851474,0.45031000086335676,0.25198344333149814,0.009244401851581374,0.01723190663101588,-0.001164879464329769,2.220446049250313e-16,24538.45237946851,0
1.01,0.01,27,-0.09295435668533593,0.4357774302589269,0.41971401485665577,0.2340581468338393,0.013053304580529002,-0.021248848819039247,-0.01296904192952981,2.220446049250313e-16,19998.54254914111,0
1.01,0.01,28,-0.11130265036173116,0.4486552497892311,0.4326588932221548,0.23967764771875585,0.013096446536445927,-0.010750945372629722,0.015417727150437528,2.220446049250313e-16,23854.092602559664,0
1.01,0.01,29,2.172258478783108,0.4607529324002022,0.444870593622097,0.24803492982411096,0.008516830274576004,0.00450934211961123,-0.006430949258247728,2.220446049250313e-16,31293.57880139195,0
1.01,0.01,30,-0.024357637881355667,0.4589495549679775,0.44304336915237574,0.24836419414322436,0.016020813746568885,0.009731920324536356,0.01464158392505424,2.220446049250313e-16,43219.754768019986,0
1.01,0.01,31,0.9796770213879824,0.4452598638168662,0.4292581940646218,0.23943413208995798,0.007166977276879871,-0.009856214650695232,0.005627733548320649,2.220446049250313e-16,48362.66934134043,0
1.01,0.1,0,-0.13098159227826878,0.9551495322361617,0.8275869626649076,0.6168531484995452,0.005074863770697657,0.009345081642553165,0.004790132676733504,2.220446049250313e-16,164067.96402535014,0
1.01,0.1,1,0.7427930316118675,0.9433053559765863,0.8151331586628825,0.610330979163569,0.00677234157489115,0.00291541725122366,-0.006152341303200319,2.220446049250313e-16,93972.70378371364,0
1.01,0.1,2,0.9882160423556027,0.9434839849266101,0.8152560895929272,0.6085061112216852,0.00493652639275971,0.0012538840234515266,-0.006519349498996687,2.220446049250313e-16,187414.59381840425,0
1.01,0.1,3,-0.557724716774309,0.9524763333502282,0.8248172668737828,0.6177604406426966,0.005624536630577326,0.009318296475255025,0.003052871755061822,2.220446049250313e-16,38669.53940943859,0
1.01,0.1,4,0.10792276957527626,0.9339286389925684,0.8051735821346628,0.6023129657565276,0.006107009439007216,-0.004968655538415151,0.007335359328406067,2.220446049250313e-16,76091.3896414416,0
1.01,0.1,5,-0.03000175143895161,0.9404556055474529,0.8118352856304952,0.6025929129004013,0.010178961818568755,-0.0029522767179319264,-0.012836871432310366,2.220446049250313e-16,77214.69418453069,0
1.01,0.1,6,0.4077182409925949,0.9347506059178923,0.805807106150056,0.598401595381929,0.0025421704646506615,-0.006893550465432323,-0.0009592260027054688,2.220446049250313e-16,86509.14305089737,0
1.01,0.1,7,0.3954439799583126,0.9383873201083385,0.8098291473247693,0.6041161212522947,0.00623903944875509,-0.003850162908347318,-0.005593776943105375,2.220446049250313e-16,221153.4296021782,0
1.01,0.1,8,0.03207408243612154,0.9488483277942767,0.8208559840766647,0.6122510221044863,0.0026680125597003945,0.0047473503379289505,-0.0010269729571365585,2.220446049250313e-16,59754.404598738925,0
1.01,0.1,9,-0.34633290410219586,0.9398305746605381,0.8111806221108059,0.6030530051497079,0.0026549062440192617,-0.004068490214863567,0.0009587622123488907,2.220446049250313e-16,95336.87896319748,0
1.01,0.1,10,-0.835453237338152,0.938862774850431,0.8102124095864361,0.6023967903647692,0.005542100421310092,-0.0045917815618373966,0.00503903895713278,2.220446049250313e-16,286228.707391337,0
1.01,0.1,11,0.3998566362568318,0.9512602666562054,0.823448201719299,0.6154625718387157,0.004854143740816774,0.006733249841656242,0.0068102435150984965,2.220446049250313e-16,103279.84946279296,0
1.01,0.1,12,-0.3874940108517535,0.9388168022900235,0.810023376162464,0.6005638221788108,0.003444360914687805,-0.0054067531387486855,-0.002026627230836022,2.220446049250313e-16,56901.177223198785,0
1.01,0.1,13,-5.147728168431654,0.9433731609038833,0.814941698079431,0.6062428522023153,0.0021455518189543166,-0.0011809034660212935,0.0013664264632509435,2.220446049250313e-16,62428.86386021295,0
1.01,0.1,14,-1.9088278659478486,0.9482234900070056,0.8202634268491786,0.6117444418725527,0.004443783760362363,0.005173011370844861,0.005022701247744848,2.220446049250313e-16,61083.24773712427,0
1.01,0.1,15,1.6832879625721924,0.9332346090059709,0.8041239476617754,0.5969771957269073,0.006542781486638283,-0.009086241406726253,-0.004529241127364389,2.220446049250313e-16,187429.68824342225,0
1.01,0.1,16,0.2413732235713021,0.9456966032803901,0.8174202917184513,0.6070261751724862,0.0016498848919455078,-4.967944051574961e-05,0.00037814767118647934,2.220446049250313e-16,1230037.413210151,0
1.01,0.1,17,1.4873224253832287,0.9351048037893366,0.8064062962143372,0.6024294750554234,0.0028415679213957823,-0.0035863175714751228,-0.002886057871606533,2.220446049250313e-16,196408.85113645904,0
1.01,0.1,18,1.333140489084026,0.9421480891855304,0.813834560057947,0.6074523742915816,0.004607740241277136,0.001150090497799229,-0.004285699644094501,2.220446049250313e-16,30418.10584321129,0
1.01,0.1,19,-0.08886816084009731,0.9454480722871584,0.8173049359950284,0.6114936524608476,0.002130390247883307,0.003033788434617043,0.0010939349645897162,2.220446049250313e-16,124642.00556113635,0
1.01,0.1,20,0.0018413669597037137,0.9405626929770359,0.8117482661111657,0.6008792790035462,0.010783671847338083,-0.0049995797064333655,-0.0125306647594406,2.220446049250313e-16,192840.65077733574,0
1.01,0.1,21,0.08906036546218558,0.9411301471626539,0.812514365913135,0.6015241494518205,0.004524889504014418,-0.004105696785980837,-0.0039517924496363255,2.220446049250313e-16,41504.673053059436,0
1.01,0.1,22,1.4540979999796817,0.9420397191975057,0.8137267023664722,0.6078779235765523,0.006123331066205162,0.0008255847369282793,0.004907090429013131,2.220446049250313e-16,269487.1270677753,0
1.01,0.1,23,-0.22700104409395655,0.9477350846514705,0.8194758670828529,0.6094993022040496,0.0026643914371305977,0.002446507047424329,-0.0013342847203970077,2.220446049250313e-16,86736.65203609689,0
1.01,0.1,24,-1.381696028800893,0.9457804961353153,0.8176591439118511,0.610847808373584,0.007197732541235291,0.003576463221495734,0.009335283167302762,2.220446049250313e-16,43648.74142551456,0
1.01,0.1,25,-1.3407039599368402,0.9388767420610968,0.8102658287646228,0.603372304973248,0.002473104025737527,-0.0034668253980184834,0.0006079333360508938,2.220446049250313e-16,105338.74406307144,0
1.01,0.1,26,-5.370848101364508,0.9388285324308915,0.8100835560119749,0.6010155337500254,0.0034190920040317874,-0.005401216332375822,0.002610778415013073,2.220446049250313e-16,23757.303654977866,0
1.01,0.1,27,-0.2624716379209893,0.937677608768375,0.8088518914476829,0.5999994360336416,0.0035078816407088653,-0.0057553641649661725,-0.0028026164697659657,2.220446049250313e-16,46084.15236708917,0
1.01,0.1,28,1.9170765150880518,0.9530784384808576,0.8251632100720648,0.6146669471661058,0.0033661112706618868,0.005823635925538613,0.00326648773951898,2.220446049250313e-16,42772.81614512174,0
1.01,0.1,29,-0.8300102056226527,0.941349456197908,0.8128395098702285,0.6044052305268683,0.004405416302614817,-0.0011573496489406347,0.004399434568668281,2.220446049250313e-16,779215.1749055561,0
1.01,0.1,30,-0.2166479314257435,0.9368676628449629,0.807881577573198,0.5986447684650629,0.003576555813344706,-0.0071384016331924,0.0024357706601976525,2.220446049250313e-16,89362.95690190193,0
1.01,0.1,31,0.3011814996308857,0.9357483543477142,0.8067150935017616,0.5964584380990366,0.006242616201284967,-0.008891808117731053,0.006961285474161119,2.220446049250313e-16,80924.96201851235,0
1.01,0.5,0,-2.75752989083129,1.569351470171692,1.0343669659867618,1.918027902184731,0.00442463932917736,-0.000786352856737716,-0.0031154380488332143,2.220446049250313e-16,63847.408660286135,0
1.01,0.5,1,-9.431674572285937,1.5688661767284036,1.033127317327682,1.9126474763805517,0.004155834602482256,-0.0014066888230958405,0.003614418258488459,2.220446049250313e-16,208584.30309686868,0
1.01,0.5,2,-1.784339648959718,1.5688441057881188,1.0345669753946585,1.9172260282021245,0.003436962827105372,-0.0007153955489492451,0.0024560464728652573,2.220446049250313e-16,99645.10772700615,0
1.01,0.5,3,0.7008345732496819,1.5667604067687841,1.0316064804723026,1.9125009328702638,0.0046666276339480395,-0.0015892617948400937,-0.005540406450160643,2.220446049250313e-16,100268.12994083845,0
1.01,0.5,4,-0.01967545349677594,1.5697968041736583,1.0353710158313318,1.9256813772160772,0.004460021637504863,0.00173177985413613,0.003511015395392427,2.220446049250313e-16,106763.92121122715,0
1.01,0.5,5,-7.3643452259195215,1.568913296180732,1.0331934256633073,1.9068727261700031,0.0036453782982726057,-0.0033334570163848693,0.0011621988983919179,2.220446049250313e-16,376979.672824964,0
1.01,0.5,6,-0.7906055312906439,1.5697765651978919,1.0330696302792635,1.9108463452478666,0.002443714489620885,-0.001786317505734898,0.0030479788810553877,2.220446049250313e-16,395387.1960183511,0
1.01,0.5,7,-0.2721936536734844,1.5723876962744427,1.038106817104362,1.9260847125861456,0.0023485996549652,0.002383681743929645,0.0007731592110271099,2.220446049250313e-16,1808884.346292009,0
1.01,0.5,8,-0.3483614712628815,1.5648214885790503,1.0287604584160575,1.912912161909307,0.001875509714125534,-0.0026137011898606614,-0.0009214236108527023,2.220446049250313e-16,148893.5630771596,0
1.01,0.5,9,1.3954434768869368,1.5652156664479404,1.0296184924493716,1.9012088240729728,0.0032618851481452937,-0.004459735810495314,0.00043608697320441113,2.220446049250313e-16,733250.6753675112,0
1.01,0.5,10,68.43225003287981,1.571766465872548,1.0380728021644272,1.92123211302482,0.003289363629491504,0.0005067827040293743,-0.0003991796831130316,2.220446049250313e-16,111690.30592878004,0
1.01,0.5,11,-6.559103748818651,1.565015222386252,1.0281101431489716,1.914884162777736,0.003586645485665896,-0.0011476274890246845,0.0023418804180860855,2.220446049250313e-16,1304657.0904518592,0
1.01,0.5,12,1.734993506071865,1.5687491579771482,1.0337583006675959,1.9140238582184077,0.0023231184119696102,-0.0015007643215199612,-0.00010677708525590078,2.220446049250313e-16,52035.006698381185,0
1.01,0.5,13,2.497339492000881,1.575669530180253,1.041484334508964,1.917922503542439,0.0020098952737080955,0.000610404948155197,0.0025431543334977873,2.220446049250313e-16,120506.30634551735,0
1.01,0.5,14,3.5274594550759812,1.566602289175473,1.0310490231049112,1.9064711778338799,0.004464232410043456,-0.003470123944659406,-0.005672846161318386,2.220446049250313e-16,253688.98264778682,0
1.01,0.5,15,1.4278586637096475,1.5750500745970937,1.0406659847004298,1.9234150935721916,0.004245988749491059,0.001149538651984967,-0.005758922459935172,2.220446049250313e-16,127722.8656676204,0
1.01,0.5,16,0.49643862767345803,1.5725800099796123,1.0381370960958762,1.9320666142996177,0.002323165067562527,0.003933261314971085,0.0015924164167665053,2.220446049250313e-16,954482.3384257425,0
1.01,0.5,17,1.2282270153773975,1.5778216188986498,1.0452251308374303,1.9339342425456858,0.005051324599002482,0.0050348762239930496,-0.004489852429419518,2.220446049250313e-16,302102.0043010881,0
1.01,0.5,18,-0.2448494563307648,1.5655531584100943,1.0297407396933427,1.9141767262466907,0.0018788668888478632,-0.0014052328101451282,-0.0017094951967446793,2.220446049250313e-16,435219.8445903826,0
1.01,0.5,19,-0.5841572005326077,1.5741331254189763,1.040054602200496,1.929658323018626,0.0021731226168999473,0.0031170763708442675,0.0010224859128956192,2.220446049250313e-16,100955.14201608187,0
1.01,0.5,20,1.0361508606754652,1.5720502714857931,1.0383123519874529,1.9194179931067832,0.0016363735649568834,0.000315438402834439,-0.0017166603369185695,2.220446049250313e-16,182149.96693005998,0
1.01,0.5,21,-0.2963202938700738,1.5693304289718621,1.0340171255229458,1.9196806555404509,0.003953539615469126,9.697946004059105e-05,-0.003836335136930149,2.220446049250313e-16,50402.834768463836,0
1.01,0.5,22,-9.546266462537886,1.5682512034933007,1.03357786957021,1.9164985002686028,0.0023880768841172684,-0.0012507156428154418,-0.00038201708702232724,2.220446049250313e-16,52445.56233242363,0
1.01,0.5,23,0.2862347001145102,1.5760351341258159,1.0414615109668641,1.9273550540367794,0.0022596202648302866,0.0030403068199444123,0.0005916406692032106,2.220446049250313e-16,229199.74177884634,0
1.01,0.5,24,1.7542414877372456,1.5727450271332832,1.0374457511125637,1.9266711446326124,0.0024503543837228747,0.0022335145489140143,0.0006880647386206535,2.220446049250313e-16,471201.58495123446,0
1.01,0.5,25,-3.4530314300508507,1.5804605620019032,1.04864098054191,1.9386655119297154,0.0035807646184555786,0.0062163718675409055,-0.002715958437951055,2.220446049250313e-16,440160.36735097616,0
1.01,0.5,26,-19.21776512341531,1.574562429542768,1.0411953045568636,1.9341277645307122,0.0038442827540501323,0.00477728398024403,-0.001976868795525871,2.220446049250313e-16,119814.44982406704,0
1.01,0.5,27,0.09045247164803807,1.5759527167158667,1.0419233851279512,1.927844894531672,0.0028765039561813865,0.0034495716091626043,-0.002303436450763822,2.220446049250313e-16,266600.09042914165,0
1.01,0.5,28,-1.5514767694450255,1.5781391638553302,1.0443091818391301,1.9347426793207974,0.002442346093176062,0.004928783689476307,-0.0010934863228889058,2.220446049250313e-16,167258.50767566534,0
1.01,0.5,29,2.9318636196254304,1.572658016254583,1.037744114875064,1.9185894743465037,0.002479694145150424,0.00038725833476042925,-0.001393176237209863,2.220446049250313e-16,353889.645197399,0
