key,beta,dtype,scale_name,scale,start,stop,n,k,ell,real,imag,theory,error
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,1,5,0.774488258548205,0.0557980316948693,0.8220425685935953,0.07331325081398819
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,1,6,-0.7243859906626681,-0.06563829982980433,-0.7827406426357091,0.08782739784054877
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,1,7,0.6770758254867774,0.07709984543997661,0.7453177451405968,0.10296283681458387
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,1,8,-0.6310733000685088,-0.08398382561585375,-0.7096840395957248,0.11503447889259084
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,2,0,0.8821974593742065,-0.02836226862722294,0.9066656321895052,0.037458106767455306
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,2,1,-0.9405562460076651,0.01236799558696564,-0.9521899139297293,0.01697968033150411
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,2,2,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,2,3,-0.940556246007665,-0.012367995586965648,-0.9521899139297293,0.016979680331504193
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,2,4,0.8821974593742063,0.02836226862722294,0.9066656321895052,0.03745810676745538
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,2,5,-0.8259138785100899,-0.04297169799988213,-0.8633178702775687,0.056970390810794816
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,2,6,0.7744882585482051,0.055798031694869354,0.8220425685935953,0.07331325081398817
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,2,7,-0.7243859906626683,-0.06563829982980432,-0.7827406426357091,0.08782739784054862
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,2,8,0.6770758254867774,0.07709984543997665,0.7453177451405968,0.1029628368145839
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,3,0,-0.82591387851009,0.04297169799988216,-0.8633178702775687,0.05697039081079476
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,3,1,0.8821974593742063,-0.028362268627222936,0.9066656321895052,0.037458106767455375
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,3,2,-0.940556246007665,0.012367995586965648,-0.9521899139297293,0.016979680331504193
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,3,3,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,3,4,-0.9405562460076651,-0.012367995586965627,-0.9521899139297293,0.0169796803315041
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,3,5,0.8821974593742066,0.028362268627222968,0.9066656321895052,0.03745810676745525
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,3,6,-0.8259138785100899,-0.04297169799988213,-0.8633178702775687,0.056970390810794816
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,3,7,0.774488258548205,0.055798031694869285,0.8220425685935953,0.07331325081398819
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,3,8,-0.7243859906626683,-0.06563829982980435,-0.7827406426357091,0.08782739784054863
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,4,0,0.774488258548205,-0.0557980316948693,0.8220425685935953,0.07331325081398819
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,4,1,-0.8259138785100899,0.04297169799988213,-0.8633178702775687,0.056970390810794816
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,4,2,0.8821974593742063,-0.02836226862722294,0.9066656321895052,0.03745810676745538
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,4,3,-0.9405562460076651,0.012367995586965627,-0.9521899139297293,0.0169796803315041
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,4,4,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,4,5,-0.9405562460076649,-0.012367995586965648,-0.9521899139297293,0.016979680331504265
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,4,6,0.8821974593742065,0.028362268627222933,0.9066656321895052,0.0374581067674553
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,4,7,-0.8259138785100898,-0.042971697999882146,-0.8633178702775687,0.05697039081079489
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,4,8,0.7744882585482051,0.05579803169486935,0.8220425685935953,0.07331325081398817
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,5,0,-0.724385990662668,0.06563829982980433,-0.7827406426357091,0.08782739784054884
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,5,1,0.774488258548205,-0.0557980316948693,0.8220425685935953,0.07331325081398819
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,5,2,-0.8259138785100899,0.04297169799988213,-0.8633178702775687,0.056970390810794816
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,5,3,0.8821974593742066,-0.028362268627222968,0.9066656321895052,0.03745810676745525
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,5,4,-0.9405562460076649,0.012367995586965648,-0.9521899139297293,0.016979680331504265
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,5,5,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,5,6,-0.940556246007665,-0.012367995586965656,-0.9521899139297293,0.016979680331504196
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,5,7,0.8821974593742063,0.028362268627222992,0.9066656321895052,0.03745810676745542
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,5,8,-0.8259138785100898,-0.04297169799988213,-0.8633178702775687,0.056970390810794885
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,6,0,0.6770758254867774,-0.07709984543997658,0.7453177451405968,0.10296283681458385
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,6,1,-0.7243859906626681,0.06563829982980433,-0.7827406426357091,0.08782739784054877
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,6,2,0.7744882585482051,-0.055798031694869354,0.8220425685935953,0.07331325081398817
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,6,3,-0.8259138785100899,0.04297169799988213,-0.8633178702775687,0.056970390810794816
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,6,4,0.8821974593742065,-0.028362268627222933,0.9066656321895052,0.0374581067674553
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,6,5,-0.940556246007665,0.012367995586965656,-0.9521899139297293,0.016979680331504196
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,6,6,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,6,7,-0.9405562460076651,-0.012367995586965655,-0.9521899139297293,0.01697968033150412
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,6,8,0.8821974593742065,0.02836226862722294,0.9066656321895052,0.037458106767455306
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,7,0,-0.6310733000685087,0.08398382561585366,-0.7096840395957248,0.11503447889259086
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,7,1,0.6770758254867774,-0.07709984543997661,0.7453177451405968,0.10296283681458387
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,7,2,-0.7243859906626683,0.06563829982980432,-0.7827406426357091,0.08782739784054862
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,7,3,0.774488258548205,-0.055798031694869285,0.8220425685935953,0.07331325081398819
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,7,4,-0.8259138785100898,0.042971697999882146,-0.8633178702775687,0.05697039081079489
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,7,5,0.8821974593742063,-0.028362268627222992,0.9066656321895052,0.03745810676745542
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,7,6,-0.9405562460076651,0.012367995586965655,-0.9521899139297293,0.01697968033150412
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,7,7,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,7,8,-0.9405562460076649,-0.01236799558696565,-0.9521899139297293,0.01697968033150427
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,8,0,0.5864784285043044,-0.09270268648442058,0.6757539845799558,0.1287008663298175
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,8,1,-0.6310733000685088,0.08398382561585375,-0.7096840395957248,0.11503447889259084
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,8,2,0.6770758254867774,-0.07709984543997665,0.7453177451405968,0.1029628368145839
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,8,3,-0.7243859906626683,0.06563829982980435,-0.7827406426357091,0.08782739784054863
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,8,4,0.7744882585482051,-0.05579803169486935,0.8220425685935953,0.07331325081398817
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,8,5,-0.8259138785100898,0.04297169799988213,-0.8633178702775687,0.056970390810794885
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,8,6,0.8821974593742065,-0.02836226862722294,0.9066656321895052,0.037458106767455306
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,8,7,-0.9405562460076649,0.01236799558696565,-0.9521899139297293,0.01697968033150427
b1.0002_float64,1.0002,float64,fixed,1.0,100000,150000,50000,8,8,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,0,0,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,0,1,-0.9491378633193851,-0.0038480140467982687,-0.9521899139297293,0.004911438183715555
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,0,2,0.8986259185310635,0.009227829412235877,0.9066656321895052,0.012238865608015289
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,0,3,-0.8479449801169204,-0.016997247399217996,-0.8633178702775687,0.022917944302261895
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,0,4,0.8006271999763385,0.022574989464965632,0.8220425685935953,0.031116686236749187
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,0,5,-0.7562359350538411,-0.029556699233963035,-0.7827406426357091,0.03970010067502701
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,0,6,0.716150418976834,0.036024267222932976,0.7453177451405968,0.046351707028896
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,0,7,-0.6793323656845451,-0.042821626856775014,-0.7096840395957248,0.052487292136968344
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,0,8,0.643395988873692,0.050117752667266015,0.6757539845799558,0.05965592190674652
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,1,0,-0.9491378633193851,0.0038480140467982687,-0.9521899139297293,0.004911438183715555
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,1,1,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,1,2,-0.9491378633193853,-0.003848014046798269,-0.9521899139297293,0.004911438183715417
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,1,3,0.8986259185310635,0.009227829412235855,0.9066656321895052,0.012238865608015272
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,1,4,-0.8479449801169202,-0.01699724739921797,-0.8633178702775687,0.022917944302262027
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,1,5,0.8006271999763384,0.022574989464965656,0.8220425685935953,0.03111668623674928
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,1,6,-0.7562359350538413,-0.02955669923396306,-0.7827406426357091,0.03970010067502688
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,1,7,0.7161504189768341,0.03602426722293297,0.7453177451405968,0.046351707028895926
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,1,8,-0.6793323656845451,-0.04282162685677502,-0.7096840395957248,0.05248729213696835
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,2,0,0.8986259185310635,-0.009227829412235877,0.9066656321895052,0.012238865608015289
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,2,1,-0.9491378633193853,0.003848014046798269,-0.9521899139297293,0.004911438183715417
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,2,2,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,2,3,-0.9491378633193851,-0.00384801404679828,-0.9521899139297293,0.004911438183715563
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,2,4,0.8986259185310635,0.009227829412235876,0.9066656321895052,0.012238865608015287
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,2,5,-0.8479449801169204,-0.01699724739921799,-0.8633178702775687,0.02291794430226189
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,2,6,0.8006271999763385,0.022574989464965656,0.8220425685935953,0.031116686236749205
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,2,7,-0.7562359350538411,-0.02955669923396305,-0.7827406426357091,0.03970010067502702
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,2,8,0.7161504189768341,0.036024267222932976,0.7453177451405968,0.04635170702889593
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,3,0,-0.8479449801169204,0.016997247399217996,-0.8633178702775687,0.022917944302261895
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,3,1,0.8986259185310635,-0.009227829412235855,0.9066656321895052,0.012238865608015272
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,3,2,-0.9491378633193851,0.00384801404679828,-0.9521899139297293,0.004911438183715563
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,3,3,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,3,4,-0.949137863319385,-0.003848014046798267,-0.9521899139297293,0.004911438183715622
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,3,5,0.8986259185310638,0.009227829412235874,0.9066656321895052,0.01223886560801514
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,3,6,-0.8479449801169204,-0.016997247399217985,-0.8633178702775687,0.022917944302261888
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,3,7,0.8006271999763387,0.022574989464965684,0.8220425685935953,0.031116686236749073
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,3,8,-0.756235935053841,-0.029556699233963056,-0.7827406426357091,0.0397001006750271
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,4,0,0.8006271999763385,-0.022574989464965632,0.8220425685935953,0.031116686236749187
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,4,1,-0.8479449801169202,0.01699724739921797,-0.8633178702775687,0.022917944302262027
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,4,2,0.8986259185310635,-0.009227829412235876,0.9066656321895052,0.012238865608015287
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,4,3,-0.949137863319385,0.003848014046798267,-0.9521899139297293,0.004911438183715622
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,4,4,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,4,5,-0.949137863319385,-0.0038480140467982826,-0.9521899139297293,0.0049114381837156345
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,4,6,0.8986259185310635,0.009227829412235863,0.9066656321895052,0.012238865608015279
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,4,7,-0.8479449801169202,-0.01699724739921799,-0.8633178702775687,0.02291794430226204
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,4,8,0.8006271999763385,0.022574989464965684,0.8220425685935953,0.031116686236749225
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,5,0,-0.7562359350538411,0.029556699233963035,-0.7827406426357091,0.03970010067502701
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,5,1,0.8006271999763384,-0.022574989464965656,0.8220425685935953,0.03111668623674928
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,5,2,-0.8479449801169204,0.01699724739921799,-0.8633178702775687,0.02291794430226189
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,5,3,0.8986259185310638,-0.009227829412235874,0.9066656321895052,0.01223886560801514
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,5,4,-0.949137863319385,0.0038480140467982826,-0.9521899139297293,0.0049114381837156345
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,5,5,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,5,6,-0.949137863319385,-0.0038480140467982726,-0.9521899139297293,0.004911438183715627
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,5,7,0.8986259185310635,0.009227829412235872,0.9066656321895052,0.012238865608015286
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,5,8,-0.8479449801169204,-0.016997247399218002,-0.8633178702775687,0.022917944302261902
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,6,0,0.716150418976834,-0.036024267222932976,0.7453177451405968,0.046351707028896
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,6,1,-0.7562359350538413,0.02955669923396306,-0.7827406426357091,0.03970010067502688
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,6,2,0.8006271999763385,-0.022574989464965656,0.8220425685935953,0.031116686236749205
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,6,3,-0.8479449801169204,0.016997247399217985,-0.8633178702775687,0.022917944302261888
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,6,4,0.8986259185310635,-0.009227829412235863,0.9066656321895052,0.012238865608015279
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,6,5,-0.949137863319385,0.0038480140467982726,-0.9521899139297293,0.004911438183715627
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,6,6,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,6,7,-0.9491378633193847,-0.0038480140467982735,-0.9521899139297293,0.004911438183715834
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,6,8,0.8986259185310634,0.009227829412235863,0.9066656321895052,0.012238865608015351
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,7,0,-0.6793323656845451,0.042821626856775014,-0.7096840395957248,0.052487292136968344
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,7,1,0.7161504189768341,-0.03602426722293297,0.7453177451405968,0.046351707028895926
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,7,2,-0.7562359350538411,0.02955669923396305,-0.7827406426357091,0.03970010067502702
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,7,3,0.8006271999763387,-0.022574989464965684,0.8220425685935953,0.031116686236749073
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,7,4,-0.8479449801169202,0.01699724739921799,-0.8633178702775687,0.02291794430226204
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,7,5,0.8986259185310635,-0.009227829412235872,0.9066656321895052,0.012238865608015286
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,7,6,-0.9491378633193847,0.0038480140467982735,-0.9521899139297293,0.004911438183715834
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,7,7,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,7,8,-0.9491378633193851,-0.0038480140467982617,-0.9521899139297293,0.0049114381837155495
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,8,0,0.643395988873692,-0.050117752667266015,0.6757539845799558,0.05965592190674652
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,8,1,-0.6793323656845451,0.04282162685677502,-0.7096840395957248,0.05248729213696835
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,8,2,0.7161504189768341,-0.036024267222932976,0.7453177451405968,0.04635170702889593
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,8,3,-0.756235935053841,0.029556699233963056,-0.7827406426357091,0.0397001006750271
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,8,4,0.8006271999763385,-0.022574989464965684,0.8220425685935953,0.031116686236749225
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,8,5,-0.8479449801169204,0.016997247399218002,-0.8633178702775687,0.022917944302261902
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,8,6,0.8986259185310634,-0.009227829412235863,0.9066656321895052,0.012238865608015351
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,8,7,-0.9491378633193851,0.0038480140467982617,-0.9521899139297293,0.0049114381837155495
b1.0002_float64,1.0002,float64,fixed,1.0,150000,200000,50000,8,8,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,0,0,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,0,1,0.37206223861373966,-0.15297600765565852,0.3333333333333333,0.1578023669736382
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,0,2,0.17016343565444733,-0.05206874506180043,0.1111111111111111,0.07872948143028936
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,0,3,0.04506367207520465,-0.011368165966709533,0.03703703703703703,0.01391625191934211
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,0,4,0.017398037099494855,0.03334307218335204,0.012345679012345677,0.03372368284848211
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,0,5,0.016749191463858795,0.04270371742886037,0.004115226337448558,0.04453340944795607
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,0,6,-0.0027924785693399204,-0.037949003021836396,0.0013717421124828527,0.03817679353007882
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,0,7,0.008052517792682925,0.018229225818964367,0.00045724737082761756,0.019748235534849872
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,0,8,-0.012838085819974393,-0.03643662558248376,0.0001524157902758725,0.03868308177904166
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,1,0,0.37206223861373966,0.15297600765565852,0.3333333333333333,0.1578023669736382
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,1,1,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,1,2,0.37206223861373955,-0.15297600765565847,0.3333333333333333,0.15780236697363811
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,1,3,0.17016343565444733,-0.0520687450618004,0.1111111111111111,0.07872948143028934
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,1,4,0.045063672075204654,-0.011368165966709561,0.03703703703703703,0.013916251919342138
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,1,5,0.017398037099494865,0.03334307218335201,0.012345679012345677,0.03372368284848208
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,1,6,0.016749191463858802,0.042703717428860366,0.004115226337448558,0.04453340944795607
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,1,7,-0.002792478569339966,-0.03794900302183638,0.0013717421124828527,0.038176793530078815
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,1,8,0.008052517792682925,0.018229225818964367,0.00045724737082761756,0.019748235534849872
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,2,0,0.17016343565444733,0.05206874506180043,0.1111111111111111,0.07872948143028936
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,2,1,0.37206223861373955,0.15297600765565847,0.3333333333333333,0.15780236697363811
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,2,2,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,2,3,0.37206223861373966,-0.15297600765565852,0.3333333333333333,0.1578023669736382
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,2,4,0.17016343565444728,-0.0520687450618004,0.1111111111111111,0.0787294814302893
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,2,5,0.04506367207520459,-0.01136816596670957,0.03703703703703703,0.013916251919342109
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,2,6,0.017398037099494848,0.03334307218335203,0.012345679012345677,0.033723682848482095
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,2,7,0.016749191463858774,0.042703717428860366,0.004115226337448558,0.04453340944795606
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,2,8,-0.0027924785693399074,-0.0379490030218364,0.0013717421124828527,0.03817679353007883
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,3,0,0.04506367207520465,0.011368165966709533,0.03703703703703703,0.01391625191934211
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,3,1,0.17016343565444733,0.0520687450618004,0.1111111111111111,0.07872948143028934
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,3,2,0.37206223861373966,0.15297600765565852,0.3333333333333333,0.1578023669736382
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,3,3,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,3,4,0.3720622386137397,-0.15297600765565858,0.3333333333333333,0.15780236697363828
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,3,5,0.17016343565444733,-0.052068745061800356,0.1111111111111111,0.07872948143028931
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,3,6,0.04506367207520465,-0.011368165966709557,0.03703703703703703,0.013916251919342131
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,3,7,0.017398037099494848,0.03334307218335202,0.012345679012345677,0.03372368284848209
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,3,8,0.016749191463858795,0.042703717428860394,0.004115226337448558,0.04453340944795609
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,4,0,0.017398037099494855,-0.03334307218335204,0.012345679012345677,0.03372368284848211
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,4,1,0.045063672075204654,0.011368165966709561,0.03703703703703703,0.013916251919342138
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,4,2,0.17016343565444728,0.0520687450618004,0.1111111111111111,0.0787294814302893
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,4,3,0.3720622386137397,0.15297600765565858,0.3333333333333333,0.15780236697363828
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,4,4,1.0,0.0,1.0,0.0
b1.0002_float64,1.0002,float64,half,0.012245244617115583,0,200000,200000,4,5,0.37206223861373966,-0.1529760076556584,0.3333333333333333,0.1578023669736381
