beta,name,kappa,regime,seed,initial,x0,y0,initial_equal,tail_real,tail_chord,finite_sync,first_exact,first_escape,max_abs
2.0,q0.75,0.19948844645283387,unstable,3,near,-3.1087498343390605,-3.108749843914101,0,17292.29632934467,1.9999999951669583,0,-1,9,116302.25221992578
2.0,q0.75,0.19948844645283387,unstable,3,independent,0.07154531757077086,1.2178359007611934,0,15790.46631903072,1.9999999205520107,0,-1,1,899734.239718604
2.0,one_step,0.5,one_step,3,near,-3.1087498343390605,-3.108749843914101,0,0.0,0.0,1,1,-1,101821.89242720188
2.0,one_step,0.5,one_step,3,independent,0.07154531757077086,1.2178359007611934,0,0.0,0.0,1,1,-1,280102.07900977065
2.0,uncoupled,0.0,unstable,4,near,11.947667667173395,11.947667657598355,0,300400.0295365266,1.999999998192531,0,-1,9,287633.6411400009
2.0,uncoupled,0.0,unstable,4,independent,-3.336467371494962,0.5107746269633527,0,2668604.72563858,1.9999999996333566,0,-1,1,2555198.125446962
2.0,q-1.0,0.49148667214114505,stable,4,near,11.947667667173395,11.947667657598355,0,0.0,0.0,1,8,-1,343482.85584089014
2.0,q-1.0,0.49148667214114505,stable,4,independent,-3.336467371494962,0.5107746269633527,0,0.0,0.0,1,23,1,92406.78348068029
2.0,q-0.25,0.46078738088413185,stable,4,near,11.947667667173395,11.947667657598355,0,0.0,0.0,1,28,-1,120094.45469165265
2.0,q-0.25,0.46078738088413185,stable,4,independent,-3.336467371494962,0.5107746269633527,0,0.0,0.0,1,70,1,162659.7621644442
2.0,q0.0,0.4347568859616015,neutral,4,near,11.947667667173395,11.947667657598355,0,0.0,0.0,1,72,-1,103147.84367177184
2.0,q0.0,0.4347568859616015,neutral,4,independent,-3.336467371494962,0.5107746269633527,0,0.0,0.0,1,213,1,283736.5846021312
2.0,q0.25,0.391446579560279,unstable,4,near,11.947667667173395,11.947667657598355,0,2736.1250441677894,1.9999901108626381,0,-1,19,269998.68464876973
2.0,q0.25,0.391446579560279,unstable,4,independent,-3.336467371494962,0.5107746269633527,0,3323.164254317539,1.9999724005313546,0,-1,1,50919.36617494641
2.0,q0.75,0.19948844645283387,unstable,4,near,11.947667667173395,11.947667657598355,0,37542.22971433445,1.9999999981998702,0,-1,10,234299.83881318767
2.0,q0.75,0.19948844645283387,unstable,4,independent,-3.336467371494962,0.5107746269633527,0,8463.165239488992,1.999999999775408,0,-1,1,653742.4769472932
2.0,one_step,0.5,one_step,4,near,11.947667667173395,11.947667657598355,0,0.0,0.0,1,1,-1,457022.7792246324
2.0,one_step,0.5,one_step,4,independent,-3.336467371494962,0.5107746269633527,0,0.0,0.0,1,1,-1,35495.41963959476
2.0,uncoupled,0.0,unstable,5,near,19.494531258529147,19.494531248954107,0,39015.570238098386,1.9999999820245598,0,-1,4,643455.9247873103
2.0,uncoupled,0.0,unstable,5,independent,-0.4540161922532053,2.9040903491567107,0,1129064.6697669572,1.999999999480475,0,-1,1,1081083.4838078322
2.0,q-1.0,0.49148667214114505,stable,5,near,19.494531258529147,19.494531248954107,0,0.0,0.0,1,15,-1,1090623.3977100053
2.0,q-1.0,0.49148667214114505,stable,5,independent,-0.4540161922532053,2.9040903491567107,0,0.0,0.0,1,19,1,757933.2310918235
2.0,q-0.25,0.46078738088413185,stable,5,near,19.494531258529147,19.494531248954107,0,0.0,0.0,1,134,-1,303800.32104894565
2.0,q-0.25,0.46078738088413185,stable,5,independent,-0.4540161922532053,2.9040903491567107,0,0.0,0.0,1,60,1,1548763.7856687983
2.0,q0.0,0.4347568859616015,neutral,5,near,19.494531258529147,19.494531248954107,0,0.0,0.0,1,123,8,185094.82070233586
2.0,q0.0,0.4347568859616015,neutral,5,independent,-0.4540161922532053,2.9040903491567107,0,0.0,0.0,1,276,1,519259.6027370946
2.0,q0.25,0.391446579560279,unstable,5,near,19.494531258529147,19.494531248954107,0,2601.4457427275534,1.9999998688241327,0,-1,7,1410044.789157081
2.0,q0.25,0.391446579560279,unstable,5,independent,-0.4540161922532053,2.9040903491567107,0,28543.486633268287,1.9999963545013513,0,-1,1,2184502.183657107
2.0,q0.75,0.19948844645283387,unstable,5,near,19.494531258529147,19.494531248954107,0,14713.105752597072,1.9999999799813075,0,-1,5,581993.1942032769
2.0,q0.75,0.19948844645283387,unstable,5,independent,-0.4540161922532053,2.9040903491567107,0,450342.7820187026,1.999999947914528,0,-1,1,2928945.584266427
2.0,one_step,0.5,one_step,5,near,19.494531258529147,19.494531248954107,0,0.0,0.0,1,1,-1,63715.708301590545
2.0,one_step,0.5,one_step,5,independent,-0.4540161922532053,2.9040903491567107,0,0.0,0.0,1,1,-1,43676.5625863315
2.0,uncoupled,0.0,unstable,6,near,-0.23621283132789525,-0.2362128409029355,0,30160.404923003036,1.9999999771394357,0,-1,9,559248.6033534366
2.0,uncoupled,0.0,unstable,6,independent,0.49385627008969774,0.08398061263046792,0,22625.750526737076,1.9999999999485516,0,-1,1,2848783.089257287
2.0,q-1.0,0.49148667214114505,stable,6,near,-0.23621283132789525,-0.2362128409029355,0,0.0,0.0,1,6,-1,57875.63494341331
2.0,q-1.0,0.49148667214114505,stable,6,independent,0.49385627008969774,0.08398061263046792,0,0.0,0.0,1,17,1,485927.4072977667
2.0,q-0.25,0.46078738088413185,stable,6,near,-0.23621283132789525,-0.2362128409029355,0,0.0,0.0,1,20,-1,143473.340102577
2.0,q-0.25,0.46078738088413185,stable,6,independent,0.49385627008969774,0.08398061263046792,0,0.0,0.0,1,65,1,140132.2467755039
2.0,q0.0,0.4347568859616015,neutral,6,near,-0.23621283132789525,-0.2362128409029355,0,0.0,0.0,1,95,-1,446156.0469561035
2.0,q0.0,0.4347568859616015,neutral,6,independent,0.49385627008969774,0.08398061263046792,0,0.0,0.0,1,492,1,364517.6913972524
2.0,q0.25,0.391446579560279,unstable,6,near,-0.23621283132789525,-0.2362128409029355,0,1837.0805566098209,1.9999963574664794,0,-1,31,412921.88487271016
2.0,q0.25,0.391446579560279,unstable,6,independent,0.49385627008969774,0.08398061263046792,0,2647.5043296908,1.9999824882320412,0,-1,1,131790.82764209117
2.0,q0.75,0.19948844645283387,unstable,6,near,-0.23621283132789525,-0.2362128409029355,0,40266.58581591845,1.9999999714514387,0,-1,12,100241.38311033476
2.0,q0.75,0.19948844645283387,unstable,6,independent,0.49385627008969774,0.08398061263046792,0,50087.031314011845,1.9999999973761966,0,-1,1,63877.50327764484
2.0,one_step,0.5,one_step,6,near,-0.23621283132789525,-0.2362128409029355,0,0.0,0.0,1,1,-1,991652.2979854174
2.0,one_step,0.5,one_step,6,independent,0.49385627008969774,0.08398061263046792,0,0.0,0.0,1,1,-1,179759.32839357323
2.0,uncoupled,0.0,unstable,7,near,-1.6907276852182354,-1.6907276947932757,0,21472.271858571363,1.9999999950499268,0,-1,13,187639.0534473234
2.0,uncoupled,0.0,unstable,7,independent,0.3659656104545668,0.5981572778197255,0,227068.85801055975,1.9999999791068013,0,-1,1,2563759.5149501422
2.0,q-1.0,0.49148667214114505,stable,7,near,-1.6907276852182354,-1.6907276947932757,0,0.0,0.0,1,8,-1,71312.7567980439
2.0,q-1.0,0.49148667214114505,stable,7,independent,0.3659656104545668,0.5981572778197255,0,0.0,0.0,1,23,1,34808.455064550595
2.0,q-0.25,0.46078738088413185,stable,7,near,-1.6907276852182354,-1.6907276947932757,0,0.0,0.0,1,12,-1,129712.35133612658
2.0,q-0.25,0.46078738088413185,stable,7,independent,0.3659656104545668,0.5981572778197255,0,0.0,0.0,1,95,1,239837.17835398437
2.0,q0.0,0.4347568859616015,neutral,7,near,-1.6907276852182354,-1.6907276947932757,0,0.0,0.0,1,30,-1,78543.93142120766
2.0,q0.0,0.4347568859616015,neutral,7,independent,0.3659656104545668,0.5981572778197255,0,0.0,0.0,1,1047,1,773366.5617826763
2.0,q0.25,0.391446579560279,unstable,7,near,-1.6907276852182354,-1.6907276947932757,0,1660.5570020531186,1.999962509251931,0,-1,73,38744.063449095076
2.0,q0.25,0.391446579560279,unstable,7,independent,0.3659656104545668,0.5981572778197255,0,0.0,0.0,1,76383,1,81550.58446836304
