beta,gamma0,x,empirical,theoretical
0.9,10.0,-0.7039521000529124,0.30539,0.30475715959171734
0.9,10.0,-0.6804059981318191,0.31038,0.30982440746694695
0.9,10.0,-0.6587912831339963,0.31537,0.31457475302418303
0.9,10.0,-0.6360612216271323,0.32036,0.3196730078772567
0.9,10.0,-0.6152397563092273,0.32535,0.3244362077811179
0.9,10.0,-0.5912719335220135,0.33034,0.33002981033209894
0.9,10.0,-0.571246981418121,0.33533,0.3347942324306258
0.9,10.0,-0.5504121778827392,0.34032,0.3398393186045352
0.9,10.0,-0.5315035440975857,0.34531,0.34449553645630165
0.9,10.0,-0.5113811091468168,0.3503,0.3495314157605569
0.9,10.0,-0.4920007743459154,0.35529,0.3544598751669392
0.9,10.0,-0.47254054337755136,0.36028,0.3594853664598896
0.9,10.0,-0.4536843704739007,0.36527,0.3644274793273603
0.9,10.0,-0.43492505508467666,0.37026,0.3694142778576932
0.9,10.0,-0.4157565254166128,0.37525,0.3745810108243737
0.9,10.0,-0.3979800166756452,0.38024,0.37943573455096374
0.9,10.0,-0.3795848857883677,0.38523,0.38452219150535966
0.9,10.0,-0.3605380986205142,0.39022,0.38985463462785275
0.9,10.0,-0.3433952377503111,0.39521,0.3947098443852823
0.9,10.0,-0.3257837564045929,0.4002,0.3997512853356092
0.9,10.0,-0.3076472106726093,0.40519,0.40499794983072723
0.9,10.0,-0.2906306213463839,0.41018,0.4099695398158269
0.9,10.0,-0.27429533242966436,0.41517,0.4147849494154587
0.9,10.0,-0.2578782832646606,0.42016,0.41966505577268465
0.9,10.0,-0.24144823627520334,0.42515,0.4245879640909142
0.9,10.0,-0.22426488264494204,0.43014,0.4297761779328363
0.9,10.0,-0.20723685516779244,0.43513,0.4349551897871591
0.9,10.0,-0.19058659826747604,0.44012,0.44005331950357
0.9,10.0,-0.17503038155875858,0.44511,0.4448448066471591
0.9,10.0,-0.1583518708849711,0.4501,0.4500101120248949
0.9,10.0,-0.14097288076660508,0.45509,0.4554207014531735
0.9,10.0,-0.1252293127589812,0.46008,0.46034470711714826
0.9,10.0,-0.11012542739853233,0.46507,0.46508667151862587
0.9,10.0,-0.09412435503382226,0.47006,0.4701272969185265
0.9,10.0,-0.07816285450819534,0.47505,0.47517047257465905
0.9,10.0,-0.062088399605818155,0.48004,0.4802619851146719
0.9,10.0,-0.04584627442878871,0.48503,0.4854168887610931
0.9,10.0,-0.03024567919193125,0.49002,0.4903754351443882
0.9,10.0,-0.01469283736091469,0.49501,0.4953234609730444
0.9,10.0,0.0013325388774990598,0.5,0.5004241600602976
0.9,10.0,0.01640100058729897,0.50499,0.5052201327633926
0.9,10.0,0.03156223944644172,0.50998,0.5100432390960737
0.9,10.0,0.0466598561107844,0.51497,0.5148415294791854
0.9,10.0,0.06211117929244001,0.51996,0.5197452380297852
0.9,10.0,0.078373534167478,0.52495,0.5248961805345214
0.9,10.0,0.09503793472763909,0.52994,0.5301609261925618
0.9,10.0,0.11134070602175654,0.53493,0.5352954778051692
0.9,10.0,0.126099066302852,0.53992,0.5399278401002102
0.9,10.0,0.14215828985243809,0.54491,0.5449492125706518
0.9,10.0,0.15930311433655153,0.5499,0.5502852278636537
0.9,10.0,0.17508891050583897,0.55489,0.555173269729393
0.9,10.0,0.19153741845163091,0.55988,0.560238676718817
0.9,10.0,0.2086350465547022,0.56487,0.5654714227105276
0.9,10.0,0.22413191053965972,0.56986,0.5701835214382764
0.9,10.0,0.2399395078441727,0.57485,0.5749580914005095
0.9,10.0,0.2579418085436888,0.57984,0.5803539038066298
0.9,10.0,0.2741530826497291,0.58483,0.5851729379003466
0.9,10.0,0.2906509225765756,0.58982,0.5900364189199359
0.9,10.0,0.30709702883052387,0.59481,0.5948420392945823
0.9,10.0,0.32505721335299437,0.5998,0.6000395943538387
0.9,10.0,0.34265598146359294,0.60479,0.6050796164511131
0.9,10.0,0.3602495007272583,0.60978,0.6100640618139583
0.9,10.0,0.37845463828974807,0.61477,0.6151632305529561
0.9,10.0,0.39538584600027304,0.61976,0.6198507865830398
0.9,10.0,0.41298707050864625,0.62475,0.6246666279083212
0.9,10.0,0.431123699105428,0.62974,0.6295667760710904
0.9,10.0,0.45001971470289054,0.63473,0.6346038073049263
0.9,10.0,0.46941108163769174,0.63972,0.6396993416788908
0.9,10.0,0.48769103094097227,0.64471,0.6444337619405662
0.9,10.0,0.5058216606021512,0.6497,0.6490626404473603
0.9,10.0,0.5256849319250877,0.65469,0.6540568286269116
0.9,10.0,0.5447958344014603,0.65968,0.6587853614007789
0.9,10.0,0.5646141074731156,0.66467,0.6636093689022118
0.9,10.0,0.5859595443560349,0.66966,0.6687143221023947
0.9,10.0,0.6057066713085908,0.67465,0.673353166209362
0.9,10.0,0.6269821642653266,0.67964,0.6782609961602917
0.9,10.0,0.650074611509574,0.68463,0.683482630390269
0.9,10.0,0.6726608197008256,0.68962,0.688484316300842
0.9,10.0,0.6953739446052751,0.69461,0.6934096995631617
0.9,10.0,0.7203498706962662,0.6996,0.6987060445668487
0.9,10.0,0.7434973411427059,0.70459,0.7035039185424287
0.9,10.0,0.7703431383118821,0.70958,0.7089367358297414
0.9,10.0,0.7943766807666488,0.71457,0.7136822815493448
0.9,10.0,0.8212827898448939,0.71956,0.7188648540827364
0.9,10.0,0.8485510563362797,0.72455,0.7239794807025688
0.9,10.0,0.8755896096317904,0.72954,0.7289169649463192
0.9,10.0,0.9020130373299127,0.73453,0.7336159587186055
0.9,10.0,0.9301391330444613,0.73952,0.738483891262206
0.9,10.0,0.9588565165249671,0.74451,0.7433152619478938
0.9,10.0,0.99026604821055,0.7495,0.7484432338898057
0.9,10.0,1.0247002467831146,0.75449,0.7538830204916389
0.9,10.0,1.0566702960994836,0.75948,0.7587686209621296
0.9,10.0,1.0943789310837218,0.76447,0.7643342955991514
0.9,10.0,1.1282291683008556,0.76946,0.7691555207406118
0.9,10.0,1.166543805252592,0.77445,0.7744206923681262
0.9,10.0,1.2029741529758045,0.77944,0.779245369007783
0.9,10.0,1.2404921105546005,0.78443,0.7840367387657458
0.9,10.0,1.2822365576605068,0.78942,0.789165472650438
0.9,10.0,1.3248930760585902,0.79441,0.7941961264289639
0.9,10.0,1.3678770825643132,0.7994,0.7990609037271048
0.9,10.0,1.413758492894555,0.80439,0.804038433824577
0.9,10.0,1.4636758451181893,0.80938,0.8092148153648848
0.9,10.0,1.5143458801688119,0.81437,0.8142287688358335
0.9,10.0,1.57028703265796,0.81936,0.8194997034259075
0.9,10.0,1.6281802076433278,0.82435,0.8246804297423607
0.9,10.0,1.691303759083234,0.82934,0.8300326697585154
0.9,10.0,1.7469516379546852,0.83433,0.8345115007027238
0.9,10.0,1.8094404256541399,0.83932,0.8392914285943879
0.9,10.0,1.8792724625028678,0.84431,0.8443423790131717
0.9,10.0,1.9512102980948722,0.8493,0.8492486181483967
0.9,10.0,2.0298629148062615,0.85429,0.8542950553070094
0.9,10.0,2.108760655410152,0.85928,0.8590506817248302
0.9,10.0,2.191798484453463,0.86427,0.8637518451966009
0.9,10.0,2.283834420011111,0.86926,0.868629483277483
0.9,10.0,2.3842315222750763,0.87425,0.8735874139291704
0.9,10.0,2.491028372424346,0.87924,0.8784859419743569
0.9,10.0,2.612753908513606,0.88423,0.8836458720639471
0.9,10.0,2.7405046772111614,0.88922,0.8886286775935943
0.9,10.0,2.885264570873565,0.89421,0.8938014662529177
0.9,10.0,3.0330402018497935,0.8992,0.8986249968850721
0.9,10.0,3.198493169279762,0.90419,0.9035460639493242
0.9,10.0,3.3787289511938425,0.90918,0.908404804039629
0.9,10.0,3.5746295076073413,0.91417,0.9131726453742559
0.9,10.0,3.808442870875231,0.91916,0.9182650166087913
0.9,10.0,4.079587377788697,0.92415,0.9234836712388133
0.9,10.0,4.381536231606548,0.92914,0.9285753702183648
0.9,10.0,4.721637188572246,0.93413,0.9335665404279786
0.9,10.0,5.092316900168168,0.93912,0.9382775312935674
0.9,10.0,5.531875999558182,0.94411,0.9430737294182446
0.9,10.0,6.089284568413885,0.9491,0.9481886934097139
0.9,10.0,6.772103405997841,0.95409,0.9533341271835665
0.9,10.0,7.6370704004140695,0.95908,0.9585562041749028
0.9,10.0,8.758837986717571,0.96407,0.9638151144671749
0.9,10.0,10.168584970623177,0.96906,0.9687970697781483
0.9,10.0,12.12589251224754,0.97405,0.97380883935576
0.9,10.0,14.932843999055441,0.97904,0.9787156866080966
0.9,10.0,19.332761790396344,0.98403,0.9835498698676935
0.9,10.0,28.25154168975843,0.98902,0.9887377105561813
0.9,10.0,51.63997676835163,0.99401,0.993836749802581
0.9,10.0,286.90585736310146,0.999,0.9988905469186595
1.0,0.1,-36.7495030089126,0.001,0.0008632832458544959
1.0,0.1,-5.235992373277886,0.00599,0.006058350516779221
1.0,0.1,-2.8412784768795047,0.01098,0.011161280089884817
1.0,0.1,-1.9389856446192704,0.01597,0.01634741907970977
1.0,0.1,-1.5084720685405593,0.02096,0.02100089442433173
1.0,0.1,-1.229052239154379,0.02595,0.025756462436386796
1.0,0.1,-1.0312503749126314,0.03094,0.030668670785217234
1.0,0.1,-0.8978281945181406,0.03593,0.035191525336105256
1.0,0.1,-0.7895796543392463,0.04092,0.03996860737761365
1.0,0.1,-0.704497938507616,0.04591,0.04473562432181649
1.0,0.1,-0.6309208295626397,0.0509,0.04987200410963161
1.0,0.1,-0.5725913805035294,0.05589,0.05485691969824147
1.0,0.1,-0.5247385289852928,0.06088,0.059747557739118495
1.0,0.1,-0.48390290305265166,0.06587,0.06465712607096707
1.0,0.1,-0.44751340472637513,0.07086,0.06975397788471871
1.0,0.1,-0.4190026577237251,0.07585,0.07433479218778638
1.0,0.1,-0.3916081074410568,0.08084,0.07932868079297356
1.0,0.1,-0.3657154525180594,0.08583,0.08469185535890628
1.0,0.1,-0.3459332963239106,0.09082,0.08929109141375169
1.0,0.1,-0.32694392189616994,0.09581,0.09418724859607325
1.0,0.1,-0.3103662540747827,0.1008,0.09890775497842275
1.0,0.1,-0.2959161548721789,0.10579,0.1034117914145612
1.0,0.1,-0.2827831328489229,0.11078,0.10786222490593123
1.0,0.1,-0.26919838164886867,0.11577,0.11286980704171107
1.0,0.1,-0.25671534989610084,0.12076,0.11787980178434226
1.0,0.1,-0.24482400701168192,0.12575,0.12306259287254645
1.0,0.1,-0.23421242456900254,0.13074,0.12806638811494298
1.0,0.1,-0.22490986389795317,0.13573,0.13277974344097465
1.0,0.1,-0.21557198855770765,0.14072,0.13785047565341368
1.0,0.1,-0.20730401027647488,0.14571,0.14265222503039043
1.0,0.1,-0.19917678713096756,0.1507,0.14768537148962624
1.0,0.1,-0.19133328188106855,0.15569,0.1528644069298422
1.0,0.1,-0.18390665322022598,0.16068,0.15808570185444887
1.0,0.1,-0.1770456906185495,0.16567,0.1632075888948628
1.0,0.1,-0.17040723044672046,0.17066,0.16845869402440122
1.0,0.1,-0.16445407688053795,0.17565,0.17343395305642478
1.0,0.1,-0.15890869413809117,0.18064,0.17831142371597442
1.0,0.1,-0.15364379515056742,0.18563,0.18317378757356667
1.0,0.1,-0.14861978357957423,0.19062,0.1880375221897116
1.0,0.1,-0.14385266615539002,0.19561,0.19286702966592262
1.0,0.1,-0.13946079675794246,0.2006,0.1975118411490222
1.0,0.1,-0.13508943001071153,0.20559,0.2023313068175318
1.0,0.1,-0.1303329000966708,0.21058,0.20781009389222277
1.0,0.1,-0.12629616981535563,0.21557,0.21266177820240662
1.0,0.1,-0.12222046920889987,0.22056,0.21775808909615552
1.0,0.1,-0.1180456485733028,0.22555,0.22319435780611385
1.0,0.1,-0.1145277689531105,0.23054,0.2279526609361885
1.0,0.1,-0.11114084126617033,0.23553,0.23269369785819388
1.0,0.1,-0.10773263034932026,0.24052,0.23762896368027348
1.0,0.1,-0.10428361152191887,0.24551,0.24279757696960202
1.0,0.1,-0.10080297592730182,0.2505,0.24819788417142047
1.0,0.1,-0.09764087789031696,0.25549,0.25327014486418553
1.0,0.1,-0.09452432785938644,0.26048,0.25842925829792956
1.0,0.1,-0.09143054454450927,0.26547,0.2637125045162525
1.0,0.1,-0.08853585731601213,0.27046,0.26880591458298203
1.0,0.1,-0.08581544730176303,0.27545,0.27372843662001956
1.0,0.1,-0.08307884358217672,0.28044,0.27881613528596594
1.0,0.1,-0.08034848452121758,0.28543,0.28403101260621144
1.0,0.1,-0.07742216373147423,0.29042,0.2897773097701619
1.0,0.1,-0.075175225043063,0.29541,0.29430189417102853
1.0,0.1,-0.07272816618045339,0.3004,0.2993422732178269
1.0,0.1,-0.07063441669851873,0.30539,0.3037495051567627
1.0,0.1,-0.06829595473676536,0.31038,0.3087761683293687
1.0,0.1,-0.06607267212158849,0.31537,0.31365833585064995
1.0,0.1,-0.06390003849387464,0.32036,0.31852717493992766
1.0,0.1,-0.06182304864775876,0.32535,0.3232727303206187
1.0,0.1,-0.059633625767870055,0.33034,0.32837199029708564
1.0,0.1,-0.05755031772919145,0.33533,0.3333166286945721
1.0,0.1,-0.05556066881990147,0.34032,0.33812328905039357
1.0,0.1,-0.0536209799960387,0.34531,0.3428884851911549
1.0,0.1,-0.05156024505935789,0.3503,0.34803650756330473
1.0,0.1,-0.04958274065300222,0.35529,0.35305898059890617
1.0,0.1,-0.047656287004116324,0.36028,0.3580288241232671
1.0,0.1,-0.04588634500821221,0.36527,0.3626613123934458
1.0,0.1,-0.0439506299714684,0.37026,0.3677996844020172
1.0,0.1,-0.0420191505814023,0.37525,0.3730007746153807
1.0,0.1,-0.04021243638655004,0.38024,0.3779316873976979
1.0,0.1,-0.03827224127318222,0.38523,0.38329636204049056
1.0,0.1,-0.03641269671402236,0.39022,0.3885040757853686
1.0,0.1,-0.03466473744277788,0.39521,0.39345676781672384
1.0,0.1,-0.03296773260220068,0.4002,0.3983169390312382
1.0,0.1,-0.03120080724235898,0.40519,0.4034300340434135
1.0,0.1,-0.029568449928431797,0.41018,0.4081999198923567
1.0,0.1,-0.027982535342002575,0.41517,0.41287508944592555
1.0,0.1,-0.026244107902467624,0.42016,0.41804446080222596
1.0,0.1,-0.024456567531920548,0.42515,0.42340634790922527
1.0,0.1,-0.02267544650548796,0.43014,0.4287934330431439
1.0,0.1,-0.020952669196601697,0.43513,0.4340438535912307
1.0,0.1,-0.019307963382162972,0.44012,0.43909058424459857
1.0,0.1,-0.01770961961333026,0.44511,0.4440249589126979
1.0,0.1,-0.016006429535545746,0.4501,0.4493130398687164
1.0,0.1,-0.014378297384328354,0.45509,0.45439463628275206
1.0,0.1,-0.012689985839348524,0.46008,0.45968885999671466
1.0,0.1,-0.011083374106224597,0.46507,0.4647478389821248
1.0,0.1,-0.009490717603669995,0.47006,0.46978059318109433
1.0,0.1,-0.007864782644600462,0.47505,0.4749341671457399
1.0,0.1,-0.006365004741157565,0.48004,0.47969963830921714
1.0,0.1,-0.004873104174161352,0.48503,0.48444914071882894
1.0,0.1,-0.003386676584991908,0.49002,0.48918812368839604
1.0,0.1,-0.0019222981589333936,0.49501,0.49386151336006767
1.0,0.1,-0.0001747847115367806,0.5,0.49944179026765617
1.0,0.1,0.00141374090489808,0.50499,0.5045147645574154
1.0,0.1,0.00302878772606566,0.50998,0.50967006983153
1.0,0.1,0.004537913272033833,0.51497,0.5144827411722124
1.0,0.1,0.006203136543702947,0.51996,0.5197854499284094
1.0,0.1,0.007835568854522103,0.52495,0.5249731079443973
1.0,0.1,0.00946524900419596,0.52994,0.530138796669929
1.0,0.1,0.011028514695475946,0.53493,0.5350790860857132
1.0,0.1,0.012591825654216134,0.53992,0.5400026086347995
1.0,0.1,0.014300966125069084,0.54491,0.5453633993177259
1.0,0.1,0.01597043389210363,0.5499,0.5505748848677621
1.0,0.1,0.017581053918997846,0.55489,0.5555769191669955
1.0,0.1,0.01917784617977174,0.55988,0.5605087938195136
1.0,0.1,0.020871876606068672,0.56487,0.5657089993907747
1.0,0.1,0.022572059651381222,0.56986,0.5708925593982582
1.0,0.1,0.024281066540254602,0.57485,0.5760647709345409
1.0,0.1,0.02592122847134787,0.57984,0.5809904526182926
1.0,0.1,0.02754258032716579,0.58483,0.5858209977968757
1.0,0.1,0.029273435589931923,0.58982,0.590933411378966
1.0,0.1,0.03120929885391839,0.59481,0.5965946645464877
1.0,0.1,0.03294680550704531,0.5998,0.6016228136800685
1.0,0.1,0.034593252153528944,0.60479,0.606339520879651
1.0,0.1,0.036425661211220754,0.60978,0.611532451769258
1.0,0.1,0.038141968673097916,0.61477,0.6163408924459751
1.0,0.1,0.03995747190527914,0.61976,0.62136740569888
1.0,0.1,0.04170269709631061,0.62475,0.6261401168942455
1.0,0.1,0.043512702750764326,0.62974,0.6310275000875236
1.0,0.1,0.04546814964458726,0.63473,0.6362349239399265
1.0,0.1,0.04726398349340033,0.63972,0.6409498588726396
1.0,0.1,0.04923855084806869,0.64471,0.6460586421148005
1.0,0.1,0.05116404342732746,0.6497,0.6509636644329237
1.0,0.1,0.05297184764123299,0.65469,0.6554993676343581
1.0,0.1,0.05506668168240119,0.65968,0.6606705602093729
1.0,0.1,0.05708983896467782,0.66467,0.6655782575748095
1.0,0.1,0.0590559716219774,0.66966,0.6702660210712919
1.0,0.1,0.06104620184086851,0.67465,0.6749293521830652
1.0,0.1,0.06303633912599965,0.67964,0.6795102621031325
1.0,0.1,0.06513458133890546,0.68463,0.6842513282725297
1.0,0.1,0.06734929464283917,0.68962,0.6891573727195357
1.0,0.1,0.06976805439717448,0.69461,0.6944010942427145
1.0,0.1,0.0721300231875747,0.6996,0.6994076160218345
1.0,0.1,0.07464643762518644,0.70459,0.7046189430104891
1.0,0.1,0.0771502133217134,0.70958,0.709680300972793
1.0,0.1,0.07977111903872572,0.71457,0.7148482139415695
1.0,0.1,0.08221275652108737,0.71956,0.7195448237942381
1.0,0.1,0.08472098169877819,0.72455,0.7242533329991083
1.0,0.1,0.08744633717732538,0.72954,0.7292385961028712
1.0,0.1,0.09004960332466214,0.73453,0.7338759821219066
1.0,0.1,0.09298089226474444,0.73952,0.7389554694349659
1.0,0.1,0.09589985048437105,0.74451,0.743867656839643
1.0,0.1,0.09862031318467859,0.7495,0.7483181849678535
1.0,0.1,0.10192012276804045,0.75449,0.7535559875232114
1.0,0.1,0.10504604794180403,0.75948,0.7583604126547204
1.0,0.1,0.10825695247528919,0.76447,0.7631412646727771
1.0,0.1,0.11185676924876516,0.76946,0.7683218346860399
1.0,0.1,0.11562161885102208,0.77445,0.7735447102710773
1.0,0.1,0.11935000096775125,0.77944,0.7785282210623561
1.0,0.1,0.12334253581139416,0.78443,0.7836653228783201
1.0,0.1,0.1273257071969925,0.78942,0.7885937628817363
1.0,0.1,0.13169895118986227,0.79441,0.7937891888110873
1.0,0.1,0.13625978942858596,0.7994,0.7989788038820784
1.0,0.1,0.14083688754240145,0.80439,0.8039642937255556
1.0,0.1,0.14569884566734628,0.80938,0.8090288741021379
1.0,0.1,0.15075793528132006,0.81437,0.8140600029805503
1.0,0.1,0.15589523667432337,0.81936,0.8189340604171154
1.0,0.1,0.16135197356475345,0.82435,0.8238674909742897
1.0,0.1,0.16732563840527137,0.82934,0.8289985367395392
1.0,0.1,0.17356591599106333,0.83433,0.8340775408298748
1.0,0.1,0.17996386550121274,0.83932,0.8390074443718802
1.0,0.1,0.1869273317209868,0.84431,0.8440769828302126
1.0,0.1,0.19469872486793677,0.8493,0.8493982937060859
1.0,0.1,0.202343430571866,0.85429,0.854314424864779
1.0,0.1,0.21005686542800983,0.85928,0.8589808245137631
1.0,0.1,0.21917034576357391,0.86427,0.8641459584749004
1.0,0.1,0.22844008729074683,0.86926,0.8690469127252207
1.0,0.1,0.23878660136927504,0.87425,0.874136978919105
1.0,0.1,0.24870211935962094,0.87924,0.8786746238004834
1.0,0.1,0.2602391582744142,0.88423,0.8835769551810029
1.0,0.1,0.27319974439361444,0.88922,0.8886508634264823
1.0,0.1,0.286450262878286,0.89421,0.8934171244026933
1.0,0.1,0.30184883020229186,0.8992,0.8984844605117225
1.0,0.1,0.3200686114179561,0.90419,0.9039090843073851
1.0,0.1,0.3394250037877401,0.90918,0.9090876100907516
1.0,0.1,0.3584893490726574,0.91417,0.9136827170350766
1.0,0.1,0.3811785015182394,0.91916,0.9185930235797524
1.0,0.1,0.4082698407112851,0.92415,0.923784002124575
1.0,0.1,0.4380928500528436,0.92914,0.9287951092508374
1.0,0.1,0.47236436521209463,0.93413,0.9338081061672656
1.0,0.1,0.5104504491987598,0.93912,0.9386206516913779
1.0,0.1,0.5566631346951681,0.94411,0.9436056169379234
1.0,0.1,0.613099232443599,0.9491,0.9487029404113061
1.0,0.1,0.6817490509686213,0.95409,0.9537921720177241
1.0,0.1,0.7737237251732206,0.95908,0.9592211599226317
1.0,0.1,0.8836611719692977,0.96407,0.9642489734728231
1.0,0.1,1.0265142067479491,0.96906,0.9691907090877949
1.0,0.1,1.21626004292088,0.97405,0.9739738396392488
1.0,0.1,1.518197254848995,0.97904,0.9791332456585002
1.0,0.1,2.006418299865304,0.98403,0.9842010751956536
1.0,0.1,2.821358715793677,0.98902,0.9887599827016715
1.0,0.1,5.128560187707102,0.99401,0.9938147718275526
1.0,0.1,28.862272646455796,0.999,0.9989008079055668
1.0,1.0,-273.5626485830509,0.001,0.0008861674795656027
1.0,1.0,-44.515641159812795,0.00599,0.005445261363905773
1.0,1.0,-23.028536193448158,0.01098,0.010523231801229105
1.0,1.0,-15.527453477253395,0.01597,0.015600035656909983
1.0,1.0,-11.698983106224494,0.02096,0.020692513194986495
1.0,1.0,-9.478741776531034,0.02595,0.025520611625241663
1.0,1.0,-7.962596314496793,0.03094,0.030352880229930046
1.0,1.0,-6.89217045265715,0.03593,0.03503154941931952
1.0,1.0,-6.004588063822931,0.04092,0.040158522470530256
1.0,1.0,-5.333040404645356,0.04591,0.04515151476307999
1.0,1.0,-4.76280920697387,0.0509,0.05047186763748801
1.0,1.0,-4.322483027906148,0.05589,0.05551440060025831
1.0,1.0,-3.9393317844178557,0.06088,0.060789140876909564
1.0,1.0,-3.6390620585416937,0.06587,0.06566906960291119
1.0,1.0,-3.3738313163739586,0.07086,0.07066943464598974
1.0,1.0,-3.1443710645983916,0.07585,0.0756407350860473
1.0,1.0,-2.938847498235959,0.08084,0.08071355437004185
1.0,1.0,-2.7727908888607056,0.08583,0.08532506501047993
1.0,1.0,-2.6078120127095663,0.09082,0.09044496107406402
1.0,1.0,-2.4671117479792612,0.09581,0.09530771330487281
1.0,1.0,-2.330985155956849,0.1008,0.10051987009844049
1.0,1.0,-2.2146973048795258,0.10579,0.10542868047743792
1.0,1.0,-2.109589881078039,0.11078,0.1102797571468383
1.0,1.0,-2.0140408842107336,0.11577,0.11507626808613663
1.0,1.0,-1.9300989293575281,0.12076,0.11963113541730108
1.0,1.0,-1.8392683275497348,0.12575,0.12496222199478085
1.0,1.0,-1.7587095206182382,0.13074,0.13008118034554644
1.0,1.0,-1.6941055108174685,0.13573,0.13448085741707727
1.0,1.0,-1.6266532891016368,0.14072,0.13938250891497872
1.0,1.0,-1.5644678371262333,0.14571,0.14420639436678395
1.0,1.0,-1.5011518823863486,0.1507,0.14944719986715416
1.0,1.0,-1.443297254646896,0.15569,0.15455311724875587
1.0,1.0,-1.3942310205877004,0.16068,0.15914127696155955
1.0,1.0,-1.3411280904034686,0.16567,0.16439551901868021
1.0,1.0,-1.2877651201945433,0.17066,0.17000219514888099
1.0,1.0,-1.2395097118521177,0.17565,0.17537715274966703
1.0,1.0,-1.198908136285025,0.18064,0.18014076312525545
1.0,1.0,-1.1575815064202122,0.18563,0.18523140557641482
1.0,1.0,-1.1214338969487514,0.19062,0.18989677180054515
1.0,1.0,-1.0834817369667396,0.19561,0.19502171645956556
1.0,1.0,-1.0486587150631623,0.2006,0.19994019272850844
1.0,1.0,-1.0137757081599064,0.20559,0.20508628745943747
1.0,1.0,-0.9826395994341468,0.21058,0.20987472117564304
1.0,1.0,-0.9489939875165959,0.21557,0.2152667523167549
1.0,1.0,-0.9205868991696657,0.22056,0.2200037854074015
1.0,1.0,-0.8902482659604427,0.22555,0.2252583124764153
1.0,1.0,-0.8652782095347358,0.23054,0.22974083032941495
1.0,1.0,-0.8373566940913653,0.23553,0.2349289041941372
1.0,1.0,-0.8120881805390503,0.24052,0.23979003934165521
1.0,1.0,-0.7881355671608737,0.24551,0.24454900581553068
1.0,1.0,-0.7640012469617822,0.2505,0.24949776970559523
1.0,1.0,-0.7393216235143347,0.25549,0.25472314772544774
1.0,1.0,-0.7173712620991427,0.26048,0.2595150239293466
1.0,1.0,-0.6977906373914649,0.26547,0.26390748072507364
1.0,1.0,-0.6769636208472214,0.27046,0.26870465172409574
1.0,1.0,-0.6556719102925662,0.27545,0.273745387812568
1.0,1.0,-0.6348861110580265,0.28044,0.2788026169344358
1.0,1.0,-0.6156906035166534,0.28543,0.28359506572398063
1.0,1.0,-0.5967825877934362,0.29042,0.2884326192158478
1.0,1.0,-0.5787117804575896,0.29541,0.2931662469935862
1.0,1.0,-0.5607519447648753,0.3004,0.2979792429238775
1.0,1.0,-0.5435021520273599,0.30539,0.3027051238112758
1.0,1.0,-0.5264040694535466,0.31038,0.30749039596069017
1.0,1.0,-0.509749308473545,0.31537,0.31224922070583094
1.0,1.0,-0.4930742778787327,0.32036,0.31711119077231575
1.0,1.0,-0.4760659569100546,0.32535,0.3221713952651347
1.0,1.0,-0.45920311861115615,0.33034,0.32728960112242456
1.0,1.0,-0.4416269804838984,0.33533,0.3327320174560455
1.0,1.0,-0.42517239617285707,0.34032,0.33792692460212137
1.0,1.0,-0.4083367378954319,0.34531,0.34334192475671216
1.0,1.0,-0.3923319100748359,0.3503,0.34858298654987696
1.0,1.0,-0.37770919284160476,0.35529,0.3534505263847958
1.0,1.0,-0.3620902220535331,0.36028,0.3587324736404144
1.0,1.0,-0.3472167179414078,0.36527,0.363841041870116
1.0,1.0,-0.3338248089866933,0.37026,0.3685056623749369
1.0,1.0,-0.3192395690303753,0.37525,0.37365496378244556
1.0,1.0,-0.3052420448272292,0.38024,0.37866335687893404
1.0,1.0,-0.2903548187355874,0.38523,0.3840602565842516
1.0,1.0,-0.27714411106080733,0.39022,0.3889086312557281
1.0,1.0,-0.2649200984465327,0.39521,0.3934433250464984
1.0,1.0,-0.25231341490491027,0.4002,0.3981675074064219
1.0,1.0,-0.23849133799190084,0.40519,0.4034010056049887
1.0,1.0,-0.22436962104627872,0.41018,0.4088041715870486
1.0,1.0,-0.21175183467923303,0.41517,0.41367815535275515
1.0,1.0,-0.1990228681208314,0.42016,0.41863748850627125
1.0,1.0,-0.18588370657329914,0.42515,0.42379931651937275
1.0,1.0,-0.17246354103862302,0.43014,0.4291140359553181
1.0,1.0,-0.16010020871048117,0.43513,0.4340461172735182
1.0,1.0,-0.14764852700046346,0.44012,0.4390461239611295
1.0,1.0,-0.1347768614494895,0.44511,0.44424695419063853
1.0,1.0,-0.1221661147243587,0.4501,0.4493717107521089
1.0,1.0,-0.10989055683310821,0.45509,0.4543858281839339
1.0,1.0,-0.0987953553532031,0.46008,0.45893757726727424
1.0,1.0,-0.0868040935983234,0.46507,0.46387593336616045
1.0,1.0,-0.07473742144918287,0.47006,0.4688630317472208
1.0,1.0,-0.06258260102892069,0.47505,0.4739021056986607
1.0,1.0,-0.050380793740406146,0.48004,0.4789738756232546
1.0,1.0,-0.037990202143450086,0.48503,0.4841350647502046
1.0,1.0,-0.02604338295929656,0.49002,0.48911935288434966
1.0,1.0,-0.0138823560341923,0.49501,0.49419848245414905
1.0,1.0,-0.0021553778855515487,0.5,0.4990991576650284
1.0,1.0,0.009085594230873476,0.50499,0.5037971631722333
1.0,1.0,0.02137028640645493,0.50998,0.5089294132805262
1.0,1.0,0.033422183596637914,0.51497,0.5139599152618384
1.0,1.0,0.04521947098441951,0.51996,0.5188774109928825
