stage,group,beta,gamma0,condition,seed,dtype,t,theoretical_scale,status,n,median,estimated_scale,ks,tail10,tail100,absolute_error,floored_error
B,wide,2.0,1.0,19,0,float64,256,0.9575040240772688,記述的評価,4096,0.042057128818424695,0.9942959617889864,0.017916843137722016,0.067626953125,0.00732421875,0.036791937711717626,0.03842483873336556
B,wide,2.0,1.0,19,0,float64,512,0.9575040240772688,記述的評価,4096,0.05230596471926953,0.9381663482325104,0.02110149615396184,0.067138671875,0.00830078125,0.019337675844758317,0.020195921226956435
B,wide,2.0,1.0,19,0,float64,1024,0.9575040240772688,記述的評価,4096,0.017730600409958518,0.936140590459041,0.011093546376145402,0.05810546875,0.006103515625,0.02136343361822779,0.0223115862503193
B,wide,2.0,1.0,19,0,float64,2048,0.9575040240772688,記述的評価,4096,-0.015272833186565927,0.9568125565803158,0.011628931432400957,0.06640625,0.0068359375,0.0006914674969529244,0.0007221562307472081
B,wide,2.0,1.0,19,0,float64,4096,0.9575040240772688,記述的評価,4096,-0.015021358729839092,0.9799614270722397,0.010228685995915143,0.05712890625,0.0048828125,0.0224574029949709,0.02345410821287434
B,wide,2.0,1.0,19,1,float64,0,1.0,記述的評価,4096,0.012403634434880621,1.0058777912662047,0.013988600919089489,0.056884765625,0.00537109375,0.0058777912662046905,0.0058777912662046905
B,wide,2.0,1.0,19,1,float64,1,0.9640275800758169,記述的評価,4096,0.018858906287700997,0.9605547365033963,0.019093886106924696,0.06640625,0.006591796875,0.003472843572420614,0.0036024317604559496
B,wide,2.0,1.0,19,1,float64,2,0.9585759101766381,記述的評価,4096,0.022778669851042693,0.9550551464779238,0.016083898171676436,0.0654296875,0.006591796875,0.0035207636987143465,0.0036729106806633292
B,wide,2.0,1.0,19,1,float64,4,0.9575336226217068,記述的評価,4096,0.027376850487620355,0.9556672666846658,0.01242204864545371,0.063232421875,0.006591796875,0.0018663559370409866,0.0019491283574261794
B,wide,2.0,1.0,19,1,float64,8,0.9575040467530738,記述的評価,4096,0.0060410273747866765,0.9112130860006358,0.012675038034630326,0.062255859375,0.008056640625,0.04629096075243799,0.04834544659044741
B,wide,2.0,1.0,19,1,float64,16,0.9575040240772821,記述的評価,4096,0.01702130472119095,0.9678614787202893,0.013195198093132299,0.06787109375,0.00634765625,0.010357454643007191,0.010817139544649287
B,wide,2.0,1.0,19,1,float64,32,0.9575040240772688,記述的評価,4096,-0.006848632596105195,0.9482614828426759,0.010600933902509935,0.06494140625,0.007568359375,0.009242541234592894,0.009652744011702491
B,wide,2.0,1.0,19,1,float64,64,0.9575040240772688,記述的評価,4096,0.009413373658990712,0.9168543083935637,0.014605477712719639,0.05859375,0.006103515625,0.04064971568370501,0.04245383273754749
B,wide,2.0,1.0,19,1,float64,128,0.9575040240772688,記述的評価,4096,-0.014169790055186598,0.9510586361756717,0.012584071733984126,0.06005859375,0.004150390625,0.006445387901597099,0.00673144732504745
B,wide,2.0,1.0,19,1,float64,256,0.9575040240772688,記述的評価,4096,-0.06236429443390215,0.9777725123639222,0.021894353376944675,0.0703125,0.009033203125,0.020268488286653397,0.021168045018072706
B,wide,2.0,1.0,19,1,float64,512,0.9575040240772688,記述的評価,4096,0.029224259899388316,0.9897829210692826,0.01420310240283884,0.06640625,0.005126953125,0.032278896992013806,0.03371150008807583
B,wide,2.0,1.0,19,1,float64,1024,0.9575040240772688,記述的評価,4096,-0.020336304448086866,0.9488164173026055,0.009993966021940914,0.0615234375,0.005859375,0.008687606774663292,0.009073180431837245
B,wide,2.0,1.0,19,1,float64,2048,0.9575040240772688,記述的評価,4096,0.016984363658587832,0.980708168466722,0.010216564896384506,0.063720703125,0.007080078125,0.023204144389453285,0.024233991509137257
B,wide,2.0,1.0,19,1,float64,4096,0.9575040240772688,記述的評価,4096,-0.03865863704814623,0.9344413524623788,0.02171273286015074,0.054931640625,0.0078125,0.02306267161488995,0.024086239885117013
B,wide,2.0,1.0,19,2,float64,0,1.0,記述的評価,4096,0.02295199978910395,1.0393614261282484,0.01569417098955328,0.062255859375,0.007080078125,0.039361426128248445,0.039361426128248445
B,wide,2.0,1.0,19,2,float64,1,0.9640275800758169,記述的評価,4096,0.004587663986069731,0.9336334258080295,0.013525969210901101,0.060546875,0.008544921875,0.030394154267787354,0.031528303646039854
B,wide,2.0,1.0,19,2,float64,2,0.9585759101766381,記述的評価,4096,0.007764551442324466,0.9135279641472762,0.014527056213338274,0.0556640625,0.00537109375,0.04504794602936191,0.04699465691878368
B,wide,2.0,1.0,19,2,float64,4,0.9575336226217068,記述的評価,4096,-0.0014419525131061756,0.9748206483143989,0.010948584059040367,0.059326171875,0.005615234375,0.017287025692692026,0.018053700971210302
B,wide,2.0,1.0,19,2,float64,8,0.9575040467530738,記述的評価,4096,0.003001439614086744,1.01595749649373,0.01940548530355035,0.0673828125,0.006591796875,0.05845344974065614,0.06104773127473834
B,wide,2.0,1.0,19,2,float64,16,0.9575040240772821,記述的評価,4096,-0.01784937638483651,0.9805838375822452,0.00951608501605794,0.062744140625,0.00537109375,0.02307981350496313,0.02410414256713381
B,wide,2.0,1.0,19,2,float64,32,0.9575040240772688,記述的評価,4096,-0.012564580867211357,0.9239702855110781,0.01567318678351448,0.06591796875,0.007080078125,0.033533738566190685,0.035022034083362324
B,wide,2.0,1.0,19,2,float64,64,0.9575040240772688,記述的評価,4096,-0.002454720520343131,0.9081387310675713,0.018378829868630042,0.060302734375,0.00634765625,0.0493652930096975,0.05155622511066733
B,wide,2.0,1.0,19,2,float64,128,0.9575040240772688,記述的評価,4096,0.027074079480833506,0.9346582794721388,0.014693844170148573,0.057861328125,0.005859375,0.022845744605130003,0.023859685213486262
B,wide,2.0,1.0,19,2,float64,256,0.9575040240772688,記述的評価,4096,0.009564364489131609,0.949519878015397,0.006238963970802036,0.063720703125,0.005859375,0.00798414606187181,0.00833849870194123
B,wide,2.0,1.0,19,2,float64,512,0.9575040240772688,記述的評価,4096,0.0030492156892512274,0.964035154398898,0.007495939513915917,0.06201171875,0.006591796875,0.006531130321629219,0.006820995168060171
B,wide,2.0,1.0,19,2,float64,1024,0.9575040240772688,記述的評価,4096,-0.036905932420841246,0.9084559007039307,0.01487163964780236,0.0615234375,0.006591796875,0.04904812337333808,0.051224978840799094
B,wide,2.0,1.0,19,2,float64,2048,0.9575040240772688,記述的評価,4096,-0.039687132002731815,0.9340883221238501,0.017070503962416828,0.0625,0.0068359375,0.02341570195341869,0.024454938428048932
B,wide,2.0,1.0,19,2,float64,4096,0.9575040240772688,記述的評価,4096,0.031119742521367684,0.9496576432770409,0.018213661193665964,0.063720703125,0.0078125,0.007846380800227815,0.008194619137803881
B,wide,2.0,1.0,19,3,float64,0,1.0,記述的評価,4096,-0.03395845812571556,0.9708257792979973,0.013980294953385597,0.063232421875,0.007080078125,0.029174220702002707,0.029174220702002707
B,wide,2.0,1.0,19,3,float64,1,0.9640275800758169,記述的評価,4096,0.022506231313463968,0.9651166158297975,0.015282525527821167,0.06005859375,0.00439453125,0.0010890357539805606,0.00112967281900266
B,wide,2.0,1.0,19,3,float64,2,0.9585759101766381,記述的評価,4096,-0.05123839899503853,0.9766847218986049,0.020623785965543484,0.066162109375,0.006591796875,0.018108811721966767,0.018891369509410925
B,wide,2.0,1.0,19,3,float64,4,0.9575336226217068,記述的評価,4096,0.01776776980691679,0.990038149931088,0.01016197175457001,0.0615234375,0.006103515625,0.03250452730938114,0.033946094989734596
B,wide,2.0,1.0,19,3,float64,8,0.9575040467530738,記述的評価,4096,-0.001961290371764103,0.9365730246536392,0.011432226935490841,0.062744140625,0.00732421875,0.020931022099434538,0.02185998291120783
B,wide,2.0,1.0,19,3,float64,16,0.9575040240772821,記述的評価,4096,0.026547912995033944,0.9355115749149601,0.014288292761568733,0.0634765625,0.006103515625,0.021992449162322014,0.022968518783527285
B,wide,2.0,1.0,19,3,float64,32,0.9575040240772688,記述的評価,4096,-0.025516170381087444,0.9623807931605779,0.013232093169587067,0.065185546875,0.006103515625,0.00487676908330914,0.005093210013408356
B,wide,2.0,1.0,19,3,float64,64,0.9575040240772688,記述的評価,4096,-0.036555157912131195,0.9961210296458182,0.014081428345098845,0.07080078125,0.00634765625,0.03861700556854941,0.04033090681343507
B,wide,2.0,1.0,19,3,float64,128,0.9575040240772688,記述的評価,4096,0.012338605250026394,0.9569397466147073,0.01709777764899667,0.056640625,0.00634765625,0.000564277462561491,0.0005893212439553726
B,wide,2.0,1.0,19,3,float64,256,0.9575040240772688,記述的評価,4096,0.010334530662997424,0.9878600203138368,0.0110561214387348,0.064697265625,0.00830078125,0.03035599623656804,0.031703257086383135
B,wide,2.0,1.0,19,3,float64,512,0.9575040240772688,記述的評価,4096,0.0029902997381911394,0.9566088635650646,0.00938555929224194,0.060791015625,0.00390625,0.0008951605122041739,0.0009348895562781846
B,wide,2.0,1.0,19,3,float64,1024,0.9575040240772688,記述的評価,4096,0.02960579986394253,0.9612413252199272,0.020751923634743763,0.0673828125,0.00537109375,0.003737301142658467,0.0039031701681463363
B,wide,2.0,1.0,19,3,float64,2048,0.9575040240772688,記述的評価,4096,-0.006484484364082232,0.9236805793137203,0.015966727690768234,0.0615234375,0.006591796875,0.03382344476354848,0.035324598030951976
B,wide,2.0,1.0,19,3,float64,4096,0.9575040240772688,記述的評価,4096,0.010366311388280612,0.9459230554656631,0.011920539148768061,0.060791015625,0.005615234375,0.011580968611605624,0.012094955551509058
B,wide,2.0,1.0,19,4,float64,0,1.0,記述的評価,4096,-0.02455404802391392,1.0358146359828355,0.016441365187847445,0.070068359375,0.007080078125,0.03581463598283552,0.03581463598283552
B,wide,2.0,1.0,19,4,float64,1,0.9640275800758169,記述的評価,4096,0.03622320659733988,0.9474005225260034,0.01694533513981844,0.06787109375,0.00634765625,0.01662705754981353,0.01724749155880569
B,wide,2.0,1.0,19,4,float64,2,0.9585759101766381,記述的評価,4096,0.00810375199889468,0.9685361768772645,0.01628862715760193,0.060302734375,0.0048828125,0.00996026670062633,0.010390691644640786
B,wide,2.0,1.0,19,4,float64,4,0.9575336226217068,記述的評価,4096,-0.0034200406661760545,0.9462281779796227,0.010239487654588153,0.066650390625,0.007080078125,0.011305444642084161,0.011806838292664955
B,wide,2.0,1.0,19,4,float64,8,0.9575040467530738,記述的評価,4096,0.01803383719913089,0.9654705578618359,0.010696898413296019,0.0625,0.0048828125,0.00796651110876212,0.008320080876709409
B,wide,2.0,1.0,19,4,float64,16,0.9575040240772821,記述的評価,4096,0.005437664051604967,0.9750073008335389,0.007107971318254025,0.064208984375,0.006591796875,0.017503276756256847,0.018280107776177997
B,wide,2.0,1.0,19,4,float64,32,0.9575040240772688,記述的評価,4096,0.023937974706931132,0.9794576161563597,0.014610240838413446,0.066650390625,0.00830078125,0.021953592079090978,0.02292793714391676
B,wide,2.0,1.0,19,4,float64,64,0.9575040240772688,記述的評価,4096,-0.006202931995175142,0.9474777520610105,0.012345854981414384,0.05615234375,0.006103515625,0.010026272016258275,0.01047125835937915
B,wide,2.0,1.0,19,4,float64,128,0.9575040240772688,記述的評価,4096,-0.006955477057013007,0.9856020733892558,0.009992263665637935,0.067138671875,0.0078125,0.028098049311987006,0.029345097885165178
B,wide,2.0,1.0,19,4,float64,256,0.9575040240772688,記述的評価,4096,-0.010366573230471281,0.9855698277870555,0.010648169913770156,0.06640625,0.005859375,0.02806580370978673,0.02931142115755941
B,wide,2.0,1.0,19,4,float64,512,0.9575040240772688,記述的評価,4096,-0.032144959293705685,0.9661735934917199,0.0175598883252594,0.06005859375,0.004638671875,0.008669569414451184,0.009054342536895245
B,wide,2.0,1.0,19,4,float64,1024,0.9575040240772688,記述的評価,4096,0.00896224538502169,0.9611623538004661,0.010587414559849517,0.060546875,0.007080078125,0.003658329723197351,0.0038206938364805563
B,wide,2.0,1.0,19,4,float64,2048,0.9575040240772688,記述的評価,4096,0.012088340533215816,0.9660023124529201,0.0077600896819911,0.06689453125,0.004638671875,0.008498288375651364,0.008875459697248822
B,wide,2.0,1.0,19,4,float64,4096,0.9575040240772688,記述的評価,4096,-0.01904009959917765,0.9182242630188816,0.015664611098490377,0.0625,0.005126953125,0.03927976105838715,0.041023076739797965
B,wide,2.0,10.0,20,0,float64,0,10.0,記述的評価,4096,-0.42138000538714443,9.961406888171904,0.014201331681765461,0.068115234375,0.007080078125,0.03859311182809577,0.003859311182809577
B,wide,2.0,10.0,20,0,float64,1,1.0,記述的評価,4096,-0.04101674821136411,1.009167861816123,0.014571903497551109,0.0537109375,0.005126953125,0.009167861816123057,0.009167861816123057
B,wide,2.0,10.0,20,0,float64,2,0.9640275800758169,記述的評価,4096,0.004418549284338146,0.9613023371207408,0.007664209294018343,0.061767578125,0.004638671875,0.002725242955076146,0.00282693463485953
B,wide,2.0,10.0,20,0,float64,4,0.9576819904265463,記述的評価,4096,-0.03796247394477266,0.9477836175423564,0.016891128228753716,0.06005859375,0.005615234375,0.009898372884189932,0.010335761748825674
B,wide,2.0,10.0,20,0,float64,8,0.9575041603730335,記述的評価,4096,0.016790247327158864,0.9567594158770873,0.012944317942884975,0.06591796875,0.00634765625,0.0007447444959461924,0.0007777976605929815
B,wide,2.0,10.0,20,0,float64,16,0.9575040240773487,記述的評価,4096,-0.020948801556005703,0.9745882136786531,0.01178160408501222,0.061767578125,0.0068359375,0.017084189601304423,0.017842420680964505
B,wide,2.0,10.0,20,0,float64,32,0.9575040240772688,記述的評価,4096,0.026254428529547298,0.9320772058053921,0.01739892311010749,0.0634765625,0.004638671875,0.02542681827187665,0.02655531217884966
B,wide,2.0,10.0,20,0,float64,64,0.9575040240772688,記述的評価,4096,-0.025154258601802915,0.9569412276040008,0.014022726254916962,0.06201171875,0.00830078125,0.0005627964732679569,0.0005877745253450134
B,wide,2.0,10.0,20,0,float64,128,0.9575040240772688,記述的評価,4096,0.04492874568608335,1.0089677788338676,0.016441667314188058,0.06787109375,0.005859375,0.05146375475659881,0.05374782085766543
B,wide,2.0,10.0,20,0,float64,256,0.9575040240772688,記述的評価,4096,0.041900784320173155,0.9499038108410816,0.017335123270568964,0.05908203125,0.0068359375,0.007600213236187203,0.007937526156625197
B,wide,2.0,10.0,20,0,float64,512,0.9575040240772688,記述的評価,4096,-0.014056755233228267,0.9784336657808148,0.01775549424483397,0.0634765625,0.0078125,0.020929641703546054,0.02185854176823498
B,wide,2.0,10.0,20,0,float64,1024,0.9575040240772688,記述的評価,4096,0.019685217991540396,0.9699237100446351,0.009027612157141318,0.0673828125,0.005126953125,0.012419685967366312,0.012970896889268913
B,wide,2.0,10.0,20,0,float64,2048,0.9575040240772688,記述的評価,4096,0.0019512690115420697,0.9792616746902111,0.008153052254784354,0.06005859375,0.006591796875,0.021757650612942325,0.02272329939700235
B,wide,2.0,10.0,20,0,float64,4096,0.9575040240772688,記述的評価,4096,0.0007139544634245517,0.9573189919182963,0.0079359642647574,0.06396484375,0.006591796875,0.0001850321589724757,0.00019324426249883205
B,wide,2.0,10.0,20,1,float64,0,10.0,記述的評価,4096,0.015917652571763932,10.08196239948574,0.01083838920103275,0.066650390625,0.0078125,0.08196239948573947,0.008196239948573946
B,wide,2.0,10.0,20,1,float64,1,1.0,記述的評価,4096,0.009279600181655244,0.9738078148994974,0.011373525578823485,0.0654296875,0.0078125,0.026192185100502585,0.026192185100502585
B,wide,2.0,10.0,20,1,float64,2,0.9640275800758169,記述的評価,4096,-0.009397424258239643,0.9915311632377444,0.010448416696942242,0.0673828125,0.0068359375,0.02750358316192747,0.02852987168662169
B,wide,2.0,10.0,20,1,float64,4,0.9576819904265463,記述的評価,4096,0.006376744934502921,0.9359325473593908,0.013615964350049303,0.0703125,0.008544921875,0.02174944306715554,0.022710506498580446
B,wide,2.0,10.0,20,1,float64,8,0.9575041603730335,記述的評価,4096,0.07631577954850384,0.9644343428395872,0.033195854327155105,0.067626953125,0.0068359375,0.006930182466553636,0.0072377570284955315
B,wide,2.0,10.0,20,1,float64,16,0.9575040240773487,記述的評価,4096,-0.04355911807463113,0.976400023516564,0.021315839355577293,0.068603515625,0.0087890625,0.018895999439215272,0.019734642324269566
B,wide,2.0,10.0,20,1,float64,32,0.9575040240772688,記述的評価,4096,-0.025415876859075474,0.9378939846797576,0.0100450357081171,0.064697265625,0.0068359375,0.01961003939751116,0.020480372828102774
B,wide,2.0,10.0,20,1,float64,64,0.9575040240772688,記述的評価,4096,-0.016325989490253656,0.8992082575379896,0.022465695887311954,0.05322265625,0.00439453125,0.05829576653927915,0.0608830512179391
B,wide,2.0,10.0,20,1,float64,128,0.9575040240772688,記述的評価,4096,-0.029087474838454596,0.9490782277132362,0.014651637521982619,0.0615234375,0.003662109375,0.008425796364032512,0.008799750342722911
B,wide,2.0,10.0,20,1,float64,256,0.9575040240772688,記述的評価,4096,-0.06707142134991607,0.93689676251075,0.023947532271810068,0.060791015625,0.0068359375,0.02060726156651871,0.021521853745082267
B,wide,2.0,10.0,20,1,float64,512,0.9575040240772688,記述的評価,4096,-0.0303292469458329,0.9670281335155717,0.015801781774087087,0.065673828125,0.006103515625,0.009524109438302952,0.009946808784935587
B,wide,2.0,10.0,20,1,float64,1024,0.9575040240772688,記述的評価,4096,-0.019823239740991393,0.9401808673316268,0.017824395322300846,0.06005859375,0.00634765625,0.017323156745642,0.018091993673171294
B,wide,2.0,10.0,20,1,float64,2048,0.9575040240772688,記述的評価,4096,0.009960121809801138,0.9608973953989419,0.010062612914695457,0.065673828125,0.007080078125,0.0033933713216731665,0.003543976042234709
B,wide,2.0,10.0,20,1,float64,4096,0.9575040240772688,記述的評価,4096,0.013112818485948839,0.9337212138865363,0.010554491463323934,0.0556640625,0.008056640625,0.023782810190732473,0.024838339675545055
B,wide,2.0,10.0,20,2,float64,0,10.0,記述的評価,4096,-0.011508555218988959,9.829137447240686,0.008687532830552125,0.06201171875,0.0068359375,0.1708625527593135,0.01708625527593135
B,wide,2.0,10.0,20,2,float64,1,1.0,記述的評価,4096,0.025336173381924953,1.0352237922114296,0.01813017832771968,0.07080078125,0.008056640625,0.03522379221142957,0.03522379221142957
B,wide,2.0,10.0,20,2,float64,2,0.9640275800758169,記述的評価,4096,-0.031966999469808896,0.9801741531031044,0.012209590077236654,0.06103515625,0.006591796875,0.016146573027287503,0.016749077890507696
B,wide,2.0,10.0,20,2,float64,4,0.9576819904265463,記述的評価,4096,0.000879849207816175,0.9341576931087973,0.01190416424243973,0.059814453125,0.005859375,0.023524297317749077,0.02456378793055457
B,wide,2.0,10.0,20,2,float64,8,0.9575041603730335,記述的評価,4096,0.015454440847870687,0.9638198854417112,0.008108028218711705,0.064697265625,0.005126953125,0.006315725068677613,0.006596028852989081
B,wide,2.0,10.0,20,2,float64,16,0.9575040240773487,記述的評価,4096,0.020668559727386206,0.9478618588248353,0.010433410212025762,0.063720703125,0.00830078125,0.00964216525251338,0.010070104156277123
B,wide,2.0,10.0,20,2,float64,32,0.9575040240772688,記述的評価,4096,0.033516513276155235,0.9753798440934206,0.015074628344524499,0.06396484375,0.00537109375,0.017875820016151844,0.018669185263611277
B,wide,2.0,10.0,20,2,float64,64,0.9575040240772688,記述的評価,4096,-0.012729455561508937,0.9563185700711746,0.009198433815944318,0.060791015625,0.0068359375,0.0011854540060941554,0.0012380668658145415
B,wide,2.0,10.0,20,2,float64,128,0.9575040240772688,記述的評価,4096,0.03800785545478273,0.997529397459954,0.01380327144234772,0.061767578125,0.006103515625,0.04002537338268519,0.04180178085544549
B,wide,2.0,10.0,20,2,float64,256,0.9575040240772688,記述的評価,4096,0.009140146627980121,0.951062284996774,0.01181626976015182,0.063232421875,0.005615234375,0.006441739080494724,0.006727636561843721
B,wide,2.0,10.0,20,2,float64,512,0.9575040240772688,記述的評価,4096,0.013583375605517294,0.9395775596118054,0.011538830446998438,0.064208984375,0.00537109375,0.01792646446546331,0.018722077416581884
B,wide,2.0,10.0,20,2,float64,1024,0.9575040240772688,記述的評価,4096,0.010539338409523657,0.9359653374982271,0.012430261417324784,0.065673828125,0.005615234375,0.021538686579041677,0.022494617293956715
B,wide,2.0,10.0,20,2,float64,2048,0.9575040240772688,記述的評価,4096,0.014161745717024277,1.0047856503846218,0.013641640368777352,0.06298828125,0.00537109375,0.047281626307353,0.04938008104239305
B,wide,2.0,10.0,20,2,float64,4096,0.9575040240772688,記述的評価,4096,-0.028575937106391953,0.9456448158311602,0.012161571769393587,0.061279296875,0.007080078125,0.011859208246108532,0.012385544026864075
B,wide,2.0,10.0,20,3,float64,0,10.0,記述的評価,4096,-0.162475207125085,9.30660558809532,0.02062883690883488,0.056884765625,0.004150390625,0.6933944119046807,0.06933944119046806
B,wide,2.0,10.0,20,3,float64,1,1.0,記述的評価,4096,0.01692632560968373,0.9778849390998208,0.013143193239490147,0.063720703125,0.0068359375,0.02211506090017923,0.02211506090017923
B,wide,2.0,10.0,20,3,float64,2,0.9640275800758169,記述的評価,4096,0.0030025130586952787,0.9388050481298211,0.011261942012430914,0.05908203125,0.006591796875,0.025222531945995774,0.026163703681602268
B,wide,2.0,10.0,20,3,float64,4,0.9576819904265463,記述的評価,4096,0.010184557858397093,0.9839704723533963,0.0063550305722652745,0.06201171875,0.006103515625,0.02628848192684996,0.027450116207303026
B,wide,2.0,10.0,20,3,float64,8,0.9575041603730335,記述的評価,4096,0.01637565236130608,0.9719430887734962,0.011528714666824813,0.06103515625,0.00732421875,0.01443892840046268,0.015079755261676802
B,wide,2.0,10.0,20,3,float64,16,0.9575040240773487,記述的評価,4096,-0.006407214423874745,0.9663566526600419,0.012139093192130745,0.065185546875,0.00830078125,0.0088526285826932,0.009245526243321638
B,wide,2.0,10.0,20,3,float64,32,0.9575040240772688,記述的評価,4096,-0.0002802477705984725,0.9639717499902949,0.011920533761743124,0.065185546875,0.009033203125,0.006467725913026134,0.006754776742853878
B,wide,2.0,10.0,20,3,float64,64,0.9575040240772688,記述的評価,4096,0.01540816714924204,0.9544991438490733,0.01590718575268457,0.060791015625,0.0048828125,0.00300488022819545,0.0031382429239304815
B,wide,2.0,10.0,20,3,float64,128,0.9575040240772688,記述的評価,4096,0.0547849249433492,0.9389687141221714,0.02331759558384927,0.06640625,0.0068359375,0.018535309955097334,0.019357944707291977
B,wide,2.0,10.0,20,3,float64,256,0.9575040240772688,記述的評価,4096,0.060733362771654545,1.003351593479392,0.024779870719301766,0.0654296875,0.006591796875,0.0458475694021232,0.04788237777518039
B,wide,2.0,10.0,20,3,float64,512,0.9575040240772688,記述的評価,4096,0.026722860467566785,0.9665093080786864,0.012806227021048666,0.061279296875,0.00634765625,0.009005284001417646,0.009404956819994457
B,wide,2.0,10.0,20,3,float64,1024,0.9575040240772688,記述的評価,4096,0.0056729567338868764,0.961447282516035,0.009905160774774047,0.06103515625,0.005126953125,0.003943258438766195,0.0041182682679232075
B,wide,2.0,10.0,20,3,float64,2048,0.9575040240772688,記述的評価,4096,0.022342810761619217,0.9584751161163674,0.010294141519180622,0.064697265625,0.006591796875,0.00097109203909862,0.0010141910787627715
B,wide,2.0,10.0,20,3,float64,4096,0.9575040240772688,記述的評価,4096,0.023146652236795937,0.9255703024402452,0.015341841207489937,0.060546875,0.0068359375,0.03193372163702357,0.03335100514882701
B,wide,2.0,10.0,20,4,float64,0,10.0,記述的評価,4096,-0.281927790777565,10.00350057300859,0.013694399618826514,0.070068359375,0.008056640625,0.003500573008590635,0.0003500573008590635
B,wide,2.0,10.0,20,4,float64,1,1.0,記述的評価,4096,-0.014157268698115472,0.9865534102144057,0.009792830869411018,0.05859375,0.00537109375,0.01344658978559432,0.01344658978559432
B,wide,2.0,10.0,20,4,float64,2,0.9640275800758169,記述的評価,4096,-0.022519062493034484,0.9773537187376957,0.014475943000891611,0.06396484375,0.007568359375,0.013326138661878817,0.013823399804423406
B,wide,2.0,10.0,20,4,float64,4,0.9576819904265463,記述的評価,4096,-0.03170709685158636,0.9863785733520352,0.014459559622598372,0.054931640625,0.005615234375,0.028696582925488823,0.029964626266708348
B,wide,2.0,10.0,20,4,float64,8,0.9575041603730335,記述的評価,4096,-0.010699995737727366,0.9459154008517958,0.013045381896680142,0.06884765625,0.0068359375,0.011588759521237724,0.012103090514742896
B,wide,2.0,10.0,20,4,float64,16,0.9575040240773487,記述的評価,4096,-0.01834982531355196,0.9824571366879236,0.013070750464599046,0.060791015625,0.005615234375,0.024953112610574868,0.026060582496893105
B,wide,2.0,10.0,20,4,float64,32,0.9575040240772688,記述的評価,4096,-0.005816599100434012,0.9167330731522723,0.009159320945187788,0.064697265625,0.0078125,0.040770950924996496,0.042580448645410975
B,wide,2.0,10.0,20,4,float64,64,0.9575040240772688,記述的評価,4096,0.009623088285139199,0.9376768223389585,0.00946869432380082,0.062255859375,0.008544921875,0.019827201738310207,0.020707173275242748
B,wide,2.0,10.0,20,4,float64,128,0.9575040240772688,記述的評価,4096,-0.010078431250599044,0.9496454388453621,0.010001958306146363,0.05908203125,0.00634765625,0.007858585231906634,0.0082073652269815
B,wide,2.0,10.0,20,4,float64,256,0.9575040240772688,記述的評価,4096,0.02765090130393438,0.9582716751302142,0.009747628962739618,0.06591796875,0.00537109375,0.0007676510529454061,0.0008017209678937685
B,wide,2.0,10.0,20,4,float64,512,0.9575040240772688,記述的評価,4096,0.033514567970574116,0.9654926010873996,0.01788854035723264,0.062744140625,0.004638671875,0.007988577010130893,0.00834312630469554
B,wide,2.0,10.0,20,4,float64,1024,0.9575040240772688,記述的評価,4096,0.03591620716370766,0.9282128839361566,0.020573676141135644,0.061279296875,0.005126953125,0.029291140141112115,0.030591140511748258
B,wide,2.0,10.0,20,4,float64,2048,0.9575040240772688,記述的評価,4096,0.011288271510060033,0.9103128074061015,0.012052605330912458,0.06298828125,0.005859375,0.04719121667116721,0.04928565884268176
B,wide,2.0,10.0,20,4,float64,4096,0.9575040240772688,記述的評価,4096,0.036594004165806104,0.9492967232549707,0.01732665211361789,0.06494140625,0.0068359375,0.008207300822298036,0.008571557524478584
B,long,0.9999,1.0,21,0,float64,0,1.0,記述的評価,512,0.23823640549401873,0.9394302063517563,0.07574674816249038,0.064453125,0.00390625,0.060569793648243664,0.060569793648243664
B,long,0.9999,1.0,21,0,float64,1,0.7615521553229998,記述的評価,512,0.09888918426835187,0.6773273181729732,0.059392946092695964,0.0546875,0.001953125,0.0842248371500266,0.11059628229179395
B,long,0.9999,1.0,21,0,float64,2,0.6419455327565515,記述的評価,512,0.054775353928997586,0.5858213805654651,0.04361645798238134,0.060546875,0.005859375,0.05612415219108646,0.08742821521023143
B,long,0.9999,1.0,21,0,float64,4,0.512505976356934,記述的評価,512,0.04753803799771665,0.5094950493323482,0.052601522004905865,0.056640625,0.0078125,0.003010927024585719,0.005874911051746963
B,long,0.9999,1.0,21,0,float64,8,0.39125771545768695,記述的評価,512,0.015508045625290713,0.4282797223999722,0.03032010966519616,0.060546875,0.0078125,0.037022006942285246,0.09462307190281859
B,long,0.9999,1.0,21,0,float64,16,0.28939142641625737,記述的評価,512,0.001179450324372475,0.304837350139901,0.023547198823861082,0.076171875,0.001953125,0.015445923723643618,0.05337381246888211
B,long,0.9999,1.0,21,0,float64,32,0.2097673415694666,記述的評価,512,-0.006808420624909918,0.1963211426804516,0.04659863917168783,0.046875,0.0078125,0.01344619888901502,0.06410053532838511
B,long,0.9999,1.0,21,0,float64,64,0.1501796492935044,記述的評価,512,0.006318595605860211,0.14678026794430837,0.02500209720596991,0.060546875,0.009765625,0.00339938134919604,0.022635432731317948
B,long,0.9999,1.0,21,0,float64,128,0.10665264840424364,記述的評価,512,0.0005221002008302081,0.09672539150763351,0.04161963574624594,0.06640625,0.0078125,0.009927256896610129,0.09308026612694158
B,long,0.9999,1.0,21,0,float64,256,0.07523090913528023,記述的評価,512,0.006696274523663653,0.07211034805709308,0.039158029167507935,0.05078125,0.00390625,0.003120561078187145,0.04147977359379975
