stage,beta,gamma0,condition,seed,dtype,start,stop,status,n,median,estimated_scale,ks,tail10,tail100,theoretical_scale,lyapunov,theoretical_lyapunov,log_sensitivity
C,1.1,0.5029405749446393,9,5,float64,50000,100000,記述的評価,50000,-0.011887943812837622,0.5037705387464382,0.009193335792998247,0.06492,0.00636,0.5029405749446393,0.911562972370451,0.9101573245261001,45578.14861852255
C,1.1,0.5029405749446393,9,5,float64,100000,150000,記述的評価,50000,-0.001091476724075491,0.5155627609849535,0.005086006516297981,0.06478,0.00616,0.5029405749446393,0.9216707233494555,0.9101573245261001,46083.536167472776
C,1.1,0.5029405749446393,9,5,float64,150000,200000,記述的評価,50000,-0.018624459621606523,0.5330596107783234,0.014079771398074425,0.06696,0.00758,0.5029405749446393,0.9486747588324681,0.9101573245261001,47433.7379416234
C,1.1,0.5029405749446393,9,6,float64,0,200000,記述的評価,200000,0.008306171912376894,0.5099548507663056,0.005735878082993917,0.064115,0.0063,0.5029405749446393,0.9181528381288494,0.9101573245261001,183630.56762576988
C,1.1,0.5029405749446393,9,6,float64,0,50000,記述的評価,50000,-0.002304513395139897,0.49453460688918144,0.008370251785397187,0.06254,0.0061,0.5029405749446393,0.9005003741271488,0.9101573245261001,45025.01870635744
C,1.1,0.5029405749446393,9,6,float64,50000,100000,記述的評価,50000,0.02802328678569118,0.5248213711801035,0.017872988545027613,0.06682,0.00652,0.5029405749446393,0.9381317058953514,0.9101573245261001,46906.585294767574
C,1.1,0.5029405749446393,9,6,float64,100000,150000,記述的評価,50000,0.006061109425713869,0.5016388502851306,0.007545818212279232,0.0625,0.00608,0.5029405749446393,0.9084767968801479,0.9101573245261001,45423.839844007394
C,1.1,0.5029405749446393,9,6,float64,150000,200000,記述的評価,50000,0.003192751294758004,0.5175084785254689,0.00768918766979243,0.0646,0.0065,0.5029405749446393,0.9255024756127495,0.9101573245261001,46275.12378063747
C,1.1,0.5029405749446393,9,7,float64,0,200000,記述的評価,200000,-0.007460869486386976,0.5060189965673322,0.005897227936125959,0.06333,0.006395,0.5029405749446393,0.9112567370415287,0.9101573245261001,182251.34740830574
C,1.1,0.5029405749446393,9,7,float64,0,50000,記述的評価,50000,-0.01458294246827242,0.5060083675522051,0.010130807915593176,0.0632,0.00576,0.5029405749446393,0.9066238042485836,0.9101573245261001,45331.19021242918
C,1.1,0.5029405749446393,9,7,float64,50000,100000,記述的評価,50000,-0.011215171537527902,0.4944089162913375,0.009811287916478562,0.06298,0.00636,0.5029405749446393,0.9018748933774483,0.9101573245261001,45093.744668872416
C,1.1,0.5029405749446393,9,7,float64,100000,150000,記述的評価,50000,-0.01384711496813678,0.5083348074670555,0.008920697702655633,0.06312,0.00664,0.5029405749446393,0.9136901920447045,0.9101573245261001,45684.50960223522
C,1.1,0.5029405749446393,9,7,float64,150000,200000,記述的評価,50000,0.01666057449664724,0.5149334064480806,0.010910182802021162,0.06402,0.00682,0.5029405749446393,0.9228380584953785,0.9101573245261001,46141.902924768925
C,1.1,0.5029405749446393,9,8,float64,0,200000,記述的評価,200000,0.0020390146142532355,0.5012969892981074,0.0034431603227261798,0.063585,0.00612,0.5029405749446393,0.9071501798740231,0.9101573245261001,181430.03597480463
C,1.1,0.5029405749446393,9,8,float64,0,50000,記述的評価,50000,-0.007399650165608456,0.4995318168309141,0.005242718701065074,0.06346,0.00612,0.5029405749446393,0.9065905450908137,0.9101573245261001,45329.527254540684
C,1.1,0.5029405749446393,9,8,float64,50000,100000,記述的評価,50000,0.023384287304403305,0.49277919282875704,0.014992817416246362,0.06274,0.00616,0.5029405749446393,0.9012372571749295,0.9101573245261001,45061.86285874648
C,1.1,0.5029405749446393,9,8,float64,100000,150000,記述的評価,50000,-0.0172702791133063,0.5027023496472182,0.013167201935756379,0.0633,0.00606,0.5029405749446393,0.9047221255433627,0.9101573245261001,45236.10627716814
C,1.1,0.5029405749446393,9,8,float64,150000,200000,記述的評価,50000,0.016454485444933407,0.5103120367369923,0.01102974809647056,0.06484,0.00614,0.5029405749446393,0.9160507916869872,0.9101573245261001,45802.53958434936
C,1.1,0.5029405749446393,9,9,float64,0,200000,記述的評価,200000,-0.003723030342018434,0.49902426587729265,0.0033685561466695324,0.063455,0.006325,0.5029405749446393,0.9084877600710894,0.9101573245261001,181697.5520142179
C,1.1,0.5029405749446393,9,9,float64,0,50000,記述的評価,50000,-0.01614015851535288,0.5031841041260121,0.011179115796249806,0.06384,0.00654,0.5029405749446393,0.911995231617978,0.9101573245261001,45599.7615808989
C,1.1,0.5029405749446393,9,9,float64,50000,100000,記述的評価,50000,-0.0006471167445802712,0.4775788507605936,0.009737588022051935,0.06158,0.00634,0.5029405749446393,0.8831759866780499,0.9101573245261001,44158.79933390249
C,1.1,0.5029405749446393,9,9,float64,100000,150000,記述的評価,50000,-0.00022692862646111746,0.5118957432501743,0.00626456989503299,0.06414,0.00642,0.5029405749446393,0.9239374482576536,0.9101573245261001,46196.87241288268
C,1.1,0.5029405749446393,9,9,float64,150000,200000,記述的評価,50000,0.0010262335071402893,0.503499254447521,0.005242262832896749,0.06426,0.006,0.5029405749446393,0.9148423737306765,0.9101573245261001,45742.118686533824
C,1.1,0.5029405749446393,9,10,float64,0,200000,記述的評価,200000,0.0020397195029575317,0.5033458377623643,0.0018602792211247499,0.06403,0.00644,0.5029405749446393,0.9137691977442404,0.9101573245261001,182753.83954884807
C,1.1,0.5029405749446393,9,10,float64,0,50000,記述的評価,50000,0.017345710405824846,0.5140985654147778,0.012394810851945937,0.0651,0.0066,0.5029405749446393,0.9238125451367845,0.9101573245261001,46190.62725683922
C,1.1,0.5029405749446393,9,10,float64,50000,100000,記述的評価,50000,-0.008647081234047858,0.49958639259192805,0.007551249204472921,0.0641,0.00606,0.5029405749446393,0.9076443606523894,0.9101573245261001,45382.21803261947
C,1.1,0.5029405749446393,9,10,float64,100000,150000,記述的評価,50000,-0.009563992474614135,0.5021691535297528,0.00820122652077282,0.06316,0.0063,0.5029405749446393,0.9118950847438959,0.9101573245261001,45594.75423719479
C,1.1,0.5029405749446393,9,10,float64,150000,200000,記述的評価,50000,0.014896246151853965,0.4970445188361605,0.010526940945092211,0.06376,0.0068,0.5029405749446393,0.9117248004438913,0.9101573245261001,45586.240022194565
C,1.1,0.5029405749446393,9,11,float64,0,200000,記述的評価,200000,0.0061419667428478765,0.5028238007968135,0.004516100829371206,0.063405,0.006405,0.5029405749446393,0.9112392448017218,0.9101573245261001,182247.84896034436
C,1.1,0.5029405749446393,9,11,float64,0,50000,記述的評価,50000,-0.00777723286658624,0.48734012460100073,0.007808484794678994,0.06266,0.00714,0.5029405749446393,0.9004632166470259,0.9101573245261001,45023.16083235129
C,1.1,0.5029405749446393,9,11,float64,50000,100000,記述的評価,50000,0.013833164291157753,0.5030180945370766,0.009333867375941884,0.06378,0.00572,0.5029405749446393,0.9087029302152484,0.9101573245261001,45435.14651076242
C,1.1,0.5029405749446393,9,11,float64,100000,150000,記述的評価,50000,0.011023304198713049,0.5174990684604169,0.009189422228360111,0.06374,0.00658,0.5029405749446393,0.9228335063961409,0.9101573245261001,46141.675319807044
C,1.1,0.5029405749446393,9,11,float64,150000,200000,記述的評価,50000,0.0072877824286943,0.5028450613184305,0.007590534386143544,0.06344,0.00618,0.5029405749446393,0.9129573259484722,0.9101573245261001,45647.866297423614
C,1.1,0.5029405749446393,9,12,float64,0,200000,記述的評価,200000,0.0029524003342955804,0.5110396445450229,0.004395538544486155,0.064065,0.006815,0.5029405749446393,0.9195270689223561,0.9101573245261001,183905.41378447122
C,1.1,0.5029405749446393,9,12,float64,0,50000,記述的評価,50000,0.018195219438566817,0.5077819035303658,0.011755375729423367,0.0638,0.0066,0.5029405749446393,0.9164636579951341,0.9101573245261001,45823.182899756706
C,1.1,0.5029405749446393,9,12,float64,50000,100000,記述的評価,50000,0.008307377640390537,0.5046525148806916,0.006725553822826802,0.06294,0.00676,0.5029405749446393,0.9105295059455755,0.9101573245261001,45526.475297278776
C,1.1,0.5029405749446393,9,12,float64,100000,150000,記述的評価,50000,-0.007754257321608789,0.5145709395699971,0.008034231234416433,0.066,0.00748,0.5029405749446393,0.9345367120963798,0.9101573245261001,46726.83560481899
C,1.1,0.5029405749446393,9,12,float64,150000,200000,記述的評価,50000,-0.008825178358871753,0.5174102383438675,0.009302892862913192,0.06352,0.00642,0.5029405749446393,0.9165783996523347,0.9101573245261001,45828.91998261673
C,1.1,0.5029405749446393,9,13,float64,0,200000,記述的評価,200000,-0.007888079041980387,0.49942733859662125,0.006028416870173747,0.063055,0.006375,0.5029405749446393,0.9089011971195161,0.9101573245261001,181780.23942390323
C,1.1,0.5029405749446393,9,13,float64,0,50000,記述的評価,50000,0.00261487525334204,0.5095308169387331,0.005011084816026412,0.06476,0.00598,0.5029405749446393,0.9252667392625783,0.9101573245261001,46263.33696312892
C,1.1,0.5029405749446393,9,13,float64,50000,100000,記述的評価,50000,-0.010515413031650916,0.5103168736240635,0.012823416870173854,0.06526,0.00672,0.5029405749446393,0.9206386544299673,0.9101573245261001,46031.932721498364
C,1.1,0.5029405749446393,9,13,float64,100000,150000,記述的評価,50000,0.008570938584383118,0.4908160264092212,0.009771328148086345,0.06206,0.00654,0.5029405749446393,0.8970886953568592,0.9101573245261001,44854.43476784296
C,1.1,0.5029405749446393,9,13,float64,150000,200000,記述的評価,50000,-0.026399519528645346,0.4870302952467894,0.021728403205059643,0.06014,0.00626,0.5029405749446393,0.89261069942866,0.9101573245261001,44630.534971433
C,1.1,0.5029405749446393,9,14,float64,0,200000,記述的評価,200000,-0.0040737924942786325,0.5070580937716653,0.00532835071781429,0.06369,0.00636,0.5029405749446393,0.9097127685699007,0.9101573245261001,181942.55371398013
C,1.1,0.5029405749446393,9,14,float64,0,50000,記述的評価,50000,-0.006522785568661712,0.519678654818172,0.007990900716222216,0.06388,0.00584,0.5029405749446393,0.9176446068804139,0.9101573245261001,45882.230344020696
C,1.1,0.5029405749446393,9,14,float64,50000,100000,記述的評価,50000,-0.0015179685399926953,0.4857814922881085,0.007003952507162126,0.061,0.0063,0.5029405749446393,0.8844085139578597,0.9101573245261001,44220.425697892984
C,1.1,0.5029405749446393,9,14,float64,100000,150000,記述的評価,50000,0.01995486582108022,0.5052403510457197,0.01374405106670995,0.06456,0.00632,0.5029405749446393,0.9106749713156504,0.9101573245261001,45533.748565782524
C,1.1,0.5029405749446393,9,14,float64,150000,200000,記述的評価,50000,-0.029750125784703006,0.5164597610405043,0.019218208441135753,0.06532,0.00698,0.5029405749446393,0.9261229821256783,0.9101573245261001,46306.14910628392
C,1.1,0.5029405749446393,9,15,float64,0,200000,記述的評価,200000,0.007230619666156084,0.5076290429072392,0.004999069431239511,0.06324,0.00607,0.5029405749446393,0.9138461570435222,0.9101573245261001,182769.23140870445
C,1.1,0.5029405749446393,9,15,float64,0,50000,記述的評価,50000,0.0330224944784481,0.5174598894997429,0.02168452214508859,0.06506,0.0065,0.5029405749446393,0.9298802684750392,0.9101573245261001,46494.01342375196
C,1.1,0.5029405749446393,9,15,float64,50000,100000,記述的評価,50000,0.010712533736962961,0.5057134560563094,0.010437003937694922,0.06286,0.00572,0.5029405749446393,0.9083171630741487,0.9101573245261001,45415.858153707435
C,1.1,0.5029405749446393,9,15,float64,100000,150000,記述的評価,50000,-0.005350523033259645,0.49232774966692905,0.01032858572563744,0.06218,0.00616,0.5029405749446393,0.9035793741628255,0.9101573245261001,45178.96870814128
C,1.1,0.5029405749446393,9,15,float64,150000,200000,記述的評価,50000,-0.009632645578133023,0.5126944367573687,0.00815606496128446,0.06286,0.0059,0.5029405749446393,0.9136078224620757,0.9101573245261001,45680.391123103786
C,1.1,0.5029405749446393,9,16,float64,0,200000,記述的評価,200000,-0.004312541569592708,0.4962233807606655,0.003567453967552092,0.06294,0.0065,0.5029405749446393,0.906504228736663,0.9101573245261001,181300.8457473326
C,1.1,0.5029405749446393,9,16,float64,0,50000,記述的評価,50000,-0.014698587326058835,0.494508158719775,0.012139255014627592,0.06198,0.00642,0.5029405749446393,0.8983116891355484,0.9101573245261001,44915.58445677742
C,1.1,0.5029405749446393,9,16,float64,50000,100000,記述的評価,50000,-0.02060690156957958,0.5006492291824249,0.01589679861351656,0.06464,0.00654,0.5029405749446393,0.9185192844556188,0.9101573245261001,45925.96422278094
C,1.1,0.5029405749446393,9,16,float64,100000,150000,記述的評価,50000,0.021571751367841223,0.4952947916119681,0.015459329713211845,0.06236,0.00668,0.5029405749446393,0.9044447032999361,0.9101573245261001,45222.235164996804
C,1.1,0.5029405749446393,9,16,float64,150000,200000,記述的評価,50000,0.0002661572789812748,0.4946709241791202,0.003857652101375786,0.06278,0.00636,0.5029405749446393,0.9047412380555495,0.9101573245261001,45237.061902777474
C,1.1,0.5029405749446393,9,17,float64,0,200000,記述的評価,200000,0.004919286283056821,0.4888069922317728,0.006260958757928536,0.062555,0.00643,0.5029405749446393,0.8968381836912674,0.9101573245261001,179367.6367382535
C,1.1,0.5029405749446393,9,17,float64,0,50000,記述的評価,50000,0.005823523679623496,0.49089645138935,0.005626698662495266,0.06172,0.0065,0.5029405749446393,0.8968513667756066,0.9101573245261001,44842.56833878033
C,1.1,0.5029405749446393,9,17,float64,50000,100000,記述的評価,50000,-0.0028354743575381624,0.4940778489951815,0.005871523172467308,0.06404,0.00612,0.5029405749446393,0.9044849639474937,0.9101573245261001,45224.24819737468
C,1.1,0.5029405749446393,9,17,float64,100000,150000,記述的評価,50000,0.00464202292832399,0.4843536447711996,0.007893033480976808,0.06222,0.00684,0.5029405749446393,0.8946731242131941,0.9101573245261001,44733.656210659705
C,1.1,0.5029405749446393,9,17,float64,150000,200000,記述的評価,50000,0.010454875514496899,0.48546023477501066,0.010593272104102769,0.06224,0.00626,0.5029405749446393,0.8913432798287761,0.9101573245261001,44567.16399143881
C,1.1,0.5029405749446393,9,18,float64,0,200000,記述的評価,200000,0.0053428268105067955,0.4954434687237069,0.005738420749675899,0.06289,0.006095,0.5029405749446393,0.9029882844996613,0.9101573245261001,180597.65689993225
C,1.1,0.5029405749446393,9,18,float64,0,50000,記述的評価,50000,0.0014311214893928512,0.4803343446555942,0.01028912767021567,0.0617,0.00544,0.5029405749446393,0.8859192629545226,0.9101573245261001,44295.96314772613
C,1.1,0.5029405749446393,9,18,float64,50000,100000,記述的評価,50000,0.02983406206069666,0.5004953684941333,0.023793350229764698,0.0621,0.00618,0.5029405749446393,0.9030956157652623,0.9101573245261001,45154.78078826312
C,1.1,0.5029405749446393,9,18,float64,100000,150000,記述的評価,50000,-0.023902930425900012,0.506113302133907,0.01579760933028046,0.06408,0.00638,0.5029405749446393,0.9141664748906303,0.9101573245261001,45708.32374453152
C,1.1,0.5029405749446393,9,18,float64,150000,200000,記述的評価,50000,0.006419872283551651,0.49434277092958767,0.007411780751460484,0.06368,0.00638,0.5029405749446393,0.9087717843882298,0.9101573245261001,45438.58921941149
C,1.1,0.5029405749446393,9,19,float64,0,200000,記述的評価,200000,-0.005881912963542403,0.5079632659932836,0.004094349002086162,0.0632,0.00664,0.5029405749446393,0.9153011196682953,0.9101573245261001,183060.22393365906
C,1.1,0.5029405749446393,9,19,float64,0,50000,記述的評価,50000,0.01790023443692897,0.4895656549172592,0.015214358881584622,0.06104,0.00652,0.5029405749446393,0.8941542335339451,0.9101573245261001,44707.711676697254
C,1.1,0.5029405749446393,9,19,float64,50000,100000,記述的評価,50000,-0.013284842640126644,0.5087671307798232,0.01032889952097188,0.06484,0.00654,0.5029405749446393,0.9164532402813943,0.9101573245261001,45822.66201406971
C,1.1,0.5029405749446393,9,19,float64,100000,150000,記述的評価,50000,-0.022475630773445936,0.5144962114432976,0.015021864845840838,0.0627,0.00668,0.5029405749446393,0.920206936682186,0.9101573245261001,46010.3468341093
C,1.1,0.5029405749446393,9,19,float64,150000,200000,記述的評価,50000,-0.009141609797952309,0.5204587928399715,0.012480195765643576,0.06422,0.00682,0.5029405749446393,0.9303900681756556,0.9101573245261001,46519.50340878278
C,1.5,0.8585596366401104,10,0,float64,0,200000,記述的評価,200000,-0.00262642246646284,0.8658394908223392,0.003041039096316922,0.064115,0.00631,0.8585596366401104,1.6514315245213456,1.6450687057641085,330286.3049042691
C,1.5,0.8585596366401104,10,0,float64,0,50000,記述的評価,50000,0.012304858795577196,0.867228276009752,0.005180418385332453,0.0629,0.00596,0.8585596366401104,1.6451746185634375,1.6450687057641085,82258.73092817188
C,1.5,0.8585596366401104,10,0,float64,50000,100000,記述的評価,50000,-0.016677276406882012,0.8673293382126017,0.006402520930198552,0.06358,0.00596,0.8585596366401104,1.6521912509359729,1.6450687057641085,82609.56254679864
C,1.5,0.8585596366401104,10,0,float64,100000,150000,記述的評価,50000,-0.0007007114065363692,0.8697158706927971,0.00454629166294962,0.06462,0.0071,0.8585596366401104,1.6560785715061446,1.6450687057641085,82803.92857530723
C,1.5,0.8585596366401104,10,0,float64,150000,200000,記述的評価,50000,-0.005180951904889536,0.8589828786265072,0.0037448284942505905,0.06536,0.00622,0.8585596366401104,1.6522816570798275,1.6450687057641085,82614.08285399138
C,1.5,0.8585596366401104,10,1,float64,0,200000,記述的評価,200000,-6.737847322766039e-05,0.8571823545601197,0.0013084931375900166,0.06407,0.006645,0.8585596366401104,1.6488956250112998,1.6450687057641085,329779.12500225997
C,1.5,0.8585596366401104,10,1,float64,0,50000,記述的評価,50000,-0.009726006102231104,0.8675948810465534,0.004110847355993319,0.06366,0.0071,0.8585596366401104,1.656069899230927,1.6450687057641085,82803.49496154636
C,1.5,0.8585596366401104,10,1,float64,50000,100000,記述的評価,50000,-0.0023490870125227863,0.8617292864747566,0.0029229830809732738,0.06574,0.00626,0.8585596366401104,1.6568191341522605,1.6450687057641085,82840.95670761302
C,1.5,0.8585596366401104,10,1,float64,100000,150000,記述的評価,50000,-0.00025789129142124803,0.8560901754356238,0.0015675380667120598,0.0638,0.00668,0.8585596366401104,1.6486679973653795,1.6450687057641085,82433.39986826897
C,1.5,0.8585596366401104,10,1,float64,150000,200000,記述的評価,50000,0.012468073641731258,0.8442851522486282,0.006063972621090208,0.06308,0.00654,0.8585596366401104,1.6340254692966318,1.6450687057641085,81701.2734648316
C,1.5,0.8585596366401104,10,2,float64,0,200000,記述的評価,200000,-0.009791505789266242,0.8506685177391824,0.003949180199502966,0.06388,0.00619,0.8585596366401104,1.6411733123866858,1.6450687057641085,328234.6624773372
C,1.5,0.8585596366401104,10,2,float64,0,50000,記述的評価,50000,-0.022451812525110068,0.8420122541344232,0.01018546503888329,0.06324,0.00592,0.8585596366401104,1.6338216762534072,1.6450687057641085,81691.08381267036
C,1.5,0.8585596366401104,10,2,float64,50000,100000,記述的評価,50000,-0.004322870620480801,0.8570545459286589,0.0026077666224358365,0.06572,0.00668,0.8585596366401104,1.6523565990952798,1.6450687057641085,82617.82995476399
C,1.5,0.8585596366401104,10,2,float64,100000,150000,記述的評価,50000,-0.01614196347711213,0.8484765903257881,0.006188243554472284,0.06356,0.00612,0.8585596366401104,1.6366301014627525,1.6450687057641085,81831.50507313763
C,1.5,0.8585596366401104,10,2,float64,150000,200000,記述的評価,50000,0.005761503079585643,0.856671648126093,0.002617119177821481,0.063,0.00604,0.8585596366401104,1.641884872735303,1.6450687057641085,82094.24363676515
C,1.5,0.8585596366401104,10,3,float64,0,200000,記述的評価,200000,-0.004478466691875224,0.8606599820695058,0.0019342004580895078,0.06327,0.006355,0.8585596366401104,1.6436520150765703,1.6450687057641085,328730.4030153141
C,1.5,0.8585596366401104,10,3,float64,0,50000,記述的評価,50000,-0.021370432783811014,0.8617044357838385,0.008863994459881896,0.06254,0.0064,0.8585596366401104,1.641502489374734,1.6450687057641085,82075.1244687367
C,1.5,0.8585596366401104,10,3,float64,50000,100000,記述的評価,50000,0.0021842584856567038,0.8586281973166197,0.00315434652774893,0.06372,0.00614,0.8585596366401104,1.6381253863382956,1.6450687057641085,81906.26931691478
C,1.5,0.8585596366401104,10,3,float64,100000,150000,記述的評価,50000,-0.013366965001563912,0.8591882074477969,0.005879869858059439,0.0628,0.00622,0.8585596366401104,1.6435853090688517,1.6450687057641085,82179.26545344258
C,1.5,0.8585596366401104,10,3,float64,150000,200000,記述的評価,50000,0.01871236562417103,0.8636356399853439,0.007264249741842144,0.06402,0.00666,0.8585596366401104,1.6513948755244003,1.6450687057641085,82569.74377622001
C,1.5,0.8585596366401104,10,4,float64,0,200000,記述的評価,200000,0.006867963853823113,0.8638801222215854,0.002636662890939223,0.063395,0.00647,0.8585596366401104,1.6511558507002229,1.6450687057641085,330231.1701400446
C,1.5,0.8585596366401104,10,4,float64,0,50000,記述的評価,50000,-0.010067480189325764,0.8677976685575624,0.00423041528116147,0.06226,0.00676,0.8585596366401104,1.6526456624466461,1.6450687057641085,82632.2831223323
C,1.5,0.8585596366401104,10,4,float64,50000,100000,記述的評価,50000,0.019965033912582163,0.8592740041124344,0.007682558221584201,0.06288,0.00616,0.8585596366401104,1.6476341491186375,1.6450687057641085,82381.70745593187
C,1.5,0.8585596366401104,10,4,float64,100000,150000,記述的評価,50000,0.00635933252188633,0.8672651682060796,0.0032144253948627743,0.06444,0.00674,0.8585596366401104,1.6561472280012435,1.6450687057641085,82807.36140006217
C,1.5,0.8585596366401104,10,4,float64,150000,200000,記述的評価,50000,0.00779120598655318,0.8609392897593651,0.0049206614553435335,0.064,0.00622,0.8585596366401104,1.6481963632343655,1.6450687057641085,82409.81816171827
C,1.5,0.8585596366401104,10,5,float64,0,200000,記述的評価,200000,0.00029055974574456947,0.854326778253161,0.0014660545634000988,0.06466,0.00643,0.8585596366401104,1.6449753041878952,1.6450687057641085,328995.060837579
C,1.5,0.8585596366401104,10,5,float64,0,50000,記述的評価,50000,-0.0018068846626872154,0.8463917435993044,0.0039980175182456335,0.06542,0.00656,0.8585596366401104,1.6432831367601703,1.6450687057641085,82164.15683800852
C,1.5,0.8585596366401104,10,5,float64,50000,100000,記述的評価,50000,-0.018965005186609568,0.8576594449567696,0.007296826548031099,0.0651,0.00622,0.8585596366401104,1.6474447467551543,1.6450687057641085,82372.23733775772
C,1.5,0.8585596366401104,10,5,float64,100000,150000,記述的評価,50000,0.010223014963458121,0.8581554289744378,0.00404401080784933,0.06412,0.00652,0.8585596366401104,1.642242358734006,1.6450687057641085,82112.1179367003
C,1.5,0.8585596366401104,10,5,float64,150000,200000,記述的評価,50000,0.010335986759100586,0.8556171770265341,0.005050107146792049,0.064,0.00642,0.8585596366401104,1.6469309745022482,1.6450687057641085,82346.54872511241
C,1.5,0.8585596366401104,10,6,float64,0,200000,記述的評価,200000,-0.006817705793333162,0.8497625989548141,0.0038165592443087926,0.063145,0.00627,0.8585596366401104,1.638542519507962,1.6450687057641085,327708.5039015924
C,1.5,0.8585596366401104,10,6,float64,0,50000,記述的評価,50000,-0.01262340953742298,0.8523937776344568,0.0055053292212400295,0.06104,0.00584,0.8585596366401104,1.6303715161262857,1.6450687057641085,81518.57580631429
C,1.5,0.8585596366401104,10,6,float64,50000,100000,記述的評価,50000,-0.00019543336658066771,0.8458439201514238,0.004742637673124106,0.064,0.00642,0.8585596366401104,1.6391090044924657,1.6450687057641085,81955.45022462329
C,1.5,0.8585596366401104,10,6,float64,100000,150000,記述的評価,50000,-0.01505381788552922,0.8493616417279626,0.006243833941626087,0.06466,0.0066,0.8585596366401104,1.6449956107570687,1.6450687057641085,82249.78053785344
C,1.5,0.8585596366401104,10,6,float64,150000,200000,記述的評価,50000,0.0021205727136623244,0.8521214603417606,0.00516172879504595,0.06288,0.00622,0.8585596366401104,1.6396939466560276,1.6450687057641085,81984.69733280138
C,1.5,0.8585596366401104,10,7,float64,0,200000,記述的評価,200000,-0.012029512084300198,0.8605558944509928,0.004635725719299988,0.064075,0.00638,0.8585596366401104,1.6486283046379941,1.6450687057641085,329725.66092759883
C,1.5,0.8585596366401104,10,7,float64,0,50000,記述的評価,50000,0.003338335110401849,0.8657318768701056,0.002792482023509235,0.06362,0.00614,0.8585596366401104,1.652205287646328,1.6450687057641085,82610.2643823164
C,1.5,0.8585596366401104,10,7,float64,50000,100000,記述的評価,50000,-0.02509115914084428,0.8572612889805543,0.010446782408505384,0.06484,0.00634,0.8585596366401104,1.6493193628605822,1.6450687057641085,82465.96814302911
C,1.5,0.8585596366401104,10,7,float64,100000,150000,記述的評価,50000,-0.023569667669008233,0.8572522532534463,0.008917083924947444,0.06302,0.00654,0.8585596366401104,1.6434302118829012,1.6450687057641085,82171.51059414506
C,1.5,0.8585596366401104,10,7,float64,150000,200000,記述的評価,50000,-0.0024643493538706587,0.860879942619895,0.0024252270792550767,0.06482,0.0065,0.8585596366401104,1.649558356162164,1.6450687057641085,82477.9178081082
C,1.5,0.8585596366401104,10,8,float64,0,200000,記述的評価,200000,-6.481277018444312e-05,0.8570746200617918,0.001504915407630314,0.06345,0.006075,0.8585596366401104,1.6439567762158696,1.6450687057641085,328791.3552431739
C,1.5,0.8585596366401104,10,8,float64,0,50000,記述的評価,50000,-0.0160865336314219,0.8577912293623828,0.006198790527412457,0.0645,0.00668,0.8585596366401104,1.6511235152551498,1.6450687057641085,82556.17576275748
C,1.5,0.8585596366401104,10,8,float64,50000,100000,記述的評価,50000,0.004556159784245761,0.8568322669409647,0.004595085339197169,0.06192,0.00532,0.8585596366401104,1.6347225082331978,1.6450687057641085,81736.12541165989
C,1.5,0.8585596366401104,10,8,float64,100000,150000,記述的評価,50000,-0.0003508092343639963,0.8530119865490675,0.004513993091432522,0.06424,0.0063,0.8585596366401104,1.6422208075940454,1.6450687057641085,82111.04037970227
C,1.5,0.8585596366401104,10,8,float64,150000,200000,記述的評価,50000,0.008552427666262196,0.8603253555862749,0.003434987887919738,0.06314,0.006,0.8585596366401104,1.6477602737810864,1.6450687057641085,82388.01368905432
C,1.5,0.8585596366401104,10,9,float64,0,200000,記述的評価,200000,-0.0026629239468209938,0.8530187140512473,0.0020426594375957396,0.062275,0.006395,0.8585596366401104,1.6365482957411348,1.6450687057641085,327309.65914822696
C,1.5,0.8585596366401104,10,9,float64,0,50000,記述的評価,50000,-0.0015682748213978713,0.8517702953010114,0.0034232465996945627,0.06104,0.00634,0.8585596366401104,1.6314925419123663,1.6450687057641085,81574.62709561831
C,1.5,0.8585596366401104,10,9,float64,50000,100000,記述的評価,50000,-0.0012863208999405206,0.8515494666132436,0.0034602517828753454,0.06248,0.00604,0.8585596366401104,1.6375458008662773,1.6450687057641085,81877.29004331387
C,1.5,0.8585596366401104,10,9,float64,100000,150000,記述的評価,50000,-0.0017533866548646217,0.8544636000166947,0.002877926669501929,0.06294,0.0064,0.8585596366401104,1.6376220532149655,1.6450687057641085,81881.10266074828
C,1.5,0.8585596366401104,10,9,float64,150000,200000,記述的評価,50000,-0.007231725884800763,0.8545077853714839,0.0040591201974032876,0.06264,0.0068,0.8585596366401104,1.6395327869709295,1.6450687057641085,81976.63934854648
C,1.5,0.8585596366401104,10,10,float64,0,200000,記述的評価,200000,0.0033158828450012313,0.8626268263992655,0.001751269170742975,0.06315,0.006225,0.8585596366401104,1.6459635404410304,1.6450687057641085,329192.70808820607
C,1.5,0.8585596366401104,10,10,float64,0,50000,記述的評価,50000,-0.017746926889835587,0.8692971434854966,0.009417357182349428,0.06366,0.0065,0.8585596366401104,1.6549510876949536,1.6450687057641085,82747.55438474768
C,1.5,0.8585596366401104,10,10,float64,50000,100000,記述的評価,50000,0.016724066716391903,0.8601899438489199,0.006234512949635951,0.0651,0.00636,0.8585596366401104,1.6499661972939434,1.6450687057641085,82498.30986469718
C,1.5,0.8585596366401104,10,10,float64,100000,150000,記述的評価,50000,0.017520166831114112,0.8549763834769782,0.007044338238125947,0.05996,0.00564,0.8585596366401104,1.6281122685411265,1.6450687057641085,81405.61342705632
