stage,beta,gamma0,condition,seed,dtype,nonfinite,first_failure_step,first_failure_index,zero_count,max_abs,min_pole
C,1.0002,0.024490489234231166,1,10,float64,0,,,0,15158.785270077802,6.596834645611338e-05
C,1.0002,0.024490489234231166,1,11,float64,0,,,0,2119.6882435390976,0.00047176745394517106
C,1.0002,0.024490489234231166,1,12,float64,0,,,0,1027.0020501606732,0.0009737075829674424
C,1.0002,0.024490489234231166,1,13,float64,0,,,0,17058.652386503873,5.862127770694947e-05
C,1.0002,0.024490489234231166,1,14,float64,0,,,0,1765.1840948443416,0.0005665130883185654
C,1.0002,0.024490489234231166,1,15,float64,0,,,0,11064.09444816249,9.038245307468884e-05
C,1.0002,0.024490489234231166,1,16,float64,0,,,0,17424.118678151335,5.739171187779668e-05
C,1.0002,0.024490489234231166,1,17,float64,0,,,0,4666.338784712604,0.00021430076786699281
C,1.0002,0.024490489234231166,1,18,float64,0,,,0,13311.89264887607,7.51207979581281e-05
C,1.0002,0.024490489234231166,1,19,float64,0,,,0,11215.464262025704,8.916260388214248e-05
C,1.0005,0.038712413809077896,2,0,float64,0,,,0,3637.579922537474,0.00027490804218843756
C,1.0005,0.038712413809077896,2,1,float64,0,,,0,1535448.7047434184,6.512754202603332e-07
C,1.0005,0.038712413809077896,2,2,float64,0,,,0,3147.35553902929,0.00031772704225785375
C,1.0005,0.038712413809077896,2,3,float64,0,,,0,9831.996931678428,0.00010170873765535937
C,1.0005,0.038712413809077896,2,4,float64,0,,,0,47519.19097470666,2.104412931558386e-05
C,1.0005,0.038712413809077896,2,5,float64,0,,,0,18248.675084133898,5.4798498761554626e-05
C,1.0005,0.038712413809077896,2,6,float64,0,,,0,14129.93072359946,7.07717552117515e-05
C,1.0005,0.038712413809077896,2,7,float64,0,,,0,22054.220283356408,4.534279545875819e-05
C,1.0005,0.038712413809077896,2,8,float64,0,,,0,13214.788712319842,7.567279506770497e-05
C,1.0005,0.038712413809077896,2,9,float64,0,,,0,151634.8772338575,6.594788865443846e-06
C,1.0005,0.038712413809077896,2,10,float64,0,,,0,9448.649271261414,0.00010583523290641494
C,1.0005,0.038712413809077896,2,11,float64,0,,,0,3827.198104635027,0.00026128774887079764
C,1.0005,0.038712413809077896,2,12,float64,0,,,0,58374.3647446654,1.7130807406173787e-05
C,1.0005,0.038712413809077896,2,13,float64,0,,,0,12399.131919441827,8.065080719599216e-05
C,1.0005,0.038712413809077896,2,14,float64,0,,,0,6076.317545106569,0.00016457335936603812
C,1.0005,0.038712413809077896,2,15,float64,0,,,0,52657.156155820856,1.8990771110338756e-05
